frame,x0,y0,z0,sdf0,x1,y1,z1,sdf1,x2,y2,z2,sdf2,x3,y3,z3,sdf3,x4,y4,z4,sdf4,x5,y5,z5,sdf5,x6,y6,z6,sdf6,x7,y7,z7,sdf7,x8,y8,z8,sdf8,x9,y9,z9,sdf9,x10,y10,z10,sdf10,x11,y11,z11,sdf11,x12,y12,z12,sdf12,x13,y13,z13,sdf13,x14,y14,z14,sdf14,x15,y15,z15,sdf15,x16,y16,z16,sdf16,x17,y17,z17,sdf17,x18,y18,z18,sdf18,x19,y19,z19,sdf19,x20,y20,z20,sdf20,x21,y21,z21,sdf21,x22,y22,z22,sdf22,x23,y23,z23,sdf23,x24,y24,z24,sdf24
221,-18.99523,-46.43518,22.77864,55.43821,-20.54073,-21.07095,46.94123,55.26756,-35.58474,-40.42258,40.62281,67.53055,-10.47444,-22.82174,23.97752,34.87783,-16.96947,-46.06612,-2.627896,49.59739,-11.76416,2.255203,48.88066,49.76951,-11.474,-21.58678,-1.619918,24.87042,-33.43491,-41.50188,-21.04972,57.49742,-6.667313,1.995527,24.549,24.93227,-4.533369,26.76573,49.85425,55.78043,-25.07731,-18.2891,-22.33718,38.1829,-41.19542,-39.99232,-45.16303,73.06559,-30.045,-17.49494,-47.23309,58.41714,-1.751231,26.40499,25.01022,35.1672,0.1400076,51.33,49.8615,70.32594,0.1400038,51.33,24.86149,55.60917,-11.5612,3.041307,0.05548482,11.14285,-14.8829,4.417181,-24.38861,28.22287,-19.07419,4.893279,-49.02608,52.21383,-3.951909,26.85411,-0.01075096,25.61077,0.14,51.33,-0.1385164,49.80074,-5.545132,26.9868,-24.966,35.92495,-7.559542,27.54582,-50.06385,56.6421,0.1399962,51.33,-25.13853,55.73247,0.1399924,51.33,-50.13853,70.52125
222,27.01807,-44.15101,21.784,56.35941,4.744681,-22.5229,38.11749,44.53315,3.54794,-46.54085,30.06983,55.87491,24.25376,-19.05565,22.54928,38.08262,17.97327,-44.38926,-1.890147,48.29539,5.962265,1.706602,44.13427,44.00898,17.6802,-19.42062,-2.031165,26.45466,-3.269462,-43.8704,-15.20034,47.0332,20.02639,5.559339,23.78188,30.76721,7.450852,27.43151,49.04467,55.66433,3.268866,-20.94553,-22.39851,31.02456,-24.00961,-42.09491,-29.70115,57.20533,-13.78038,-21.82619,-41.15786,48.62142,13.54971,30.23785,24.96425,40.16314,0.1400076,51.33,49.8615,70.32563,0.1400038,51.33,24.86149,55.60877,8.927553,4.182301,1.426108,8.852221,-0.2885146,3.792124,-21.8643,21.54439,-8.764285,2.30457,-45.33652,45.7394,11.41854,28.97924,-0.4559297,29.6057,0.14,51.33,-0.1385164,49.80029,7.109432,27.33198,-25.02834,36.45154,0.1660274,26.33561,-49.48014,55.07574,0.1399962,51.33,-25.13853,55.73207,0.1399924,51.33,-50.13853,70.52094
223,60.94669,-25.18926,25.94199,70.24813,40.07563,-10.7461,50.41643,64.62198,58.79464,-27.42516,50.73407,81.79997,39.81255,-11.73931,25.47251,47.99297,59.05137,-28.60808,1.332759,65.07282,21.90255,6.411177,49.96798,54.09545,40.64486,-11.6833,0.4584113,41.54179,65.34063,-23.07579,-22.21832,72.09104,23.42799,7.143944,24.98233,33.90642,8.367959,27.71949,49.73652,56.48066,46.03898,-7.053207,-23.50959,51.31798,74.98492,-12.97142,-42.88312,86.51717,54.13715,0.6266192,-45.82218,69.99004,10.05991,28.37944,24.80188,37.61965,0.1400076,51.33,49.8615,70.32689,0.1400038,51.33,24.86149,55.61036,23.74324,7.108811,-0.01325889,23.45341,27.01417,9.10842,-24.88616,36.69764,33.05508,13.74601,-48.69677,59.4007,11.81734,29.07484,-0.09993453,29.71482,0.14,51.33,-0.1385164,49.80207,12.26978,29.47565,-25.09625,39.19595,14.42017,30.80476,-49.95493,59.28083,0.1399962,51.33,-25.13853,55.73366,0.1399924,51.33,-50.13853,70.52219
224,48.74406,-35.32225,25.82176,64.89684,30.62158,-16.96544,50.07323,60.44416,48.21215,-34.89326,50.81765,77.67162,33.60939,-15.37556,25.2999,43.98315,54.38356,-31.2477,1.745326,61.98812,18.23508,4.751096,49.95871,52.50964,36.02861,-14.32593,0.4409781,37.83548,64.98251,-20.91783,-18.39864,69.68575,19.94445,5.551949,24.98404,31.23515,6.222985,27.08159,49.73611,55.89715,43.82217,-7.8917,-22.42649,48.73777,77.13005,-4.893402,-33.38332,82.92461,54.90782,3.440617,-41.78886,67.82522,8.014955,27.60431,24.80287,36.53938,0.1400076,51.33,49.8615,70.3297,0.1400038,51.33,24.86149,55.61391,20.26978,5.470612,-0.01405807,19.36661,24.45158,7.727392,-24.74821,34.30994,33.0546,14.25941,-47.29357,58.19619,9.624389,28.09614,-0.1395635,27.93604,0.14,51.33,-0.1385164,49.80602,9.527305,28.16789,-25.14125,37.48523,13.17582,30.00057,-49.84986,58.44791,0.1399962,51.33,-25.13853,55.7372,0.1399924,51.33,-50.13853,70.52499
225,-9.488419,-48.20438,24.71236,55.56045,-10.58231,-22.84693,49.38049,55.54042,-16.05516,-47.34896,48.81984,70.29259,-5.466959,-23.44296,24.91204,34.99865,-8.492686,-48.26882,-0.2562303,49.68745,-4.847438,1.480739,49.77246,49.60595,-5.369242,-23.46238,-0.1591134,24.78407,-7.967431,-48.29946,-25.25217,55.62317,-5.04902,1.558061,24.82235,25.03221,-0.6730679,26.34675,49.78246,55.3724,-6.072431,-23.37322,-25.15258,35.23335,-7.273814,-48.03082,-50.26996,70.21737,-1.189623,-23.69585,-49.66538,55.01946,-2.746492,26.4936,24.86419,35.2766,0.1400076,51.33,49.8615,70.3297,0.1400038,51.33,24.86149,55.61391,-5.379953,1.591051,-0.176969,5.813712,-4.928985,1.604891,-25.142,25.31668,-0.2504573,1.288413,-49.70014,49.21427,-2.437369,26.42263,-0.1579372,25.11232,0.14,51.33,-0.1385164,49.80603,-3.276839,26.55935,-25.14495,35.57652,-1.700967,26.40235,-50.10526,55.72358,0.1399962,51.33,-25.13853,55.7372,0.1399924,51.33,-50.13853,70.52499
226,-43.28354,-38.71873,24.31974,63.56036,-34.16408,-15.26916,49.30537,62.03333,-48.05356,-36.1988,48.73682,77.83069,-30.56495,-17.07445,24.62698,43.20549,-51.89751,-33.09827,1.46326,62.19537,-21.28738,6.150435,49.59903,53.98497,-36.33203,-13.56174,0.6195479,39.28436,-60.03496,-27.35315,-21.45884,69.86859,-18.66362,4.907235,24.77766,31.16912,-8.471576,27.86243,49.78627,56.7914,-41.45236,-10.469,-23.65546,49.16377,-68.74948,-20.47935,-43.93912,84.42941,-51.63764,-2.091668,-44.88143,68.49754,-7.44377,27.50902,24.80743,36.68139,0.1400076,51.33,49.8615,70.32758,0.1400038,51.33,24.86149,55.61123,-20.66788,5.98967,-0.1206235,21.41154,-24.44214,7.819896,-24.78749,35.43569,-32.61802,13.90515,-47.62091,59.01403,-8.744391,27.95597,-0.2005853,28.02658,0.14,51.33,-0.1385164,49.80304,-9.634145,28.32329,-25.18793,38.04382,-13.13485,30.15389,-49.88287,58.89026,0.1399962,51.33,-25.13853,55.73452,0.1399924,51.33,-50.13853,70.52287
227,-50.27361,-33.1614,26.58085,66.11165,-28.62465,-17.90252,49.93713,60.25346,-43.40557,-38.21693,50.08559,76.7164,-32.2188,-15.93709,25.26988,44.06885,-53.06859,-31.94753,1.663108,62.28956,-17.25216,4.360128,49.86743,52.48356,-34.85001,-14.87737,0.3446952,38.11797,-63.0447,-22.24513,-19.09777,69.6698,-18.83703,5.176829,24.94438,31.23473,-6.818332,27.31914,49.80103,56.26682,-41.43645,-9.992176,-23.26982,48.57202,-74.25682,-7.039913,-35.577,82.53738,-51.54488,-0.3998125,-44.12902,67.62657,-7.59744,27.55851,24.81219,36.6803,0.1400076,51.33,49.8615,70.32584,0.1400038,51.33,24.86149,55.60903,-20.02436,5.552668,-0.0261602,20.35842,-23.23021,7.062685,-24.84414,34.27179,-30.04691,11.5978,-48.46199,57.66765,-8.836859,27.91319,-0.1468715,27.90602,0.14,51.33,-0.1385164,49.80058,-9.431741,28.23038,-25.13499,37.80239,-12.12443,29.55115,-49.96983,58.3706,0.1399962,51.33,-25.13853,55.73233,0.1399924,51.33,-50.13853,70.52114
228,-20.05296,-46.19594,21.30013,55.05481,-4.62942,-23.47474,43.25058,49.42574,1.878606,-45.80149,33.95169,57.37412,-20.24586,-20.41706,23.25625,37.06271,-27.93176,-43.91909,-3.413222,52.53371,-6.012638,1.087905,47.626,47.5048,-21.64517,-19.38263,-1.996902,29.32324,-9.972899,-46.63329,-20.97655,52.52244,-14.10345,4.240784,24.33837,27.81493,-2.367201,26.45495,49.74239,55.41391,-9.365016,-22.09921,-23.53835,33.80489,6.400126,-47.95291,-40.7793,63.55595,0.1239768,-24.08813,-46.74205,52.56368,0.2337341,26.33542,24.87891,34.98769,0.1400076,51.33,49.8615,70.32568,0.1400038,51.33,24.86149,55.60884,-10.39001,3.534762,-0.3741588,10.1998,-3.119133,2.098297,-24.15749,23.88218,-2.383874,0.6710506,-49.10927,48.66869,-0.08938776,26.28991,0.1064333,24.76031,0.14,51.33,-0.1385164,49.80037,1.15087,26.3462,-24.86494,35.00333,-1.10022,26.36503,-49.80035,55.38525,0.1399962,51.33,-25.13853,55.73214,0.1399924,51.33,-50.13853,70.52099
229,-61.86605,-24.91966,26.51174,71.3579,-45.66143,-4.96317,50.23538,67.43307,-66.6006,-18.87139,50.2303,85.00791,-46.65852,-5.048927,25.28748,52.63383,-54.73528,-30.56708,2.494979,62.46886,-23.86531,7.217356,49.07029,54.2752,-45.88884,-7.374629,0.04148392,45.83252,-39.25203,-37.86662,-15.85879,56.7692,-26.23618,9.298142,23.91396,35.71641,-11.62549,29.27453,49.49946,57.60035,-35.45934,-13.53119,-21.83382,43.3539,-16.33043,-43.22785,-25.03275,52.80637,-15.79578,-20.34218,-36.12973,44.23781,-15.82874,32.09723,25.01531,42.29374,0.1400076,51.33,49.8615,70.32709,0.1400038,51.33,24.86149,55.61061,-32.18559,13.41016,-0.01516815,33.68136,-28.26007,10.19396,-24.96497,38.06936,-14.11615,3.196756,-44.35135,45.99659,-16.62999,32.9673,-0.1899805,35.35917,0.14,51.33,-0.1385164,49.80234,-16.08756,32.3327,-25.17283,42.65076,-10.07143,28.5304,-49.24677,56.7408,0.1399962,51.33,-25.13853,55.73391,0.1399924,51.33,-50.13853,70.52238
230,-58.90681,-28.00311,20.45362,67.71899,-48.18537,-5.489485,45.74876,65.78729,-66.57906,-22.6307,43.63545,82.01698,-40.4818,-11.04311,22.61866,46.86083,-50.28125,-34.2374,-2.177243,60.41539,-29.35764,10.79339,48.09194,56.34758,-34.71613,-14.69371,-1.549645,37.0417,-53.69782,-30.15657,-26.60283,66.53136,-23.50777,7.259489,24.05805,33.25744,-11.62548,29.27259,49.55312,57.58074,-33.99575,-14.59046,-26.53504,44.87954,-62.08921,-18.70723,-47.2582,79.4769,-39.13258,-8.925777,-50.52901,63.78336,-9.086532,28.08873,24.71077,37.10032,0.1400076,51.33,49.8615,70.33009,0.1400038,51.33,24.86149,55.6144,-19.9524,5.727257,-0.6440076,19.36534,-19.90186,6.02494,-25.68677,31.98022,-19.16018,6.082555,-50.67965,53.68643,-7.666403,27.49633,-0.2235722,26.87864,0.14,51.33,-0.1385164,49.80657,-6.486734,27.2185,-25.19501,36.3044,-4.923446,26.84458,-50.15227,56.06686,0.1399962,51.33,-25.13853,55.73769,0.1399924,51.33,-50.13853,70.52538
231,9.287337,-48.1952,24.0282,55.23341,6.878971,-23.47277,49.22692,55.04893,10.16989,-48.28033,49.01434,69.9172,8.392468,-23.18178,24.27682,35.0487,-0.03307213,-48.13799,0.4702591,48.67966,3.583742,1.306237,49.43917,49.15157,2.635485,-23.28602,-0.06934734,24.08574,-7.115977,-47.88768,-23.50539,54.11595,5.861398,1.688819,24.59673,25.04313,2.162165,26.41167,49.79949,55.48383,-3.928926,-23.08374,-24.19295,33.78376,-19.0983,-46.7727,-45.64703,68.0307,-15.91512,-21.83268,-46.0998,53.07691,3.411227,26.54354,24.8311,35.37401,0.1400076,51.33,49.8615,70.33466,0.1400038,51.33,24.86149,55.62017,4.033003,1.608744,-0.3372137,4.573009,-0.2959546,1.639878,-24.92096,24.43823,-12.97383,2.993307,-46.41855,47.47932,3.686712,26.60566,-0.2657322,25.50209,0.14,51.33,-0.1385164,49.81301,2.385011,26.43627,-25.22905,35.46404,-3.909837,26.66829,-49.52996,55.3483,0.1399962,51.33,-25.13853,55.74345,0.1399924,51.33,-50.13853,70.52994
232,49.45549,-35.22474,24.8143,66.29975,46.74543,-6.655943,45.73267,65.96207,62.98115,-25.94599,43.68132,81.42657,35.41735,-14.54705,24.89539,46.1772,52.22301,-32.98941,0.1252661,62.55209,29.10361,10.84896,48.4258,57.28865,35.04499,-14.82204,-0.03788848,38.75231,50.93618,-34.3629,-24.8047,66.96249,22.0864,6.601407,24.79065,33.73941,10.87607,28.75019,49.83355,57.72044,35.10841,-14.76571,-25.03929,46.08846,51.31316,-33.8015,-49.75449,79.56996,40.49276,-11.2196,-49.06088,64.82537,9.874876,28.30179,24.85529,37.92993,0.1400076,51.33,49.8615,70.33267,0.1400038,51.33,24.86149,55.61766,19.75162,5.249297,-0.06802841,20.54307,20.74871,5.698802,-25.08708,32.94052,26.14533,9.244954,-49.23901,56.25798,8.932608,27.79191,-0.1535921,27.99907,0.14,51.33,-0.1385164,49.81021,8.019451,27.60448,-25.13365,37.14066,9.618155,28.19164,-50.08449,57.43174,0.1399962,51.33,-25.13853,55.74094,0.1399924,51.33,-50.13853,70.52796
233,43.21826,-38.81137,24.98681,63.7747,34.49792,-14.86466,49.41094,62.15431,51.13377,-33.64464,48.12973,78.20591,30.09529,-17.42213,24.93013,43.13323,48.46704,-35.57323,0.7442885,60.71593,19.56044,5.181539,49.83771,53.41898,33.45969,-15.59135,0.2057257,37.39463,53.14838,-32.38769,-23.6066,67.04491,18.52522,4.738823,24.90431,31.11559,8.331168,27.7063,49.82664,56.71877,34.97063,-14.93001,-24.74048,45.67029,65.19347,-19.99285,-41.66625,80.1604,43.54348,-8.643991,-47.37351,64.96756,9.257355,28.04725,24.84851,37.50579,0.1400076,51.33,49.8615,70.32937,0.1400038,51.33,24.86149,55.61349,19.62158,5.403995,-0.06560607,20.18401,20.63471,5.546113,-25.03064,32.6302,24.81186,7.759838,-49.58166,55.617,7.783301,27.41551,-0.1500983,27.18404,0.14,51.33,-0.1385164,49.80556,9.04482,27.97417,-25.11258,37.57292,11.0052,28.81343,-50.05233,57.90984,0.1399962,51.33,-25.13853,55.73678,0.1399924,51.33,-50.13853,70.52466
234,-10.96881,-47.9794,24.34666,55.26152,-14.44345,-22.24853,48.36767,55.02005,-23.27995,-45.69659,45.99006,68.98634,-6.03584,-23.38808,24.85782,34.82007,-4.239775,-48.49672,0.1785455,49.18664,-7.582222,1.758716,49.51556,49.55924,-4.712589,-23.5081,-0.03360792,24.43873,0.5209917,-48.59388,-24.36483,54.7882,-3.212837,1.455357,24.88301,24.56115,-2.342727,26.45178,49.85256,55.49893,-0.8631972,-23.55377,-24.73884,34.38173,5.269525,-48.44586,-48.98126,69.33987,6.979328,-23.36729,-48.39137,54.17512,-3.209913,26.55869,24.87377,35.26475,0.1400076,51.33,49.8615,70.32669,0.1400038,51.33,24.86149,55.61011,-4.413153,1.572703,-0.09140058,3.688874,-2.471285,1.399953,-25.02244,24.62263,5.212424,1.57099,-48.81445,48.62328,-3.304495,26.54505,-0.1610655,25.19648,0.14,51.33,-0.1385164,49.80179,-2.938091,26.5154,-25.16216,35.41391,-0.07195279,26.33512,-50.01101,55.54896,0.1399962,51.33,-25.13853,55.73341,0.1399924,51.33,-50.13853,70.522
235,4.040094,-47.22202,20.37694,52.02823,-12.78466,-20.69324,35.75621,43.26896,-19.99952,-42.79784,25.64253,54.10146,8.184649,-22.17325,22.11374,32.56371,-0.7239945,-44.8092,-4.282378,45.5457,-5.515698,2.026034,43.21682,43.08805,0.5545908,-19.96723,-1.914812,20.58986,-19.9261,-41.84626,-20.01886,50.87205,10.30685,2.671303,23.85062,25.50539,2.004889,26.41544,48.9685,54.69119,-13.91762,-17.62761,-22.16522,31.67354,-42.3062,-36.8725,-30.59223,64.06368,-33.45844,-13.95015,-37.71147,52.13941,9.740624,28.2571,25.26083,37.87825,0.1400076,51.33,49.8615,70.32559,0.1400038,51.33,24.86149,55.60872,-1.906993,4.748185,2.136253,4.223166,-13.0706,7.244897,-19.92757,24.16746,-24.66029,9.058557,-42.00118,48.89925,7.979763,27.49553,-0.6573481,27.12925,0.14,51.33,-0.1385164,49.80024,2.123301,26.44331,-24.94016,35.16584,-7.053743,27.4282,-48.96386,55.58131,0.1399962,51.33,-25.13853,55.73202,0.1399924,51.33,-50.13853,70.5209
236,38.45623,-40.62046,24.32593,60.93633,30.42299,-17.30994,49.53661,60.25623,42.05909,-39.56891,48.99457,75.55141,32.93388,-16.1068,24.7098,43.7988,43.98295,-38.57394,-0.2003145,58.38603,21.1493,5.908601,49.59304,53.47781,33.692,-15.69952,-0.2573785,36.75559,36.28928,-41.66576,-23.84742,60.15741,19.3778,5.017569,24.61506,30.83329,8.473634,27.7586,49.74815,56.54737,29.87147,-17.31676,-24.91408,42.22702,24.63202,-45.50821,-45.75649,69.11623,16.85605,-21.57099,-45.78438,53.1438,8.380834,27.72471,24.74818,36.76522,0.1400076,51.33,49.8615,70.32606,0.1400038,51.33,24.86149,55.60931,22.70966,6.926875,-0.09159751,22.57135,22.21512,6.47045,-25.32826,33.36456,14.74568,3.139046,-48.95195,50.55293,9.164216,27.94351,-0.1459054,27.80345,0.14,51.33,-0.1385164,49.80089,10.36208,28.51362,-25.11129,38.03664,7.322235,27.3909,-49.83174,56.29744,0.1399962,51.33,-25.13853,55.7326,0.1399924,51.33,-50.13853,70.52135
237,63.72265,-19.8778,26.62723,71.00628,37.93239,-13.23436,49.70204,63.19576,59.36971,-26.17548,50.4253,81.47845,40.04893,-11.52678,24.84643,47.66978,65.65515,-19.32912,1.727237,67.55621,24.32809,7.734081,49.74663,54.96297,43.14614,-8.539103,0.2880622,42.9748,65.88499,-21.46383,-23.18245,72.21494,23.25087,6.994734,24.85838,33.56352,10.16282,28.42339,49.80294,57.11552,44.78365,-7.637448,-24.64451,50.70988,77.61935,-2.864531,-35.04335,84.08054,55.28353,4.253763,-43.88961,69.58459,9.280058,28.05513,24.82439,37.17713,0.1400076,51.33,49.8615,70.32809,0.1400038,51.33,24.86149,55.61187,24.52112,8.265003,-0.08016105,24.35889,26.11554,8.967414,-25.05359,36.03325,33.73855,16.33748,-47.69656,59.48569,9.000735,27.86892,-0.2392969,27.5829,0.14,51.33,-0.1385164,49.80375,9.366472,28.10079,-25.23197,37.49897,12.62756,29.66773,-50.01267,58.34502,0.1399962,51.33,-25.13853,55.73517,0.1399924,51.33,-50.13853,70.52338
238,35.90145,-41.63723,25.2879,60.16356,20.71831,-20.81201,49.71324,57.27901,32.8445,-42.88242,50.07484,73.33546,24.01482,-19.59656,24.96042,39.24254,44.06739,-37.39734,2.019347,57.27533,11.0156,2.226219,49.59154,50.11259,28.91602,-17.56028,0.6353026,33.06926,49.61092,-34.85357,-22.22361,63.89958,13.77661,3.215511,24.81046,27.50544,5.448355,26.90042,49.81695,55.81207,34.2833,-14.96241,-23.64444,43.369,63.87765,-24.60963,-40.07703,78.37164,45.38639,-8.210232,-44.97021,63.37785,5.49518,26.90968,24.8142,35.63814,0.1400076,51.33,49.8615,70.33044,0.1400038,51.33,24.86149,55.61485,15.90742,3.954202,-0.09132953,14.71969,20.12233,5.609928,-24.64678,31.04666,29.16668,10.65763,-47.39793,55.4841,6.220218,27.00512,-0.2005305,26.00086,0.14,51.33,-0.1385164,49.80707,7.510653,27.44914,-25.16589,36.56821,11.58484,29.10786,-49.80741,57.65312,0.1399962,51.33,-25.13853,55.73813,0.1399924,51.33,-50.13853,70.52573
239,-23.27074,-45.90285,24.72551,57.77005,-18.74539,-21.21611,49.50725,57.20153,-29.48815,-43.82264,48.85371,72.42651,-15.56756,-22.04781,24.71935,37.08801,-24.56157,-45.51895,-0.2062234,52.52939,-11.14425,2.600942,49.68718,50.63628,-16.83965,-21.73726,-0.2952375,28.3275,-26.72344,-44.95395,-25.10616,58.69981,-8.95267,2.056538,24.74907,26.13602,-3.639899,26.61473,49.81127,55.67664,-20.15983,-20.82339,-25.05945,38.82637,-26.558,-44.97275,-50.08965,72.82058,-18.04481,-21.38672,-50.00369,57.46151,-4.33774,26.7282,24.81666,35.59818,0.1400076,51.33,49.8615,70.32903,0.1400038,51.33,24.86149,55.61306,-11.65571,2.767325,-0.08871265,12.11677,-13.15269,3.17742,-25.08598,28.30501,-13.79015,3.245815,-50.07327,51.71399,-4.643924,26.76925,-0.1540298,25.81753,0.14,51.33,-0.1385164,49.80507,-5.367828,26.949,-25.14501,36.14164,-5.85041,27.05683,-50.13512,56.38318,0.1399962,51.33,-25.13853,55.73635,0.1399924,51.33,-50.13853,70.52431
240,-50.49972,-34.72242,24.96611,66.60455,-35.02438,-14.87499,49.84783,62.74642,-49.27361,-35.49902,49.92453,78.90235,-35.20637,-14.82457,24.84568,45.80308,-57.49747,-29.20736,1.566249,64.92961,-22.11279,6.527149,49.84188,54.50904,-38.96842,-12.48163,0.175685,41.22221,-66.7991,-20.28181,-19.84591,72.83411,-22.54784,6.741114,24.86216,33.88278,-9.431493,28.23679,49.82612,57.13319,-45.46234,-7.414353,-23.42363,51.77779,-77.74677,-6.565763,-37.7546,86.7149,-55.14479,2.250983,-44.44973,70.73317,-9.600924,28.31159,24.82376,37.74438,0.1400076,51.33,49.8615,70.3265,0.1400038,51.33,24.86149,55.60987,-23.57593,7.353197,-0.1097192,24.39747,-26.8357,9.206399,-24.84652,37.33801,-33.77325,14.64578,-48.2346,60.22036,-10.8271,28.85846,-0.1650333,29.54773,0.14,51.33,-0.1385164,49.80152,-11.25386,29.07341,-25.16473,38.97108,-14.38869,30.98903,-49.93365,59.60602,0.1399962,51.33,-25.13853,55.73317,0.1399924,51.33,-50.13853,70.5218
241,-21.2229,-45.58978,25.77845,56.9077,-8.735478,-23.15644,49.87484,55.64101,-14.26836,-47.58113,49.70625,70.50885,-10.72256,-22.8533,24.95147,35.7169,-22.55794,-45.77515,0.7075453,51.53692,-4.647856,1.50697,49.82623,49.56101,-14.33626,-22.16608,0.2293091,26.86019,-31.37102,-43.06577,-22.53431,58.21243,-5.454547,1.586473,24.86266,24.99728,-1.144138,26.35969,49.83134,55.41499,-20.36837,-20.53469,-23.97788,37.73418,-42.09047,-39.16438,-44.83566,73.06548,-29.84282,-17.32229,-46.8695,58.10378,-1.517672,26.38864,24.83097,35.03154,0.1400076,51.33,49.8615,70.32557,0.1400038,51.33,24.86149,55.60869,-7.209587,1.889678,-0.07525916,6.931157,-10.96264,2.619867,-24.73925,26.67578,-18.39911,4.841103,-48.50429,51.57735,-2.145064,26.36734,-0.1655449,24.94354,0.14,51.33,-0.1385164,49.80021,-3.17399,26.55417,-25.14225,35.48342,-6.529423,27.23257,-49.92422,56.27942,0.1399962,51.33,-25.13853,55.73199,0.1399924,51.33,-50.13853,70.52087
242,-48.81945,-35.57934,22.11642,64.28428,-26.71658,-18.80352,43.95779,54.55309,-30.088,-43.03286,37.36772,64.56531,-38.96426,-12.23718,22.96581,46.5013,-39.5838,-38.46621,-1.515737,55.32462,-21.54234,5.352009,47.76249,52.00797,-34.4474,-13.99495,-2.276959,37.00301,-16.93035,-41.50727,-12.5248,46.90774,-25.96379,9.345546,23.54094,35.404,-11.14931,29.02738,49.52283,57.44051,-20.12172,-18.67406,-22.22821,35.28777,8.194387,-37.74487,-15.60123,42.12282,2.245224,-21.05604,-34.20279,40.28498,-8.596957,27.90057,24.67687,36.94512,0.1400076,51.33,49.8615,70.3262,0.1400038,51.33,24.86149,55.60949,-23.82306,9.114002,-1.371139,24.54224,-17.5668,5.846009,-25.96215,31.12564,-3.020255,0.5127545,-45.58803,45.18052,-6.467323,27.04574,0.07078175,26.26921,0.14,51.33,-0.1385164,49.80109,-5.821508,27.07232,-24.91868,35.98537,-1.986436,26.42956,-49.43143,55.10517,0.1399962,51.33,-25.13853,55.73279,0.1399924,51.33,-50.13853,70.5215
243,-68.63971,-18.87788,20.40078,73.3662,-51.72576,-1.582898,46.34826,68.63449,-68.20282,-20.87749,45.31096,83.86449,-49.23006,-3.199336,21.52493,52.9445,-62.22717,-24.74126,-3.116765,66.46814,-38.56347,19.65946,45.73093,61.85048,-41.58298,-10.75949,-1.2375,42.26382,-56.53391,-29.56983,-26.98227,68.81631,-31.26015,14.15507,22.48233,39.80156,-16.28857,32.50814,49.08361,59.91118,-39.53556,-11.3694,-26.14543,48.09519,-50.90837,-33.81327,-50.9974,79.22637,-33.6408,-15.51727,-50.20182,61.89133,-11.22286,29.06335,24.84244,38.46283,0.1400076,51.33,49.8615,70.32841,0.1400038,51.33,24.86149,55.61227,-23.59255,7.453594,-0.3500623,23.47668,-22.82063,7.202594,-25.35969,33.846,-20.13964,5.528697,-50.15344,53.55106,-8.845207,27.64675,-0.2024679,27.39656,0.14,51.33,-0.1385164,49.8042,-10.30599,28.61733,-25.14153,38.09291,-7.549221,27.53537,-49.9959,56.52531,0.1399962,51.33,-25.13853,55.73557,0.1399924,51.33,-50.13853,70.5237
244,-22.18954,-44.92006,25.62199,56.28189,-9.151818,-23.0637,49.76151,55.41055,-26.25314,-41.33044,50.02718,69.81026,-9.836466,-23.08194,24.77373,35.22484,-32.49627,-39.25142,3.598067,50.86515,-6.810015,1.829278,49.85178,49.7157,-14.58084,-22.17473,0.1223183,26.47403,-38.72458,-37.81739,-20.57443,57.53905,-7.223591,1.776185,24.81395,25.13561,-4.620721,26.78258,49.84243,55.73027,-21.47132,-19.98902,-23.80404,37.37548,-46.73266,-34.32263,-43.95788,72.22747,-27.901,-18.09145,-47.91831,57.76412,-4.483603,26.76539,24.84243,35.45574,0.1400076,51.33,49.8615,70.33218,0.1400038,51.33,24.86149,55.61704,-6.893589,1.780743,-0.1778268,5.613847,-10.69226,2.544908,-24.93811,26.36068,-15.60276,3.61937,-49.42152,51.14753,-3.446366,26.54476,-0.121752,25.14898,0.14,51.33,-0.1385164,49.80952,-4.642946,26.78923,-25.09233,35.6623,-6.159703,27.13283,-50.02395,56.17604,0.1399962,51.33,-25.13853,55.74032,0.1399924,51.33,-50.13853,70.52747
245,37.81038,-40.99332,23.71737,61.44335,34.8661,-14.18339,46.63828,60.28686,50.89475,-33.39431,43.61513,75.54866,24.45292,-19.58457,24.56319,40.45905,31.60831,-43.51891,-0.3800058,54.72635,18.55674,4.58576,49.22897,52.60122,23.1368,-20.0031,-0.4263582,31.54004,33.55072,-42.80167,-25.29968,60.7948,13.54768,2.906233,24.69151,28.23453,8.299284,27.70509,49.76595,56.72962,26.68674,-18.75304,-25.14546,41.83002,17.25451,-46.72842,-43.8704,66.87781,16.7202,-21.80436,-47.88159,55.43829,6.746181,27.22351,24.81482,36.40976,0.1400076,51.33,49.8615,70.33521,0.1400038,51.33,24.86149,55.62086,16.67053,4.177039,-0.07499595,17.47738,18.67963,4.930437,-25.14222,31.68351,13.82891,2.961803,-49.58627,51.30049,8.178174,27.69541,-0.1724548,27.71077,0.14,51.33,-0.1385164,49.81378,9.946921,28.328,-25.09588,38.17114,8.1045,27.6324,-50.06818,56.92763,0.1399962,51.33,-25.13853,55.74413,0.1399924,51.33,-50.13853,70.53049
