frame,x0,y0,z0,sdf0,x1,y1,z1,sdf1,x2,y2,z2,sdf2,x3,y3,z3,sdf3,x4,y4,z4,sdf4,x5,y5,z5,sdf5,x6,y6,z6,sdf6,x7,y7,z7,sdf7,x8,y8,z8,sdf8,x9,y9,z9,sdf9,x10,y10,z10,sdf10,x11,y11,z11,sdf11,x12,y12,z12,sdf12,x13,y13,z13,sdf13,x14,y14,z14,sdf14,x15,y15,z15,sdf15,x16,y16,z16,sdf16,x17,y17,z17,sdf17,x18,y18,z18,sdf18,x19,y19,z19,sdf19,x20,y20,z20,sdf20,x21,y21,z21,sdf21,x22,y22,z22,sdf22,x23,y23,z23,sdf23,x24,y24,z24,sdf24
225,-57.47888,-30.11354,24.90745,69.25985,-40.15526,-11.64055,49.60149,64.41511,-51.14096,-34.20848,48.73513,78.28854,-45.24593,-7.827929,25.42679,51.94423,-43.91671,-35.39508,4.19992,56.52599,-25.54916,8.648136,49.83873,55.91295,-41.33041,-10.89046,0.3901816,42.28505,-21.73569,-38.21999,-7.196387,44.82502,-28.0616,10.34914,25.10063,38.11159,-9.702699,28.34859,49.79706,57.08099,-26.80933,-16.32454,-19.23561,36.60859,2.257655,-36.51091,-15.32136,40.12399,-5.245851,-19.40142,-32.43918,38.16249,-9.578991,28.29448,24.79665,37.51865,0.1400076,51.33,49.8615,70.32658,0.1400038,51.33,24.86149,55.60998,-29.93398,11.81732,0.2109309,31.09214,-25.07852,8.132981,-23.96599,34.73785,-9.1903,3.094386,-42.60611,43.08471,-12.63265,29.82401,-0.3941097,30.84956,0.14,51.33,-0.1385164,49.80164,-16.36579,32.5891,-24.95649,42.84514,-9.732256,28.39105,-49.14287,56.54144,0.1399962,51.33,-25.13853,55.73328,0.1399924,51.33,-50.13853,70.52189
226,-68.11191,-18.81917,21.4098,73.10578,-52.01216,-1.456226,47.40336,69.51604,-71.18665,-17.62759,46.02775,85.85429,-46.93552,-5.968528,23.34813,51.90517,-61.19173,-26.3782,-1.811757,66.0782,-37.82946,19.10397,46.3392,61.66274,-41.30112,-11.28313,-0.6415719,42.08145,-57.72234,-28.92902,-26.4367,69.25544,-30.20692,12.60977,23.49038,39.07002,-16.18441,32.40002,49.28432,59.97851,-40.97094,-10.7755,-25.63231,48.80248,-50.47897,-34.4025,-49.92621,78.50383,-34.12447,-15.40169,-49.3115,61.3812,-11.46898,29.19342,24.94016,38.67331,0.1400076,51.33,49.8615,70.32886,0.1400038,51.33,24.86149,55.61285,-24.30376,7.671719,-0.2961187,24.17253,-26.20927,9.39475,-25.22594,36.44632,-21.96978,6.447739,-49.68434,53.8779,-10.14499,28.27776,-0.3418235,28.39185,0.14,51.33,-0.1385164,49.80484,-13.32651,30.26731,-25.06425,40.07627,-11.19888,29.04505,-50.102,57.88307,0.1399962,51.33,-25.13853,55.73614,0.1399924,51.33,-50.13853,70.52415
227,-18.18978,-46.76242,25.55576,56.40481,-14.17117,-21.94502,49.93847,56.06296,-28.16875,-42.65665,48.11152,69.99818,-10.1927,-22.95988,25.27879,35.58278,-25.84157,-44.16904,1.819737,51.18407,-6.186146,1.745224,50.00134,49.79121,-13.59166,-22.42909,0.2944041,26.20148,-37.75729,-38.63543,-19.45157,57.07125,-7.159735,1.849181,25.00796,25.30665,-2.462485,26.46065,49.9238,55.55114,-21.45826,-19.633,-23.26745,36.82779,-54.33685,-26.79943,-33.95818,68.70501,-35.72314,-11.93948,-42.39027,55.90776,-2.056045,26.42088,24.93098,35.10511,0.1400076,51.33,49.8615,70.33237,0.1400038,51.33,24.86149,55.61728,-5.987957,1.617059,0.04252295,4.679502,-9.057528,1.998967,-24.91266,25.75023,-17.96468,4.682894,-48.1135,50.69999,-2.229501,26.33256,-0.1178722,24.84085,0.14,51.33,-0.1385164,49.80978,-2.399554,26.45944,-25.11472,35.27473,-5.874424,27.07247,-49.90458,56.0155,0.1399962,51.33,-25.13853,55.74055,0.1399924,51.33,-50.13853,70.52765
228,35.86353,-41.97816,24.69605,61.25953,33.60592,-15.74311,47.88525,60.88314,49.4897,-34.78358,44.37674,75.6266,24.78533,-19.5006,24.79058,40.70646,32.08057,-43.3722,-0.1118707,54.83584,22.68286,6.732128,48.50705,53.75477,26.04401,-19.11904,-0.191432,33.17881,21.4509,-45.81042,-22.60936,56.12727,15.48298,3.704419,24.6882,29.27311,8.712382,27.84088,49.71962,56.8068,19.90961,-20.76882,-24.37379,38.28218,9.82458,-48.01506,-44.69065,66.72046,8.141211,-22.95147,-46.31538,52.44081,7.848754,27.54311,24.73888,36.81265,0.1400076,51.33,49.8615,70.33382,0.1400038,51.33,24.86149,55.61911,18.99893,5.057966,-0.02400298,19.84364,16.04561,3.921968,-24.92744,29.80376,8.294445,1.945804,-48.61707,48.99515,11.08403,28.77162,-0.1517972,29.73648,0.14,51.33,-0.1385164,49.81183,10.06488,28.38547,-25.13006,38.24264,6.683902,27.20328,-49.96245,56.41608,0.1399962,51.33,-25.13853,55.74239,0.1399924,51.33,-50.13853,70.52911
229,48.28169,-36.29913,24.17218,65.61607,42.36677,-10.28949,47.16813,64.3287,60.53054,-27.29135,44.02366,80.01288,33.45481,-15.8922,24.49382,44.76516,49.5418,-35.01951,-0.9980058,61.29828,26.6763,9.125934,48.44826,55.70583,35.03605,-14.6722,-0.4520311,38.48362,58.13938,-27.7244,-23.31445,68.96718,20.13372,5.265419,24.66466,32.02592,10.37504,28.52128,49.68507,57.34257,38.83445,-11.84721,-24.99636,47.96722,68.905,-15.61496,-42.66801,82.77345,46.68414,-4.841573,-47.69492,66.94696,8.14696,27.64207,24.80227,36.92472,0.1400076,51.33,49.8615,70.32988,0.1400038,51.33,24.86149,55.61414,21.14102,6.106155,-0.3014974,21.86918,21.70909,6.349487,-25.36085,33.72081,26.30963,9.504337,-49.73574,56.70031,9.599089,28.28605,-0.1992845,28.61738,0.14,51.33,-0.1385164,49.80628,8.70575,27.84354,-25.17752,37.45081,9.195326,28.0215,-50.17867,57.3206,0.1399962,51.33,-25.13853,55.73743,0.1399924,51.33,-50.13853,70.52518
230,3.266168,-48.09111,25.72353,55.05982,-6.186164,-23.46089,49.15124,54.73564,-8.395652,-48.39114,47.84204,68.76604,0.7397614,-23.32084,25.13291,34.50845,9.527175,-47.67015,1.365888,49.18918,-4.223971,1.454341,49.66285,49.32401,2.919333,-23.58613,0.1331842,24.3187,20.40945,-45.66594,-21.05485,54.72968,-0.9766271,1.620659,24.90253,24.42035,-2.154476,26.4334,49.82935,55.46385,10.89812,-22.45684,-23.53485,34.56611,32.17699,-43.08278,-42.97124,69.09512,25.2408,-18.87651,-43.72438,53.88276,-2.811399,26.50134,24.84281,35.17288,0.1400076,51.33,49.8615,70.32659,0.1400038,51.33,24.86149,55.60999,-0.267925,1.361795,-0.09024702,-0.1552049,3.728577,1.464579,-24.77667,24.59663,14.58889,3.466099,-47.20308,49.03819,-1.476061,26.33227,-0.1834148,24.83299,0.14,51.33,-0.1385164,49.80165,-0.6072704,26.34063,-25.17366,35.19978,4.019669,26.63631,-49.77263,55.63522,0.1399962,51.33,-25.13853,55.73328,0.1399924,51.33,-50.13853,70.52189
231,-3.64951,-48.09206,20.30043,52.78066,-16.93076,-20.1776,36.84049,45.27768,-26.91689,-41.20027,26.30616,56.09545,3.171553,-23.4913,22.00271,32.59243,-1.634217,-46.74822,-5.015464,47.57053,-7.540719,1.86077,43.95843,44.11806,-0.8192737,-21.84171,-3.174314,22.6076,-18.00477,-44.36143,-23.72751,53.81054,6.556717,1.254252,23.31056,23.70058,1.784531,26.39267,49.05872,54.75399,-11.74034,-20.27097,-25.53052,34.78081,-39.8353,-39.05508,-35.37848,66.20766,-29.73575,-17.05518,-43.15385,54.97058,6.729134,27.20619,24.56532,36.01239,0.1400076,51.33,49.8615,70.32561,0.1400038,51.33,24.86149,55.60874,-3.130706,2.839944,0.317158,3.18011,-12.09765,4.568595,-23.05828,25.80516,-20.72676,5.996614,-46.47573,50.6533,3.951122,26.77896,-0.5915729,25.54835,0.14,51.33,-0.1385164,49.80026,-0.3912482,26.35089,-25.2034,35.22898,-6.841798,27.33328,-49.71842,56.16911,0.1399962,51.33,-25.13853,55.73204,0.1399924,51.33,-50.13853,70.52091
232,38.48759,-40.75772,22.83098,60.50326,22.20028,-20.34059,46.41001,55.06719,24.37903,-45.09901,43.004,66.98541,31.81223,-16.47763,23.51952,42.50124,34.38852,-41.26422,-2.176576,53.8293,16.94832,4.043369,48.14696,50.51448,28.04624,-17.10956,-1.632943,32.64204,17.25139,-44.82906,-20.05605,52.3272,23.58042,7.114105,24.31814,33.67174,10.78438,28.71354,49.60315,57.25446,17.19225,-20.1669,-23.91693,35.6213,-2.504491,-46.8809,-35.68663,59.30952,2.416287,-23.581,-44.2149,50.14483,13.99416,30.52312,24.87614,40.4223,0.1400076,51.33,49.8615,70.32589,0.1400038,51.33,24.86149,55.6091,16.07891,4.997883,0.5607548,15.72443,9.0135,3.441287,-23.1725,24.35379,1.079049,1.251616,-46.77721,46.2833,13.00787,29.79273,-0.3355302,30.92369,0.14,51.33,-0.1385164,49.80066,9.7779,28.26798,-25.07458,37.702,3.955809,26.62649,-49.62835,55.45626,0.1399962,51.33,-25.13853,55.7324,0.1399924,51.33,-50.13853,70.52119
233,66.49762,-17.70194,23.98258,72.03309,44.41426,-7.407873,49.74473,66.28654,66.68431,-19.20698,48.93001,84.13628,43.20366,-8.753011,24.8194,49.71888,61.31517,-26.60114,1.258109,66.16699,24.38447,7.559494,49.91246,55.14966,41.76044,-11.08053,0.05937485,42.35055,68.20424,-19.7382,-21.77029,73.44529,24.32258,7.626263,24.84443,34.44025,9.405348,28.11222,49.68586,56.75964,47.31916,-5.76121,-23.73137,52.28887,77.43851,-8.830674,-42.15341,87.6451,55.76948,3.360074,-45.37387,70.92558,11.57703,29.09637,24.79937,38.51255,0.1400076,51.33,49.8615,70.32745,0.1400038,51.33,24.86149,55.61106,24.81294,7.825006,-0.1436319,24.59396,27.50126,9.408687,-25.12617,37.21135,33.98144,15.19807,-48.57097,60.08381,11.45213,28.95316,-0.1703033,29.43775,0.14,51.33,-0.1385164,49.80285,11.84684,29.24442,-25.17056,38.93127,14.02104,30.53918,-50.01721,59.09121,0.1399962,51.33,-25.13853,55.73436,0.1399924,51.33,-50.13853,70.52274
234,43.82634,-38.00155,25.58506,62.87049,30.08456,-16.80476,50.13637,60.16413,48.68437,-33.72492,49.73453,76.69656,29.84911,-17.19715,25.14334,41.91649,50.47695,-33.55629,1.738242,59.92712,16.01881,3.864502,49.83549,51.63887,32.73735,-15.99571,0.2643691,35.55443,62.64889,-22.37538,-17.02695,67.64391,18.06518,4.843871,24.93082,29.9758,5.568999,26.9305,49.77812,55.80244,41.94312,-8.923199,-21.87602,47.01284,75.90469,-6.131273,-30.82388,80.85429,54.32534,3.118952,-40.01214,66.23449,6.421979,27.12768,24.78882,35.90657,0.1400076,51.33,49.8615,70.33028,0.1400038,51.33,24.86149,55.61463,17.84282,4.561799,-0.07229514,16.75116,23.06225,7.24113,-24.54269,33.10885,32.93059,14.37732,-46.38143,57.39373,7.2863,27.22056,-0.2101559,26.44526,0.14,51.33,-0.1385164,49.80683,8.311912,27.7046,-25.18683,36.9166,12.83708,29.797,-49.74681,58.18063,0.1399962,51.33,-25.13853,55.73792,0.1399924,51.33,-50.13853,70.52557
235,-25.29401,-45.35485,24.88188,58.23039,-27.10931,-18.51774,47.81246,58.19084,-36.53151,-41.68833,46.90926,73.09132,-17.63069,-21.51146,24.87136,37.77228,-30.11915,-43.73367,0.3494406,53.87991,-16.28617,3.979796,49.18725,51.63941,-19.52336,-21.09051,-0.05376334,29.50945,-32.9911,-42.87017,-24.46661,60.03674,-10.7283,2.517598,24.85211,26.91763,-7.758131,27.60593,49.69038,56.49037,-22.88956,-19.95147,-24.79986,39.67912,-34.29818,-42.56564,-49.48228,74.18509,-24.19364,-19.6352,-49.72411,58.84657,-4.685277,26.79634,24.89908,35.74189,0.1400076,51.33,49.8615,70.32824,0.1400038,51.33,24.86149,55.61206,-11.56097,2.687017,-0.13486,11.92854,-13.43984,3.194517,-25.05469,28.37804,-17.43504,4.438492,-49.70542,52.53919,-5.993323,27.06087,-0.1533026,26.39204,0.14,51.33,-0.1385164,49.80396,-5.412278,26.94849,-25.15067,36.13837,-7.900385,27.65774,-50.0492,56.84885,0.1399962,51.33,-25.13853,55.73536,0.1399924,51.33,-50.13853,70.52354
236,-51.70993,-33.91434,25.13197,67.13102,-37.51007,-13.18323,49.8595,63.76018,-56.59471,-29.44806,49.23373,80.78714,-35.93947,-14.38026,24.93524,46.23153,-59.2381,-27.64261,2.074733,65.75518,-22.02244,6.439657,49.81192,54.41584,-39.97393,-11.81014,0.2425147,41.92012,-69.45538,-17.11609,-18.16114,73.97576,-22.82004,6.896577,24.8424,34.04435,-10.04592,28.50146,49.80723,57.34221,-47.67011,-5.244798,-22.61555,53.04354,-81.18665,0.05321407,-32.10233,87.23228,-58.9009,7.152997,-41.32937,72.08643,-9.24186,28.16329,24.82111,37.5308,0.1400076,51.33,49.8615,70.32626,0.1400038,51.33,24.86149,55.60957,-23.70012,7.384039,-0.1385355,24.47772,-28.11787,10.19168,-24.65242,38.33447,-37.23986,18.55616,-46.37606,61.78038,-10.90032,28.8598,-0.1941795,29.55811,0.14,51.33,-0.1385164,49.80118,-11.29386,29.10499,-25.18699,39.0049,-15.77685,32.0586,-49.67736,60.27913,0.1399962,51.33,-25.13853,55.73287,0.1399924,51.33,-50.13853,70.52156
237,-31.99115,-42.23706,26.45114,59.54203,-15.328,-22.07369,49.80209,56.54154,-22.38776,-46.10036,49.20794,71.26939,-18.64857,-21.1033,25.04631,37.85045,-37.89214,-40.002,2.071151,55.49521,-9.183767,2.155678,49.78468,50.16542,-23.74214,-19.44831,0.5122023,30.97498,-47.79562,-34.69261,-20.2654,62.63484,-10.05865,2.378445,24.81242,26.36603,-3.003345,26.53395,49.78719,55.52846,-30.82116,-16.35931,-23.25886,41.96004,-60.11554,-26.24069,-40.35376,76.98934,-40.71699,-11.02528,-45.61457,61.92195,-3.318432,26.5737,24.7892,35.26376,0.1400076,51.33,49.8615,70.32556,0.1400038,51.33,24.86149,55.60868,-12.60381,3.035521,-0.04946037,12.4151,-16.88879,4.351451,-24.64335,29.64634,-24.14815,7.4962,-48.35302,54.0018,-4.635996,26.72967,-0.1750154,25.64293,0.14,51.33,-0.1385164,49.8002,-6.039982,27.11148,-25.13715,36.24903,-9.294909,28.18191,-49.90633,57.0948,0.1399962,51.33,-25.13853,55.73198,0.1399924,51.33,-50.13853,70.52087
238,-47.11801,-35.68195,20.76018,62.62959,-22.78994,-18.55005,39.37498,48.96334,-24.29329,-42.21726,29.37893,57.09039,-38.90199,-11.4453,21.33716,45.46867,-36.13459,-39.27178,-1.865304,53.56535,-22.22856,5.40588,46.33242,51.01297,-30.28625,-14.93139,-2.604692,33.70713,-16.06355,-43.20843,-16.63329,49.37132,-27.14603,10.68077,22.20535,35.76768,-14.0414,30.75843,48.9925,58.46772,-17.48096,-19.08652,-23.66305,35.06961,9.133174,-41.32153,-19.22977,46.92884,5.019905,-21.35046,-35.20242,41.53282,-8.368549,27.82703,24.82251,36.94178,0.1400076,51.33,49.8615,70.32613,0.1400038,51.33,24.86149,55.6094,-20.37359,7.75028,-1.67755,20.88288,-14.62269,5.489798,-26.69902,30.19806,-0.3105206,0.2416297,-46.51332,46.02031,-4.396565,26.89891,0.1326738,25.71652,0.14,51.33,-0.1385164,49.80099,-2.323505,26.47163,-24.78053,35.08234,2.681941,26.47915,-49.20916,54.97237,0.1399962,51.33,-25.13853,55.7327,0.1399924,51.33,-50.13853,70.52143
239,-70.01887,-19.1953,22.43504,75.34856,-57.55685,3.344815,46.73277,73.33186,-78.41437,-10.33388,44.25272,89.87012,-49.66267,-4.626327,24.39466,54.72258,-63.48049,-25.4127,-1.20548,67.86827,-38.84891,19.89576,47.7182,63.59252,-46.49414,-7.095056,-0.5132455,46.26388,-55.98563,-30.96069,-24.40585,68.08485,-32.56776,13.60882,24.3871,41.7477,-17.44479,33.55576,49.6243,61.22123,-43.85451,-9.082057,-25.29216,50.74828,-41.34407,-39.51202,-43.23623,71.51257,-30.59256,-16.91928,-45.08544,56.62955,-14.66976,31.18368,24.89548,41.10999,0.1400076,51.33,49.8615,70.32797,0.1400038,51.33,24.86149,55.61172,-29.22281,10.97077,-0.2501859,29.94799,-30.63958,12.13021,-25.24978,40.39641,-20.20663,5.732538,-47.05402,50.75174,-15.83867,32.0803,-0.1732196,34.15739,0.14,51.33,-0.1385164,49.80359,-16.48823,32.66571,-25.15775,42.98719,-12.64838,29.85648,-49.76767,58.29392,0.1399962,51.33,-25.13853,55.73502,0.1399924,51.33,-50.13853,70.52327
240,-29.40718,-42.51875,26.26036,57.82634,-11.63812,-22.81902,49.69961,55.67243,-25.94914,-43.34545,51.00784,71.61972,-14.87218,-22.10398,24.91604,36.28019,-33.27478,-41.28685,1.500165,52.83599,-7.862822,1.894661,49.76017,49.76019,-18.64791,-21.06636,0.1069766,27.87681,-46.81893,-32.19168,-17.44088,58.8428,-7.988432,1.926995,24.79353,25.31798,-2.467953,26.47029,49.75275,55.40333,-27.85578,-16.40467,-22.65749,38.83155,-61.48292,-19.31504,-33.32529,71.62202,-41.04687,-7.403703,-42.08421,58.3089,-4.8709,26.83228,24.86804,35.56097,0.1400076,51.33,49.8615,70.33239,0.1400038,51.33,24.86149,55.61731,-8.260341,1.960407,-0.2060699,6.977415,-12.21254,2.948071,-24.9728,27.00574,-21.58861,7.23527,-47.7428,51.9235,-3.538847,26.5064,-0.1453416,25.11895,0.14,51.33,-0.1385164,49.80981,-2.771524,26.49773,-25.12767,35.32904,-5.776613,27.04347,-49.98036,56.06031,0.1399962,51.33,-25.13853,55.74059,0.1399924,51.33,-50.13853,70.52768
241,30.87076,-43.7377,24.70901,59.72435,33.04305,-15.92717,46.45453,59.50673,45.45618,-37.63724,44.08288,74.27697,21.79719,-20.38301,24.57577,39.24578,30.05283,-44.02849,-0.4746351,54.19374,19.77104,5.155171,48.56183,52.4571,22.50218,-20.20258,-0.4006109,31.13524,23.38766,-45.77852,-24.50594,57.66953,12.47243,2.804599,24.758,27.71623,8.500731,27.76751,49.59216,56.62716,20.07126,-20.89244,-25.27091,39.00858,9.858366,-48.12995,-45.54493,67.38056,6.619993,-23.14442,-46.22852,52.21356,4.950161,26.80177,24.86418,35.79288,0.1400076,51.33,49.8615,70.33388,0.1400038,51.33,24.86149,55.61919,13.32041,3.146023,-0.2304449,13.92409,15.23321,3.637787,-25.23718,29.59111,6.675145,1.737818,-48.64978,48.74815,5.532439,26.90098,-0.3156204,26.1716,0.14,51.33,-0.1385164,49.81191,8.85801,27.90042,-25.07899,37.54063,6.122402,27.05981,-50.03374,56.34087,0.1399962,51.33,-25.13853,55.74246,0.1399924,51.33,-50.13853,70.52916
242,47.49305,-36.73598,24.67639,65.47544,38.26561,-13.00526,49.18451,63.76801,55.10218,-31.58656,47.92178,79.92652,33.73279,-15.73771,24.74966,45.06033,54.32774,-31.89953,0.9831496,63.59101,23.07226,6.85043,49.65687,54.83837,37.38429,-13.54004,0.07245545,40.22775,64.09101,-23.53402,-20.45829,71.70165,21.25796,5.928106,24.78173,32.93649,9.888443,28.30967,49.80471,57.25558,43.97683,-8.804093,-23.56901,50.91582,76.58214,-8.899199,-36.6086,85.54232,54.53584,0.7556155,-44.16535,70.18178,9.323795,28.0787,24.80886,37.53353,0.1400076,51.33,49.8615,70.32994,0.1400038,51.33,24.86149,55.61422,22.35135,6.633668,-0.1899519,23.17297,26.36231,8.89887,-24.77633,36.98793,33.94431,14.41296,-47.94759,60.11935,9.492352,28.07394,-0.2441024,28.38359,0.14,51.33,-0.1385164,49.80637,11.09835,28.85967,-25.17736,38.82389,14.70414,31.0062,-49.87265,59.67926,0.1399962,51.33,-25.13853,55.7375,0.1399924,51.33,-50.13853,70.52524
243,24.60514,-44.39226,26.65052,57.77504,8.247932,-23.31072,49.51189,55.33681,13.97346,-47.70965,49.0332,70.10346,13.06229,-22.30523,25.00216,36.23441,33.33416,-41.27388,3.188895,53.66757,5.067559,1.486476,49.70654,49.50253,19.20487,-20.80947,0.6279994,28.81868,46.85447,-34.10017,-16.5776,60.62944,6.68836,1.867058,24.7784,25.27108,2.829822,26.47211,49.80586,55.51794,29.57905,-16.40218,-21.68471,40.36078,63.4143,-21.48841,-30.54074,73.69679,44.494,-7.490059,-39.77521,60.04143,1.637653,26.3778,24.83989,35.04526,0.1400076,51.33,49.8615,70.32722,0.1400038,51.33,24.86149,55.61079,8.942474,2.159913,-0.1208915,8.857508,15.02209,3.738881,-24.38523,28.4508,26.80768,9.120317,-45.77304,53.33247,2.785978,26.38884,-0.2216873,25.05245,0.14,51.33,-0.1385164,49.80254,4.392323,26.69623,-25.16344,35.75471,9.958785,28.3483,-49.55524,57.01691,0.1399962,51.33,-25.13853,55.73408,0.1399924,51.33,-50.13853,70.52252
244,-18.40926,-45.61144,22.25682,54.3455,-14.18508,-22.42662,48.39017,55.10358,-22.82478,-45.74872,46.8464,69.51245,-6.232096,-23.47421,24.67271,34.81964,-9.800838,-47.86325,-1.211381,49.37173,-10.55166,2.299143,49.1306,49.75746,-6.706602,-22.74952,-1.022019,24.21607,-20.81162,-46.31335,-23.78315,56.40585,-8.622274,1.725549,24.64163,25.60096,-5.272896,26.92782,49.79367,55.86875,-16.05065,-21.79273,-24.19624,36.41219,-22.96947,-45.92801,-49.18341,71.2606,-13.98707,-22.52363,-49.35429,55.93576,-4.125172,26.69587,24.81977,35.43611,0.1400076,51.33,49.8615,70.3258,0.1400038,51.33,24.86149,55.60899,-9.881696,2.223222,-0.3237266,9.413895,-11.32836,2.743668,-24.80279,26.80247,-10.17415,2.183551,-49.77147,50.30478,-4.818995,26.69342,-0.05958886,25.60371,0.14,51.33,-0.1385164,49.80053,-5.250713,26.91471,-25.04912,35.89469,-5.487415,26.97904,-50.06462,56.15189,0.1399962,51.33,-25.13853,55.73229,0.1399924,51.33,-50.13853,70.5211
245,39.7411,-40.25954,24.7369,61.69537,16.80875,-21.45404,43.41488,51.08699,18.6771,-45.82199,36.99965,61.9492,32.56284,-16.18289,24.63066,43.5512,34.14349,-42.02139,0.2584754,54.22999,13.16278,3.041558,46.7645,48.02924,29.18121,-17.53946,-0.4871034,33.79579,18.94904,-45.27731,-19.3414,53.01931,23.81188,7.230281,24.53352,34.00675,10.38487,28.52943,49.48844,56.99773,20.08735,-20.4495,-23.58841,37.01369,-0.5289371,-46.97583,-35.12806,58.99215,3.553083,-23.28229,-42.43034,48.50683,14.00359,30.5326,24.83149,40.40697,0.1400076,51.33,49.8615,70.32587,0.1400038,51.33,24.86149,55.60908,18.25458,5.084997,0.252471,17.85807,16.78168,4.286894,-24.78457,29.41364,3.737895,1.471423,-45.92414,45.55093,12.03274,29.29699,-0.2335939,30.08633,0.14,51.33,-0.1385164,49.80064,10.85394,28.75211,-25.1993,38.40779,4.824127,26.78008,-49.48695,55.46452,0.1399962,51.33,-25.13853,55.73238,0.1399924,51.33,-50.13853,70.52118
246,64.1289,-20.3671,26.5406,71.54992,39.6287,-11.13294,50.33847,64.31403,61.27193,-23.88733,51.11953,82.61742,41.55722,-9.878212,25.44775,48.89209,63.60155,-23.53753,1.806811,67.09521,21.24828,5.805692,49.71346,53.52151,42.69616,-9.921442,0.356555,42.94572,68.50981,-18.55633,-22.19961,73.53201,23.16505,7.031695,24.81536,33.53719,9.861865,28.29957,49.73587,56.9635,46.67522,-6.187624,-24.03473,51.91788,75.24361,-10.44198,-44.7615,87.2421,53.64417,2.249158,-46.64,70.10199,12.21688,29.43944,24.86977,38.98774,0.1400076,51.33,49.8615,70.32743,0.1400038,51.33,24.86149,55.61105,24.67164,7.67795,-0.1363096,24.42025,26.85779,9.010447,-25.08553,36.64248,31.00218,12.44659,-49.49467,58.66941,11.8248,29.1311,-0.1063938,29.73988,0.14,51.33,-0.1385164,49.80283,11.96019,29.29701,-25.10939,38.96283,12.27822,29.46984,-50.07878,58.25211,0.1399962,51.33,-25.13853,55.73434,0.1399924,51.33,-50.13853,70.52273
247,46.33505,-35.42613,26.45327,63.44135,26.86087,-18.3321,50.21577,59.23117,48.17521,-31.49534,51.06922,76.28572,28.53983,-17.87607,25.2777,41.42279,48.83493,-34.5449,1.495185,59.17107,14.17568,3.209681,49.72094,50.99567,31.23236,-16.84281,0.3161822,34.66349,60.54041,-23.64773,-17.71558,66.38555,17.17562,4.390442,24.92416,29.42875,5.924174,27.00525,49.80967,55.89543,39.41892,-10.96727,-22.57007,45.68538,72.4021,-9.222449,-34.4942,79.50098,50.03476,-2.198971,-43.53467,65.18763,7.192688,27.35147,24.8441,36.22877,0.1400076,51.33,49.8615,70.33021,0.1400038,51.33,24.86149,55.61455,17.01316,4.139771,-0.06934448,15.86013,21.44745,6.280223,-24.67302,32.00245,29.47766,11.36827,-47.80279,56.11918,7.620531,27.3094,-0.1420369,26.61279,0.14,51.33,-0.1385164,49.80674,7.951074,27.58419,-25.13532,36.72774,11.23032,28.91811,-49.90738,57.58742,0.1399962,51.33,-25.13853,55.73783,0.1399924,51.33,-50.13853,70.5255
248,-10.55479,-48.01756,24.61138,55.54952,-12.36025,-22.19552,48.56598,54.93195,-21.88995,-45.32598,46.73189,69.14225,-4.657897,-23.55541,24.81903,34.86679,-8.929439,-48.19255,-0.2901143,49.68629,-4.164127,1.403715,49.63234,49.3868,-5.2328,-23.46805,-0.2489509,24.74416,-7.047972,-48.37098,-25.2238,55.52803,-1.306233,1.21838,24.76747,24.36223,-0.8746741,26.35467,49.81501,55.40942,-6.471187,-23.34431,-25.2224,35.33208,-4.030352,-48.32367,-50.02729,69.94411,0.5686607,-23.69547,-49.24787,54.60701,-1.993113,26.4239,24.83889,35.13604,0.1400076,51.33,49.8615,70.32916,0.1400038,51.33,24.86149,55.61323,-2.760869,1.417864,-0.1851475,3.140526,-5.036047,1.613378,-25.13392,25.32149,1.766071,1.271866,-49.18987,48.69891,-1.81412,26.40506,-0.1945384,25.01571,0.14,51.33,-0.1385164,49.80526,-3.509802,26.60092,-25.13825,35.62268,-0.4078435,26.34297,-49.98774,55.54564,0.1399962,51.33,-25.13853,55.73652,0.1399924,51.33,-50.13853,70.52445
249,-45.83385,-37.4797,24.64389,64.63209,-41.22402,-11.12678,47.80109,64.13875,-55.46579,-31.71475,46.98624,79.61359,-32.85133,-16.02049,24.75684,44.43956,-52.2602,-33.18591,0.8291579,62.43487,-26.73784,9.226417,48.73088,55.95127,-35.9123,-14.28269,0.01496415,39.05122,-61.15212,-26.36377,-21.51101,70.35786,-20.56457,5.753953,24.7719,32.39336,-11.23873,29.06607,49.70672,57.77398,-42.6983,-9.389663,-23.54436,49.8359,-73.94334,-14.54247,-39.51538,85.25478,-55.17538,2.143992,-41.87406,69.21719,-8.656283,27.93146,24.86861,37.2753,0.1400076,51.33,49.8615,70.32677,0.1400038,51.33,24.86149,55.61021,-21.15222,6.102734,-0.2200708,21.79257,-25.00011,8.205091,-24.95422,35.93114,-34.63347,15.49642,-46.83836,59.84315,-9.363008,28.14781,-0.233634,28.37534,0.14,51.33,-0.1385164,49.8019,-10.17072,28.55611,-25.22219,38.34423,-14.66272,31.19333,-49.72271,59.61435,0.1399962,51.33,-25.13853,55.73351,0.1399924,51.33,-50.13853,70.52207
