frame,x0,y0,z0,vx0,vy0,vz0,sdf0,nx0,ny0,nz0,md0,u0,v0,x1,y1,z1,vx1,vy1,vz1,sdf1,nx1,ny1,nz1,md1,u1,v1,x2,y2,z2,vx2,vy2,vz2,sdf2,nx2,ny2,nz2,md2,u2,v2,x3,y3,z3,vx3,vy3,vz3,sdf3,nx3,ny3,nz3,md3,u3,v3,x4,y4,z4,vx4,vy4,vz4,sdf4,nx4,ny4,nz4,md4,u4,v4,x5,y5,z5,vx5,vy5,vz5,sdf5,nx5,ny5,nz5,md5,u5,v5,x6,y6,z6,vx6,vy6,vz6,sdf6,nx6,ny6,nz6,md6,u6,v6,x7,y7,z7,vx7,vy7,vz7,sdf7,nx7,ny7,nz7,md7,u7,v7,x8,y8,z8,vx8,vy8,vz8,sdf8,nx8,ny8,nz8,md8,u8,v8,x9,y9,z9,vx9,vy9,vz9,sdf9,nx9,ny9,nz9,md9,u9,v9,x10,y10,z10,vx10,vy10,vz10,sdf10,nx10,ny10,nz10,md10,u10,v10,x11,y11,z11,vx11,vy11,vz11,sdf11,nx11,ny11,nz11,md11,u11,v11,x12,y12,z12,vx12,vy12,vz12,sdf12,nx12,ny12,nz12,md12,u12,v12,x13,y13,z13,vx13,vy13,vz13,sdf13,nx13,ny13,nz13,md13,u13,v13,x14,y14,z14,vx14,vy14,vz14,sdf14,nx14,ny14,nz14,md14,u14,v14,x15,y15,z15,vx15,vy15,vz15,sdf15,nx15,ny15,nz15,md15,u15,v15,x16,y16,z16,vx16,vy16,vz16,sdf16,nx16,ny16,nz16,md16,u16,v16,x17,y17,z17,vx17,vy17,vz17,sdf17,nx17,ny17,nz17,md17,u17,v17,x18,y18,z18,vx18,vy18,vz18,sdf18,nx18,ny18,nz18,md18,u18,v18,x19,y19,z19,vx19,vy19,vz19,sdf19,nx19,ny19,nz19,md19,u19,v19,x20,y20,z20,vx20,vy20,vz20,sdf20,nx20,ny20,nz20,md20,u20,v20,x21,y21,z21,vx21,vy21,vz21,sdf21,nx21,ny21,nz21,md21,u21,v21,x22,y22,z22,vx22,vy22,vz22,sdf22,nx22,ny22,nz22,md22,u22,v22,x23,y23,z23,vx23,vy23,vz23,sdf23,nx23,ny23,nz23,md23,u23,v23,x24,y24,z24,vx24,vy24,vz24,sdf24,nx24,ny24,nz24,md24,u24,v24
1000,0.1524281,-0.2344434,0.4994898,0.4581423,0.1001321,-0.0002622606,1.746602,0,0,0,1,0,0,0.1854943,-0.4821562,0.2493327,1.029076,0.1557276,-0.001594425,1.713159,0,0,0,1,0,0,0.1918246,-0.4813253,0.4994059,0.8206304,0.149496,0.007817152,1.768225,0,0,0,1,0,0,0.1523262,-0.2343346,0.2498132,0.4907372,0.09784106,-0.002354384,1.697205,0,0,0,1,0,0,0.1129698,0.01309041,0.4997351,0.3902128,0.09014364,-0.003084542,1.757506,0,0,0,1,0,0,0.1721987,-0.4840297,-0.0002488893,1.028119,0.1242534,-0.0003138595,1.683326,0,0,0,1,0,0,0.1151173,0.01363443,0.2497162,0.2819759,0.06846081,-0.003194065,1.710597,0,0,0,1,0,0,0.04465776,0.253559,0.4997959,0.1457016,0.02124012,-0.0001430512,1.772019,0,0,0,1,0,0,0.1470399,-0.23517,-0.0001458772,0.4092993,0.07330033,-0.001297944,1.675113,0,0,0,1,0,0,0.1677587,-0.483705,-0.250727,0.9311456,0.1087368,-0.0040859,1.695765,0,0,0,1,0,0,0.0447605,0.2535435,0.2498374,0.09322058,0.01354665,9.313229E-05,1.723378,0,0,0,1,0,0,0,0.5,0.5,0,0,0,1.840751,0,0,0,0,0,0,0,0.5,0.25,0,0,0,1.793693,0,0,0,0,0,0,0.1509939,-0.2342998,-0.2497251,0.4265981,0.08233863,-0.007537755,1.69589,0,0,0,1,0,0,0.202485,-0.4793456,-0.4982279,0.9027976,0.17519,-0.008268658,1.778233,0,0,0,1,0,0,0.1586145,-0.2329474,-0.4996515,0.5273776,0.1120866,-0.005333128,1.752759,0,0,0,1,0,0,0.1098608,0.0120839,0.0001760181,0.1834211,0.04085406,0.0009349748,1.688509,0,0,0,1,0,0,0.05053437,0.2552131,-9.526065E-05,0.05444551,0.01673252,-0.0003941402,1.712832,0,0,0,1,0,0,0,0.5,0,0,0,0,1.777755,0,0,0,0,0,0,0.115813,0.01378391,-0.2497537,0.1926494,0.04818385,0.0009119514,1.711306,0,0,0,1,0,0,0.1155445,0.01330525,-0.4996733,0.3190399,0.07988315,-0.002007187,1.759943,0,0,0,1,0,0,0.04741207,0.2541862,-0.2498516,0.06681293,0.01289994,0.0002533198,1.726048,0,0,0,1,0,0,0,0.5,-0.25,0,0,0,1.793693,0,0,0,0,0,0,0.0476572,0.2545848,-0.4999016,0.09181689,0.01741052,0.0004902484,1.775102,0,0,0,1,0,0,0,0.5,-0.5,0,0,0,1.840751,0,0,0,0,0,0
1001,0.1607881,-0.2325988,0.4996399,0.4180001,0.09223003,0.007508698,1.763948,0,0,0,1,0,0,0.205285,-0.4785005,0.2493872,0.9895344,0.1827881,0.002729149,1.742185,0,0,0,1,0,0,0.2074739,-0.4781698,0.4995466,0.7824692,0.1577736,0.007036331,1.792557,0,0,0,1,0,0,0.1612326,-0.232474,0.249757,0.4453229,0.09302724,-0.002808125,1.715495,0,0,0,1,0,0,0.119371,0.01465361,0.4996384,0.3200611,0.0781602,-0.004833939,1.772668,0,0,0,1,0,0,0.1922907,-0.4810063,-0.0002802185,1.004599,0.1511723,-0.001566462,1.712894,0,0,0,1,0,0,0.1190917,0.01467543,0.2496143,0.1987164,0.05205006,-0.005096944,1.723706,0,0,0,1,0,0,0.047498,0.2540955,0.4998173,0.142012,0.02682806,0.001065433,1.78318,0,0,0,1,0,0,0.1543603,-0.2337224,-0.0001636329,0.3660196,0.0723787,-0.000887785,1.691947,0,0,0,1,0,0,0.1864969,-0.4812274,-0.2507132,0.9369102,0.1238838,0.0006884339,1.723725,0,0,0,1,0,0,0.04645394,0.253922,0.2498622,0.08467215,0.01892299,0.001239777,1.733713,0,0,0,1,0,0,0,0.5,0.5,0,0,0,1.84868,0,0,0,0,0,0,0,0.5,0.25,0,0,0,1.801811,0,0,0,0,0,0,0.1584769,-0.2328542,-0.2498567,0.374146,0.07228333,-0.006579611,1.712751,0,0,0,1,0,0,0.2193383,-0.475814,-0.4985278,0.842664,0.1765773,-0.01499504,1.803788,0,0,0,1,0,0,0.1682919,-0.2307535,-0.4997044,0.4838707,0.1096964,-0.002643467,1.771391,0,0,0,1,0,0,0.1124822,0.01273706,0.0001814733,0.1310688,0.03265791,0.0002727554,1.70034,0,0,0,1,0,0,0.0509281,0.2552702,-0.0001129335,0.01968668,0.002850593,-0.0008836418,1.721934,0,0,0,1,0,0,0,0.5,0,0,0,0,1.785939,0,0,0,0,0,0,0.1183834,0.01448068,-0.2497537,0.128517,0.03483823,-7.450583E-07,1.722997,0,0,0,1,0,0,0.1206899,0.01465975,-0.4996123,0.2572713,0.06772529,0.003050269,1.773892,0,0,0,1,0,0,0.04833639,0.2544174,-0.2498722,0.04621616,0.01155735,-0.00102818,1.735625,0,0,0,1,0,0,0,0.5,-0.25,0,0,0,1.801811,0,0,0,0,0,0,0.04899238,0.2548962,-0.4998791,0.06675928,0.01557172,0.001125038,1.784828,0,0,0,1,0,0,0,0.5,-0.5,0,0,0,1.84868,0,0,0,0,0,0
1002,0.1683514,-0.2308176,0.4997335,0.3781655,0.08905906,0.004678966,1.78234,0,0,0,1,0,0,0.224105,-0.4744747,0.2494683,0.9410012,0.2012879,0.004053117,1.772153,0,0,0,1,0,0,0.2222713,-0.4748732,0.499557,0.7398683,0.1648337,0.0005215409,1.817897,0,0,0,1,0,0,0.1693175,-0.2304984,0.2498062,0.4042441,0.09877909,0.002457947,1.734879,0,0,0,1,0,0,0.124359,0.01593561,0.4996607,0.2494016,0.06409989,0.001114607,1.788255,0,0,0,1,0,0,0.2115874,-0.4773487,-0.0002370633,0.9648356,0.182882,0.002157762,1.743575,0,0,0,1,0,0,0.1215598,0.01528829,0.2496271,0.1234085,0.03064295,0.0006429853,1.737101,0,0,0,1,0,0,0.05018396,0.2546452,0.4998588,0.1342979,0.02748371,0.002078713,1.795921,0,0,0,1,0,0,0.1608267,-0.2324206,-8.827028E-05,0.3233233,0.06509053,0.003768132,1.709799,0,0,0,1,0,0,0.2050853,-0.4781151,-0.2504879,0.9294215,0.1556129,0.01126528,1.753407,0,0,0,1,0,0,0.04800232,0.2542313,0.24994,0.07741901,0.01546443,0.003887715,1.745643,0,0,0,1,0,0,0,0.5,0.5,0,0,0,1.858219,0,0,0,0,0,0,0,0.5,0.25,0,0,0,1.811575,0,0,0,0,0,0,0.1648959,-0.2313689,-0.249912,0.3209525,0.0742622,-0.002767892,1.730433,0,0,0,1,0,0,0.2349761,-0.4721688,-0.4986414,0.7818896,0.1822592,-0.005678835,1.829986,0,0,0,1,0,0,0.1770592,-0.2286748,-0.4996364,0.4383618,0.1039349,0.003397466,1.790938,0,0,0,1,0,0,0.1140394,0.01320578,0.0001791542,0.07786232,0.02343618,-0.0001159504,1.712933,0,0,0,1,0,0,0.05057789,0.2551975,-8.860142E-05,-0.01751073,-0.003632904,0.001216603,1.732059,0,0,0,1,0,0,0,0.5,0,0,0,0,1.795781,0,0,0,0,0,0,0.119771,0.01486128,-0.2498064,0.06938133,0.01903023,-0.002636761,1.735302,0,0,0,1,0,0,0.1245847,0.01574613,-0.499615,0.1947393,0.0543189,-0.0001356006,1.788406,0,0,0,1,0,0,0.04883887,0.2545994,-0.2498711,0.02512355,0.009101633,5.662443E-05,1.74654,0,0,0,1,0,0,0,0.5,-0.25,0,0,0,1.811575,0,0,0,0,0,0,0.04988348,0.254997,-0.4999084,0.04455524,0.005039575,-0.001469255,1.795798,0,0,0,1,0,0,0,0.5,-0.5,0,0,0,1.858219,0,0,0,0,0,0
1003,0.1751116,-0.2290337,0.4997124,0.3380106,0.08919541,-0.001056493,1.799507,0,0,0,1,0,0,0.2418159,-0.4700671,0.2496147,0.8855458,0.2203808,0.007317963,1.800593,0,0,0,1,0,0,0.2361469,-0.4715109,0.4996772,0.693782,0.168112,0.006008151,1.841956,0,0,0,1,0,0,0.1766531,-0.2287301,0.2497526,0.3667788,0.0884198,-0.002678485,1.753039,0,0,0,1,0,0,0.1279697,0.01691012,0.4995884,0.1805336,0.04872561,-0.003613533,1.802041,0,0,0,1,0,0,0.2299173,-0.4731517,-3.650261E-05,0.9164971,0.2098472,0.01002804,1.772841,0,0,0,1,0,0,0.1226578,0.01562387,0.2496408,0.05490112,0.01677885,0.0006809834,1.748682,0,0,0,1,0,0,0.05258046,0.2552465,0.4999337,0.1198249,0.03006608,0.003744663,1.808042,0,0,0,1,0,0,0.1664414,-0.2311554,-3.498378E-05,0.280732,0.06325992,0.002664326,1.72635,0,0,0,1,0,0,0.2231388,-0.4745502,-0.2502389,0.9026747,0.1782433,0.01245141,1.782119,0,0,0,1,0,0,0.04927132,0.2546088,0.2499893,0.06344973,0.01887531,0.002468378,1.756934,0,0,0,1,0,0,0,0.5,0.5,0,0,0,1.867392,0,0,0,0,0,0,0,0.5,0.25,0,0,0,1.820962,0,0,0,0,0,0,0.1703601,-0.2302098,-0.2498951,0.2732077,0.05795734,0.0008471314,1.746678,0,0,0,1,0,0,0.2494976,-0.4684778,-0.4987302,0.7260787,0.1845539,-0.004440548,1.854682,0,0,0,1,0,0,0.1848839,-0.2267381,-0.4995078,0.3912361,0.09683225,0.006431343,1.809124,0,0,0,1,0,0,0.1146006,0.01335516,0.0001427639,0.02805927,0.007468604,-0.001819516,1.724045,0,0,0,1,0,0,0.04954816,0.2549777,-2.139247E-05,-0.05148651,-0.0109911,0.003360449,1.741089,0,0,0,1,0,0,0,0.5,0,0,0,0,1.805243,0,0,0,0,0,0,0.1200394,0.01501925,-0.2498233,0.01342185,0.00789841,-0.0008463863,1.746043,0,0,0,1,0,0,0.1272403,0.01655658,-0.4995208,0.1327832,0.04052233,0.004710259,1.801253,0,0,0,1,0,0,0.04892361,0.2546566,-0.2499204,0.004237333,0.002856554,-0.002465398,1.756625,0,0,0,1,0,0,0,0.5,-0.25,0,0,0,1.820962,0,0,0,0,0,0,0.05030221,0.2551611,-0.4999193,0.02093614,0.008204582,-0.0005409124,1.805973,0,0,0,1,0,0,0,0.5,-0.5,0,0,0,1.867392,0,0,0,0,0,0
1004,0.1811759,-0.2277193,0.4997056,0.3032134,0.06571936,-0.0003367664,1.813818,0,0,0,1,0,0,0.2583641,-0.4656112,0.2496393,0.8274134,0.2227948,0.001234562,1.825666,0,0,0,1,0,0,0.249089,-0.4682848,0.4994307,0.6471063,0.1613066,-0.01232476,1.862877,0,0,0,1,0,0,0.18314,-0.2271352,0.2497685,0.3243455,0.07974136,0.0007949772,1.768161,0,0,0,1,0,0,0.1303148,0.01743506,0.4995686,0.1172528,0.0262471,-0.0009909276,1.812469,0,0,0,1,0,0,0.2472597,-0.4688513,-0.0001096284,0.8671198,0.2150209,-0.003656292,1.798897,0,0,0,1,0,0,0.1225786,0.01559944,0.2496591,-0.003961103,-0.001221477,0.0009149316,1.756912,0,0,0,1,0,0,0.05453472,0.2557304,0.4999138,0.09771328,0.02419502,-0.000996888,1.81772,0,0,0,1,0,0,0.1714021,-0.2303062,4.545251E-05,0.2480381,0.04245939,0.004021816,1.739986,0,0,0,1,0,0,0.240295,-0.4706141,-0.2498947,0.857811,0.1968087,0.01720861,1.807729,0,0,0,1,0,0,0.05017155,0.2549164,0.2499767,0.04501196,0.01537949,-0.0006332996,1.765819,0,0,0,1,0,0,0,0.5,0.5,0,0,0,1.874701,0,0,0,0,0,0,0,0.5,0.25,0,0,0,1.82844,0,0,0,0,0,0,0.1749461,-0.229247,-0.2499922,0.2293044,0.04813971,-0.004857035,1.759857,0,0,0,1,0,0,0.2629427,-0.4646792,-0.498856,0.672255,0.1899273,-0.006288292,1.876203,0,0,0,1,0,0,0.1916821,-0.2248469,-0.4993861,0.3399113,0.09455908,0.006084146,1.82419,0,0,0,1,0,0,0.1141786,0.01305058,0.0001458197,-0.02109968,-0.01522867,0.0001527893,1.731938,0,0,0,1,0,0,0.04791452,0.2546072,-1.656139E-05,-0.08168224,-0.01852513,0.0002415541,1.747451,0,0,0,1,0,0,0,0.5,0,0,0,0,1.812781,0,0,0,0,0,0,0.1192153,0.01471339,-0.2498331,-0.04120731,-0.01529293,-0.0004872682,1.753486,0,0,0,1,0,0,0.1286802,0.01713826,-0.4994868,0.0719935,0.0290841,0.001703203,1.810847,0,0,0,1,0,0,0.0486181,0.2545783,-0.2498878,-0.01527556,-0.003913046,0.001627953,1.764256,0,0,0,1,0,0,0,0.5,-0.25,0,0,0,1.82844,0,0,0,0,0,0,0.0503356,0.2550759,-0.4999084,0.001669862,-0.004260244,0.0005453827,1.813723,0,0,0,1,0,0,0,0.5,-0.5,0,0,0,1.874701,0,0,0,0,0,0
1005,0.1865298,-0.2266078,0.4994888,0.2676958,0.05557614,-0.01084209,1.828097,0,0,0,1,0,0,0.2733997,-0.4608536,0.2496872,0.7517758,0.2378792,0.002393127,1.850003,0,0,0,1,0,0,0.2610775,-0.4652867,0.4990879,0.599424,0.1499057,-0.01713932,1.883596,0,0,0,1,0,0,0.1887129,-0.2256604,0.2496391,0.2786466,0.07373917,-0.006468596,1.78309,0,0,0,1,0,0,0.1313559,0.01773653,0.4995647,0.05205499,0.01507318,-0.0001966954,1.822335,0,0,0,1,0,0,0.2633244,-0.464128,-0.0001309709,0.803237,0.2361671,-0.001067123,1.824439,0,0,0,1,0,0,0.1214493,0.01525649,0.2497484,-0.0564676,-0.01714752,0.004466625,1.764786,0,0,0,1,0,0,0.05594763,0.2560304,0.4999112,0.0706455,0.01499802,-0.0001296402,1.827532,0,0,0,1,0,0,0.1759171,-0.2293978,-2.17094E-05,0.2257482,0.04541801,-0.003358097,1.753933,0,0,0,1,0,0,0.2561408,-0.4663591,-0.2495796,0.7922899,0.2127469,0.015755,1.832806,0,0,0,1,0,0,0.05059975,0.2550307,0.2499425,0.02140981,0.005716088,-0.001709909,1.774891,0,0,0,1,0,0,0,0.5,0.5,0,0,0,1.882654,0,0,0,0,0,0,0,0.5,0.25,0,0,0,1.836577,0,0,0,0,0,0,0.1790209,-0.2286108,-0.2499055,0.2037399,0.03180877,0.00433475,1.773208,0,0,0,1,0,0,0.2752805,-0.4609339,-0.4988273,0.6168889,0.1872659,0.001432002,1.897361,0,0,0,1,0,0,0.1974537,-0.2231936,-0.4991348,0.288579,0.08266422,0.01256317,1.838937,0,0,0,1,0,0,0.1127868,0.01252145,0.0001029876,-0.06959143,-0.02645684,-0.002141609,1.739565,0,0,0,1,0,0,0.04578941,0.2542815,-6.460258E-05,-0.1062556,-0.0162825,-0.00240206,1.754075,0,0,0,1,0,0,0,0.5,0,0,0,0,1.820981,0,0,0,0,0,0,0.1172691,0.01411903,-0.2498676,-0.0973076,-0.02971805,-0.00172481,1.760505,0,0,0,1,0,0,0.1290209,0.01731377,-0.49945,0.01703278,0.008775763,0.001840294,1.820017,0,0,0,1,0,0,0.04796905,0.2543763,-0.2499718,-0.03245232,-0.0101015,-0.004199894,1.772236,0,0,0,1,0,0,0,0.5,-0.25,0,0,0,1.836577,0,0,0,0,0,0,0.04989925,0.2549798,-0.4999635,-0.02181754,-0.004805626,-0.002758206,1.821745,0,0,0,1,0,0,0,0.5,-0.5,0,0,0,1.882654,0,0,0,0,0,0
1006,0.1911598,-0.2253793,0.499372,0.2315008,0.06142261,-0.005839767,1.845441,0,0,0,1,0,0,0.2867833,-0.4560177,0.2497034,0.6691846,0.2417953,0.0008083883,1.876549,0,0,0,1,0,0,0.2718233,-0.4619728,0.4988452,0.5372899,0.165692,-0.012137,1.906908,0,0,0,1,0,0,0.1931747,-0.224166,0.2495515,0.2230891,0.07472041,-0.004383178,1.800738,0,0,0,1,0,0,0.1312303,0.01774962,0.4994594,-0.006276371,0.00065472,-0.005266072,1.834635,0,0,0,1,0,0,0.277878,-0.4592981,-0.0001595561,0.7276806,0.2414928,-0.001429263,1.852347,0,0,0,1,0,0,0.1193162,0.01474534,0.2497198,-0.1066555,-0.02555727,-0.001428277,1.775347,0,0,0,1,0,0,0.05661229,0.2563671,0.499799,0.03323277,0.01683683,-0.00561178,1.840134,0,0,0,1,0,0,0.1803785,-0.2282967,-0.0001241634,0.2230705,0.05505758,-0.005122704,1.771684,0,0,0,1,0,0,0.2703325,-0.4621843,-0.2492308,0.7095861,0.2087415,0.01744182,1.860086,0,0,0,1,0,0,0.05047195,0.255071,0.2498936,-0.006389993,0.002016128,-0.002445281,1.786977,0,0,0,1,0,0,0,0.5,0.5,0,0,0,1.893888,0,0,0,0,0,0,0,0.5,0.25,0,0,0,1.848066,0,0,0,0,0,0,0.1829814,-0.2279103,-0.2498449,0.1980246,0.03502594,0.003032387,1.790261,0,0,0,1,0,0,0.2863969,-0.4574708,-0.4987105,0.5558195,0.173156,0.005841258,1.921081,0,0,0,1,0,0,0.2021438,-0.2217582,-0.499036,0.2345056,0.07176998,0.004939737,1.856376,0,0,0,1,0,0,0.1106534,0.01175661,2.832911E-05,-0.10667,-0.03824198,-0.003732924,1.750153,0,0,0,1,0,0,0.04339966,0.2537778,-3.359048E-05,-0.1194874,-0.02518446,0.001550606,1.763965,0,0,0,1,0,0,0,0.5,0,0,0,0,1.83256,0,0,0,0,0,0,0.1142718,0.01337187,-0.2499791,-0.1498677,-0.03735811,-0.005576762,1.770196,0,0,0,1,0,0,0.1283145,0.01703113,-0.4994519,-0.035318,-0.01413217,-9.685758E-05,1.831725,0,0,0,1,0,0,0.04705282,0.2541244,-0.2499514,-0.04581159,-0.01259149,0.001018495,1.783491,0,0,0,1,0,0,0,0.5,-0.25,0,0,0,1.848066,0,0,0,0,0,0,0.049035,0.2548356,-0.4999887,-0.04321283,-0.007207694,-0.001257658,1.832829,0,0,0,1,0,0,0,0.5,-0.5,0,0,0,1.893888,0,0,0,0,0,0
1007,0.1950911,-0.2244307,0.4992687,0.196562,0.0474319,-0.005166234,1.857521,0,0,0,1,0,0,0.2984167,-0.4513509,0.249694,0.5816671,0.2333404,-0.0004686417,1.896644,0,0,0,1,0,0,0.2814532,-0.4590114,0.4984728,0.4814925,0.1480714,-0.01861901,1.924501,0,0,0,1,0,0,0.1964253,-0.2230836,0.2496189,0.1625293,0.05412104,0.003369899,1.812485,0,0,0,1,0,0,0.1299926,0.01748458,0.4994073,-0.06188529,-0.01325217,-0.002604724,1.841394,0,0,0,1,0,0,0.2906954,-0.4543202,-0.0001965548,0.6408694,0.2488972,-0.001849933,1.873775,0,0,0,1,0,0,0.1162963,0.01393067,0.2498002,-0.150995,-0.04073351,0.00402108,1.780442,0,0,0,1,0,0,0.05649868,0.2563997,0.4998724,-0.005680325,0.001630188,0.003673138,1.847722,0,0,0,1,0,0,0.185104,-0.2268783,-0.0001070231,0.2362744,0.07091764,0.0008570154,1.785024,0,0,0,1,0,0,0.2823753,-0.4578563,-0.2490398,0.6021413,0.2164022,0.009548668,1.880547,0,0,0,1,0,0,0.0498062,0.2549795,0.2498733,-0.03328735,-0.004574658,-0.001014024,1.794169,0,0,0,1,0,0,0,0.5,0.5,0,0,0,1.901116,0,0,0,0,0,0,0,0.5,0.25,0,0,0,1.855458,0,0,0,0,0,0,0.1870834,-0.2267774,-0.2496927,0.2050997,0.0566453,0.007607791,1.802824,0,0,0,1,0,0,0.2958978,-0.4537331,-0.4986767,0.4750447,0.186886,0.001692773,1.938654,0,0,0,1,0,0,0.2056243,-0.2204785,-0.4989358,0.1740248,0.06398933,0.005012752,1.868071,0,0,0,1,0,0,0.1081407,0.01101018,3.240362E-05,-0.125637,-0.0373216,0.0002037253,1.755789,0,0,0,1,0,0,0.04099778,0.2533603,-8.021868E-06,-0.1200937,-0.02087802,0.001278431,1.769486,0,0,0,1,0,0,0,0.5,0,0,0,0,1.840008,0,0,0,0,0,0,0.1106177,0.01226588,-0.2499919,-0.1827051,-0.05529958,-0.0006407502,1.774599,0,0,0,1,0,0,0.1264535,0.01668458,-0.4993366,-0.09304885,-0.01732773,0.005763771,1.837864,0,0,0,1,0,0,0.04597585,0.2538082,-0.2498976,-0.05384872,-0.01581014,0.002691151,1.790215,0,0,0,1,0,0,0,0.5,-0.25,0,0,0,1.855458,0,0,0,0,0,0,0.04784513,0.254629,-0.499947,-0.05949347,-0.01032949,0.002086163,1.839331,0,0,0,1,0,0,0,0.5,-0.5,0,0,0,1.901116,0,0,0,0,0,0
1008,0.1982293,-0.2235583,0.499292,0.1569108,0.04362168,0.001165271,1.868972,0,0,0,1,0,0,0.3082772,-0.4469362,0.2496857,0.493029,0.2207355,-0.0004142525,1.915098,0,0,0,1,0,0,0.2897007,-0.4561611,0.4983364,0.4123779,0.1425133,-0.006820264,1.940928,0,0,0,1,0,0,0.1984,-0.2223335,0.249691,0.09873811,0.03750698,0.003607573,1.823046,0,0,0,1,0,0,0.1276749,0.01681154,0.4994583,-0.1158871,-0.03365215,0.00255406,1.847174,0,0,0,1,0,0,0.3018533,-0.4496777,-0.0002239261,0.5578952,0.2321214,-0.001368567,1.893659,0,0,0,1,0,0,0.1125667,0.01290222,0.2499388,-0.1864788,-0.05142272,0.006929788,1.784919,0,0,0,1,0,0,0.05554786,0.2562207,0.4997659,-0.04754106,-0.008949641,-0.005327167,1.854544,0,0,0,1,0,0,0.1898616,-0.2252289,-0.0001581068,0.2378792,0.08247051,-0.002554185,1.798537,0,0,0,1,0,0,0.292282,-0.4538231,-0.2490858,0.4953327,0.201656,-0.002299995,1.899034,0,0,0,1,0,0,0.04867194,0.2545519,0.2498076,-0.05671328,-0.02137871,-0.003284217,1.800906,0,0,0,1,0,0,0,0.5,0.5,0,0,0,1.908449,0,0,0,0,0,0,0,0.5,0.25,0,0,0,1.862955,0,0,0,0,0,0,0.1911088,-0.2252617,-0.2495785,0.2012686,0.0757851,0.005712362,1.815478,0,0,0,1,0,0,0.3037337,-0.4499433,-0.4987877,0.3917964,0.1894877,-0.005553665,1.954766,0,0,0,1,0,0,0.2077211,-0.2192291,-0.4989853,0.1048416,0.06247016,-0.002473594,1.878579,0,0,0,1,0,0,0.1059482,0.0103246,0.0001119327,-0.1096242,-0.03427855,0.003976456,1.761859,0,0,0,1,0,0,0.03895097,0.2530295,3.615948E-05,-0.1023408,-0.01653732,0.002209068,1.775476,0,0,0,1,0,0,0,0.5,0,0,0,0,1.847563,0,0,0,0,0,0,0.1068028,0.01126863,-0.2499215,-0.1907424,-0.04986233,0.003519656,1.778976,0,0,0,1,0,0,0.1234334,0.0161564,-0.4991361,-0.1510051,-0.02640878,0.01002401,1.842959,0,0,0,1,0,0,0.04467659,0.253473,-0.249823,-0.06496294,-0.01676232,0.003729762,1.796834,0,0,0,1,0,0,0,0.5,-0.25,0,0,0,1.862955,0,0,0,0,0,0,0.04637229,0.2543015,-0.4998621,-0.07364175,-0.0163734,0.004240872,1.845631,0,0,0,1,0,0,0,0.5,-0.5,0,0,0,1.908449,0,0,0,0,0,0
1009,0.2002925,-0.2226351,0.4990707,0.1031638,0.04616084,-0.01106561,1.883113,0,0,0,1,0,0,0.3162223,-0.442832,0.2496405,0.3972517,0.2052099,-0.002261997,1.935544,0,0,0,1,0,0,0.2964878,-0.4533423,0.4980426,0.3393547,0.1409397,-0.01468957,1.959722,0,0,0,1,0,0,0.1991794,-0.2219704,0.2497011,0.03896655,0.01815186,0.0005066397,1.836232,0,0,0,1,0,0,0.1241768,0.01603211,0.4994618,-0.1749051,-0.03897158,0.0001743437,1.85549,0,0,0,1,0,0,0.3112117,-0.445262,-0.0003441372,0.4679205,0.2207846,-0.006010558,1.915671,0,0,0,1,0,0,0.1085675,0.01181316,0.2499295,-0.199958,-0.0544531,-0.0004678966,1.792869,0,0,0,1,0,0,0.05371878,0.25587,0.4997011,-0.09145424,-0.01753569,-0.003238023,1.864056,0,0,0,1,0,0,0.1942989,-0.223373,-0.0002817101,0.2218672,0.09279702,-0.006180168,1.815648,0,0,0,1,0,0,0.3001437,-0.4503661,-0.2491094,0.3930898,0.1728521,-0.001180917,1.919382,0,0,0,1,0,0,0.04715585,0.2540923,0.2498085,-0.07580429,-0.02298356,4.619362E-05,1.810902,0,0,0,1,0,0,0,0.5,0.5,0,0,0,1.919125,0,0,0,0,0,0,0,0.5,0.25,0,0,0,1.873867,0,0,0,0,0,0,0.1946146,-0.2237675,-0.2494598,0.1752906,0.07471147,0.005932155,1.831477,0,0,0,1,0,0,0.3100585,-0.4467087,-0.4989255,0.3162385,0.1617283,-0.00688881,1.973232,0,0,0,1,0,0,0.2084431,-0.2184725,-0.4990704,0.03609882,0.03782661,-0.004258754,1.891486,0,0,0,1,0,0,0.1046754,0.01007748,0.0001469923,-0.06363767,-0.012356,0.001752978,1.772728,0,0,0,1,0,0,0.03753022,0.2528279,1.156941E-05,-0.07103722,-0.01008213,-0.001229504,1.785732,0,0,0,1,0,0,0,0.5,0,0,0,0,1.858558,0,0,0,0,0,0,0.1036859,0.01047042,-0.2498514,-0.1558442,-0.03991063,0.003506245,1.787838,0,0,0,1,0,0,0.119312,0.01511748,-0.4991054,-0.2060712,-0.05194612,0.0015378,1.850617,0,0,0,1,0,0,0.04315992,0.2530656,-0.2498055,-0.07583372,-0.02037138,0.0008739535,1.806845,0,0,0,1,0,0,0,0.5,-0.25,0,0,0,1.873867,0,0,0,0,0,0,0.04452291,0.2539795,-0.499853,-0.09246919,-0.0161022,0.0004559757,1.855142,0,0,0,1,0,0,0,0.5,-0.5,0,0,0,1.919125,0,0,0,0,0,0
