frame,x0,y0,z0,vx0,vy0,vz0,sdf0,nx0,ny0,nz0,md0,u0,v0,x1,y1,z1,vx1,vy1,vz1,sdf1,nx1,ny1,nz1,md1,u1,v1,x2,y2,z2,vx2,vy2,vz2,sdf2,nx2,ny2,nz2,md2,u2,v2,x3,y3,z3,vx3,vy3,vz3,sdf3,nx3,ny3,nz3,md3,u3,v3,x4,y4,z4,vx4,vy4,vz4,sdf4,nx4,ny4,nz4,md4,u4,v4,x5,y5,z5,vx5,vy5,vz5,sdf5,nx5,ny5,nz5,md5,u5,v5
20,-0.2067014,0.04451057,-0.2249848,0.1896778,-0.08873999,-0.01319855,0.1504334,0.6893807,0.7233801,-0.03841257,1,0.5,0,-0.599345,-0.2363427,0.2435674,-0.4244864,0.5288614,-0.06929308,-0.0143764,0.1148064,0.3905438,0.9133976,1,1,1,-0.6495309,-0.1866002,-0.2019244,-0.06626368,0.3318168,-0.1516454,-0.2605277,0.02324576,0.9996974,-0.008035798,1,1,0,-0.1780942,0.03255087,0.2249638,-0.04627421,0.01865782,0.01162469,0.2863812,0.6065804,0.5831152,0.5404043,1,0.5,1,0,0.5,-0.225496,0,0,0,0.6345832,0.5773906,0.8161587,-0.02247168,0,0,0,0,0.5,0.225496,0,0,0,0.7114767,0.5407431,0.7643564,0.3512209,0,0,1
21,-0.180488,0.03345624,-0.2254876,0.2621341,-0.1105433,-0.005027801,0.2043107,0.7570544,0.6523488,-0.03618801,1,0.5,0,-0.6021576,-0.232861,0.2250354,-0.02812624,0.03481731,-0.1853193,-0.02000293,0.2323596,0.4023754,0.8854959,1,1,1,-0.6329253,-0.1795333,-0.2217971,0.1660562,0.07066891,-0.1987271,-0.2397236,0.3103016,0.9469423,-0.08374582,1,1,0,-0.1783623,0.03253279,0.2254967,-0.002681315,-0.0001807511,0.005328208,0.3233316,0.6501964,0.5569236,0.5167987,1,0.5,1,0,0.5,-0.225496,0,0,0,0.6693925,0.6103079,0.7918642,-0.02180277,0,0,0,0,0.5,0.225496,0,0,0,0.7441365,0.5736425,0.7442914,0.3420011,0,0,1
22,-0.1530781,0.02377092,-0.2254266,0.2740988,-0.0968532,0.0006105006,0.3006337,0.8266846,0.5617687,-0.03175803,1,0.5,0,-0.5705789,-0.2670225,0.2148404,0.3157872,-0.3416151,-0.1019502,0.007034063,0.4819613,0.313544,0.8181707,1,1,1,-0.5750408,-0.2440995,-0.2355188,0.5788451,-0.6456622,-0.1372172,-0.1968406,0.791362,0.6000159,-0.117162,1,1,0,-0.1677039,0.02881212,0.2253417,0.1065841,-0.03720675,-0.001549423,0.398163,0.7206329,0.5063804,0.4735685,1,0.5,1,0,0.5,-0.225496,0,0,0,0.7338027,0.6605186,0.7505252,-0.02066456,0,0,0,0,0.5,0.225496,0,0,0,0.8048624,0.6245484,0.7096534,0.3260849,0,0,1
23,-0.1367728,0.01888988,-0.2251864,0.1630528,-0.04881037,0.00240162,0.3673316,0.8579326,0.5129409,-0.02903894,1,0.5,0,-0.4909717,-0.3494895,0.2130301,0.7960722,-0.8246705,-0.01810282,0.0731318,0.6803204,0.1334954,0.7206547,1,1,1,-0.4510558,-0.3699028,-0.2357342,1.239851,-1.258033,-0.002154559,-0.06505528,0.9882385,0.1289756,-0.08215811,1,1,0,-0.1621194,0.02704489,0.2250383,0.05584508,-0.01767231,-0.003034621,0.4500163,0.7565823,0.4768812,0.447401,1,0.5,1,0,0.5,-0.225496,0,0,0,0.778313,0.6890995,0.7243922,-0.01994503,0,0,0,0,0.5,0.225496,0,0,0,0.8470267,0.6539476,0.68744,0.3158779,0,0,1
24,-0.1347468,0.01810154,-0.2251548,0.02026051,-0.007883422,0.0003156066,0.4471746,0.8828679,0.4688698,-0.02655775,1,0.5,0,-0.3365483,-0.4420192,0.2206379,1.544234,-0.9252962,0.07607773,0.2613754,0.8332665,-0.02103977,0.5524711,1,1,1,-0.2464348,-0.4692917,-0.2204048,2.04621,-0.9938899,0.1532939,0.2261211,0.9978255,-0.05962056,-0.02810116,1,1,0,-0.1660984,0.02805944,0.2246547,-0.03979057,0.01014553,-0.003835261,0.5170206,0.7914082,0.4464604,0.4175478,1,0.5,1,0,0.5,-0.225496,0,0,0,0.8419844,0.7235382,0.6900229,-0.01899872,0,0,0,0,0.5,0.225496,0,0,0,0.9075934,0.6898135,0.6578605,0.3022861,0,0,1
25,-0.096339,0.009153009,-0.224308,0.3840777,-0.0894853,0.008468628,0.5485266,0.9095197,0.4150138,-0.02318298,1,0.5,0,-0.1045105,-0.4785026,0.2391972,2.320377,-0.3648344,0.1855928,0.5438347,0.9057795,-0.05029781,0.4207536,1,1,1,-0.02580412,-0.4854058,-0.2048143,2.206306,-0.1611409,0.1559056,0.5259231,0.9983111,-0.05790476,-0.004692634,1,1,0,-0.140496,0.01990598,0.2243487,0.2560249,-0.08153457,-0.003059953,0.5982221,0.8281555,0.4060253,0.3863961,1,0.5,1,0,0.5,-0.225496,0,0,0,0.9002196,0.7498785,0.6613249,-0.01820857,0,0,0,0,0.5,0.225496,0,0,0,0.9632195,0.717592,0.6328511,0.2907944,0,0,1
26,-0.01398208,8.184889E-05,-0.225222,0.8235692,-0.0907116,-0.009140372,0.6985399,0.9344391,0.3555008,-0.02104394,1,0.5,0,0.128245,-0.4716341,0.2334181,2.327555,0.06868482,-0.05779102,0.8353112,0.94524,-0.0341749,0.3245821,1,1,1,0.1736824,-0.4632131,-0.2152166,1.994866,0.2219269,-0.1040231,0.8082448,0.9995277,-0.02844509,-0.0116313,1,1,0,-0.03488741,0.0009465822,0.2252884,1.056085,-0.189594,0.009396821,0.7534274,0.8768414,0.3406233,0.3393004,1,0.5,1,0,0.5,-0.225496,0,0,0,0.9642254,0.774433,0.6324163,-0.01741261,0,0,0,0,0.5,0.225496,0,0,0,1.024583,0.7437736,0.6073793,0.2790901,0,0,1
27,0.1079008,0.01163755,-0.2254432,1.218829,0.115557,-0.002211928,0.8830589,0.9484383,0.3164273,-0.01839632,1,0.5,0,0.3223067,-0.4435519,0.2215108,1.940616,0.2808225,-0.1190728,1.083389,0.9638519,-0.011085,0.2662081,1,1,1,0.3319938,-0.4353257,-0.2293313,1.583114,0.2788746,-0.1411475,1.036148,0.9997993,-0.006070825,-0.01909409,1,1,0,0.1238952,0.01534131,0.2252315,1.587826,0.1439473,-0.0005687773,0.9623607,0.9079432,0.3018006,0.2907843,1,0.5,1,0,0.5,-0.225496,0,0,0,1.019003,0.7925234,0.6096104,-0.01678469,0,0,0,0,0.5,0.225496,0,0,0,1.077266,0.7632484,0.587092,0.2697681,0,0,1
28,0.2266649,0.05427002,-0.2247085,1.187641,0.4263247,0.007347018,1.091345,0.9532443,0.3018014,-0.0155268,1,0.5,0,0.463513,-0.3835674,0.2285926,1.412063,0.5998451,0.07081836,1.305897,0.971145,0.0234967,0.2373295,1,1,1,0.4377319,-0.398863,-0.221456,1.05738,0.3646266,0.07875353,1.228354,0.9997996,0.01570106,-0.01241412,1,1,0,0.2620025,0.07392882,0.2245578,1.381073,0.585875,-0.006737113,1.185154,0.9211488,0.2966665,0.25194,1,0.5,1,0,0.5,-0.225496,0,0,0,1.088375,0.8123239,0.5829856,-0.01605161,0,0,0,0,0.5,0.225496,0,0,0,1.144182,0.7847523,0.5631981,0.2587889,0,0,1
29,0.3074272,0.1052579,-0.225388,0.8076231,0.5098789,-0.00679478,1.261734,0.9533402,0.301554,-0.01441078,1,0.5,0,0.5595447,-0.3234772,0.2269183,0.9603167,0.6009018,-0.01674309,1.480919,0.975128,0.05175518,0.2155153,1,1,1,0.4962244,-0.3578365,-0.2183316,0.5849251,0.4102656,0.03124431,1.369662,0.9992871,0.03645768,-0.009804743,1,1,0,0.3208213,0.1160088,0.2252652,0.5881873,0.4207993,0.00707373,1.327737,0.9262416,0.2965463,0.2326731,1,0.5,1,0,0.5,-0.225496,0,0,0,1.155535,0.8287982,0.5593356,-0.01540045,0,0,0,0,0.5,0.225496,0,0,0,1.20915,0.8027994,0.5417897,0.2489518,0,0,1
