frame,x0,y0,z0,vx0,vy0,vz0, sdf0, nx0, ny0, nz0,x1,y1,z1,vx1,vy1,vz1, sdf1, nx1, ny1, nz1,x2,y2,z2,vx2,vy2,vz2, sdf2, nx2, ny2, nz2,x3,y3,z3,vx3,vy3,vz3, sdf3, nx3, ny3, nz3,x4,y4,z4,vx4,vy4,vz4, sdf4, nx4, ny4, nz4,x5,y5,z5,vx5,vy5,vz5, sdf5, nx5, ny5, nz5,x6,y6,z6,vx6,vy6,vz6, sdf6, nx6, ny6, nz6,x7,y7,z7,vx7,vy7,vz7, sdf7, nx7, ny7, nz7,x8,y8,z8,vx8,vy8,vz8, sdf8, nx8, ny8, nz8,x9,y9,z9,vx9,vy9,vz9, sdf9, nx9, ny9, nz9,dx0,dy0,dz0,dx1,dy1,dz1,dx2,dy2,dz2,dx3,dy3,dz3,dx4,dy4,dz4,dx5,dy5,dz5,dx6,dy6,dz6,dx7,dy7,dz7,dx8,dy8,dz8,dx9,dy9,dz9
529,-0.249895,-0.5001038,0,0.00402257,-0.004261734,0,-0.5000048,-0.2500452,0,-0.004500153,-0.002681465,0,-0.4999225,-0.5001059,0,0.001493097,-0.005812945,0,-0.2499482,-0.2500399,0,0.0007085505,-0.002831967,0,-1.686043E-05,-0.500033,0,-0.001494843,0.003254415,0,-0.4999427,-3.729117E-05,0,0.001287461,-0.00318355,0,-1.065677E-05,-0.250016,0,-0.001473489,0.002224744,0,0.2500231,-0.5000483,0,-0.001476706,-0.0001251698,0,-0.2499846,-6.50779E-05,0,0.0009045008,-0.003087838,0,-0.499917,0.2500587,0,0.004260244,0.003551693,0,-9.138882E-05,4.190207E-05,0,3.322959E-05,4.996359E-05,0,-6.577373E-05,0.000109911,0,-8.152425E-05,4.36604E-05,0,1.325707E-05,-3.284216E-05,0,-5.868077E-05,5.618866E-06,0,3.906949E-05,-1.370907E-06,0,-1.66893E-05,-1.901388E-05,0,-3.033876E-05,8.277154E-05,0,-3.987551E-05,-5.182624E-05,0,1.252307,1.190454,1.386839,1.038817,1.144992,1.009954,0.9154259,1.070491,0.8381147,0.8517526,-0.4873734,-0.8731936,0,-0.6531605,-0.7572196,0,-0.5851349,-0.8109359,0,-0.5550247,-0.8318339,0,-0.3672662,-0.9301158,0,-0.7311985,-0.6821648,0,-0.4268283,-0.9043327,0,-0.2254773,-0.9742485,0,-0.6382993,-0.7697883,0,-0.8167546,-0.5769852,0
530,-0.249895,-0.5001038,0,0.00402257,-0.004261734,0,-0.5000048,-0.2500452,0,-0.004500153,-0.002681465,0,-0.4999225,-0.5001059,0,0.001493097,-0.005812945,0,-0.2499482,-0.2500399,0,0.0007085505,-0.002831967,0,-1.686043E-05,-0.500033,0,-0.001494843,0.003254415,0,-0.4999427,-3.729117E-05,0,0.001287461,-0.00318355,0,-1.065677E-05,-0.250016,0,-0.001473489,0.002224744,0,0.2500231,-0.5000483,0,-0.001476706,-0.0001251698,0,-0.2499846,-6.50779E-05,0,0.0009045008,-0.003087838,0,-0.499917,0.2500587,0,0.004260244,0.003551693,0,-9.138882E-05,4.190207E-05,0,3.322959E-05,4.996359E-05,0,-6.577373E-05,0.000109911,0,-8.152425E-05,4.36604E-05,0,1.325707E-05,-3.284216E-05,0,-5.868077E-05,5.618866E-06,0,3.906949E-05,-1.370907E-06,0,-1.66893E-05,-1.901388E-05,0,-3.033876E-05,8.277154E-05,0,-3.987551E-05,-5.182624E-05,0,1.252307,1.190454,1.386839,1.038817,1.144992,1.009954,0.9154259,1.070491,0.8381147,0.8517526,-0.4873734,-0.8731936,0,-0.6531605,-0.7572196,0,-0.5851349,-0.8109359,0,-0.5550247,-0.8318339,0,-0.3672662,-0.9301158,0,-0.7311985,-0.6821648,0,-0.4268283,-0.9043327,0,-0.2254773,-0.9742485,0,-0.6382993,-0.7697883,0,-0.8167546,-0.5769852,0
531,-0.2499864,-0.5000619,0,-0.004569443,0.002095104,0,-0.4999715,-0.2499952,0,0.00166148,0.002498181,0,-0.4999883,-0.499996,0,-0.003288688,0.005495551,0,-0.2500297,-0.2499962,0,-0.004076214,0.002183021,0,-3.603356E-06,-0.5000659,0,0.0006628538,-0.001642109,0,-0.5000014,-3.167231E-05,0,-0.00293404,0.0002809434,0,2.841272E-05,-0.2500173,0,0.001953475,-6.854537E-05,0,0.2500064,-0.5000673,0,-0.0008344654,-0.0009506944,0,-0.250015,1.769364E-05,0,-0.001516939,0.004138579,0,-0.4999569,0.2500069,0,-0.001993776,-0.002591313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.241891,1.176369,1.374233,1.026944,1.13721,0.9942741,0.9063289,1.065785,0.8243892,0.8342348,-0.4779424,-0.8783912,0,-0.6457462,-0.7635522,0,-0.5775833,-0.8163318,0,-0.5452505,-0.8382732,0,-0.3558132,-0.9345571,0,-0.7244579,-0.6893191,0,-0.4142052,-0.9101835,0,-0.2123733,-0.9771886,0,-0.6286311,-0.7777036,0,-0.811322,-0.5845996,0
532,-0.2499864,-0.5000619,0,-0.004569443,0.002095104,0,-0.4999715,-0.2499952,0,0.00166148,0.002498181,0,-0.4999883,-0.499996,0,-0.003288688,0.005495551,0,-0.2500297,-0.2499962,0,-0.004076214,0.002183021,0,-3.603356E-06,-0.5000659,0,0.0006628538,-0.001642109,0,-0.5000014,-3.167231E-05,0,-0.00293404,0.0002809434,0,2.841272E-05,-0.2500173,0,0.001953475,-6.854537E-05,0,0.2500064,-0.5000673,0,-0.0008344654,-0.0009506944,0,-0.250015,1.769364E-05,0,-0.001516939,0.004138579,0,-0.4999569,0.2500069,0,-0.001993776,-0.002591313,0,-4.805624E-05,3.027916E-05,0,-1.490116E-05,-1.221895E-06,0,-3.376603E-05,5.185604E-06,0,-1.689792E-05,4.455447E-05,0,-1.7253E-05,8.499622E-05,0,-7.688999E-06,8.651796E-05,0,-4.003324E-05,3.896654E-05,0,-2.029538E-05,3.933907E-05,0,2.503395E-06,-2.918308E-05,0,-2.744794E-05,-2.512336E-05,0,1.241891,1.176369,1.374233,1.026944,1.13721,0.9942741,0.9063289,1.065785,0.8243892,0.8342348,-0.4779424,-0.8783912,0,-0.6457462,-0.7635522,0,-0.5775833,-0.8163318,0,-0.5452505,-0.8382732,0,-0.3558132,-0.9345571,0,-0.7244579,-0.6893191,0,-0.4142052,-0.9101835,0,-0.2123733,-0.9771886,0,-0.6286311,-0.7777036,0,-0.811322,-0.5845996,0
533,-0.2499864,-0.5000619,0,-0.004569443,0.002095104,0,-0.4999715,-0.2499952,0,0.00166148,0.002498181,0,-0.4999883,-0.499996,0,-0.003288688,0.005495551,0,-0.2500297,-0.2499962,0,-0.004076214,0.002183021,0,-3.603356E-06,-0.5000659,0,0.0006628538,-0.001642109,0,-0.5000014,-3.167231E-05,0,-0.00293404,0.0002809434,0,2.841272E-05,-0.2500173,0,0.001953475,-6.854537E-05,0,0.2500064,-0.5000673,0,-0.0008344654,-0.0009506944,0,-0.250015,1.769364E-05,0,-0.001516939,0.004138579,0,-0.4999569,0.2500069,0,-0.001993776,-0.002591313,0,-4.805624E-05,3.027916E-05,0,-1.490116E-05,-1.221895E-06,0,-3.376603E-05,5.185604E-06,0,-1.689792E-05,4.455447E-05,0,-1.7253E-05,8.499622E-05,0,-7.688999E-06,8.651796E-05,0,-4.003324E-05,3.896654E-05,0,-2.029538E-05,3.933907E-05,0,2.503395E-06,-2.918308E-05,0,-2.744794E-05,-2.512336E-05,0,1.241891,1.176369,1.374233,1.026944,1.13721,0.9942741,0.9063289,1.065785,0.8243892,0.8342348,-0.4779424,-0.8783912,0,-0.6457462,-0.7635522,0,-0.5775833,-0.8163318,0,-0.5452505,-0.8382732,0,-0.3558132,-0.9345571,0,-0.7244579,-0.6893191,0,-0.4142052,-0.9101835,0,-0.2123733,-0.9771886,0,-0.6286311,-0.7777036,0,-0.811322,-0.5845996,0
534,-0.2499864,-0.5000619,0,-0.004569443,0.002095104,0,-0.4999715,-0.2499952,0,0.00166148,0.002498181,0,-0.4999883,-0.499996,0,-0.003288688,0.005495551,0,-0.2500297,-0.2499962,0,-0.004076214,0.002183021,0,-3.603356E-06,-0.5000659,0,0.0006628538,-0.001642109,0,-0.5000014,-3.167231E-05,0,-0.00293404,0.0002809434,0,2.841272E-05,-0.2500173,0,0.001953475,-6.854537E-05,0,0.2500064,-0.5000673,0,-0.0008344654,-0.0009506944,0,-0.250015,1.769364E-05,0,-0.001516939,0.004138579,0,-0.4999569,0.2500069,0,-0.001993776,-0.002591313,0,-4.805624E-05,3.027916E-05,0,-1.490116E-05,-1.221895E-06,0,-3.376603E-05,5.185604E-06,0,-1.689792E-05,4.455447E-05,0,-1.7253E-05,8.499622E-05,0,-7.688999E-06,8.651796E-05,0,-4.003324E-05,3.896654E-05,0,-2.029538E-05,3.933907E-05,0,2.503395E-06,-2.918308E-05,0,-2.744794E-05,-2.512336E-05,0,1.241891,1.176369,1.374233,1.026944,1.13721,0.9942741,0.9063289,1.065785,0.8243892,0.8342348,-0.4779424,-0.8783912,0,-0.6457462,-0.7635522,0,-0.5775833,-0.8163318,0,-0.5452505,-0.8382732,0,-0.3558132,-0.9345571,0,-0.7244579,-0.6893191,0,-0.4142052,-0.9101835,0,-0.2123733,-0.9771886,0,-0.6286311,-0.7777036,0,-0.811322,-0.5845996,0
535,-0.2499864,-0.5000619,0,-0.004569443,0.002095104,0,-0.4999715,-0.2499952,0,0.00166148,0.002498181,0,-0.4999883,-0.499996,0,-0.003288688,0.005495551,0,-0.2500297,-0.2499962,0,-0.004076214,0.002183021,0,-3.603356E-06,-0.5000659,0,0.0006628538,-0.001642109,0,-0.5000014,-3.167231E-05,0,-0.00293404,0.0002809434,0,2.841272E-05,-0.2500173,0,0.001953475,-6.854537E-05,0,0.2500064,-0.5000673,0,-0.0008344654,-0.0009506944,0,-0.250015,1.769364E-05,0,-0.001516939,0.004138579,0,-0.4999569,0.2500069,0,-0.001993776,-0.002591313,0,-4.805624E-05,3.027916E-05,0,-1.490116E-05,-1.221895E-06,0,-3.376603E-05,5.185604E-06,0,-1.689792E-05,4.455447E-05,0,-1.7253E-05,8.499622E-05,0,-7.688999E-06,8.651796E-05,0,-4.003324E-05,3.896654E-05,0,-2.029538E-05,3.933907E-05,0,2.503395E-06,-2.918308E-05,0,-2.744794E-05,-2.512336E-05,0,1.241891,1.176369,1.374233,1.026944,1.13721,0.9942741,0.9063289,1.065785,0.8243892,0.8342348,-0.4779424,-0.8783912,0,-0.6457462,-0.7635522,0,-0.5775833,-0.8163318,0,-0.5452505,-0.8382732,0,-0.3558132,-0.9345571,0,-0.7244579,-0.6893191,0,-0.4142052,-0.9101835,0,-0.2123733,-0.9771886,0,-0.6286311,-0.7777036,0,-0.811322,-0.5845996,0
536,-0.2500345,-0.5000316,0,-0.002402813,0.001513959,0,-0.4999864,-0.2499964,0,-0.0007450584,-6.109478E-05,0,-0.5000221,-0.4999908,0,-0.001688302,0.0002592803,0,-0.2500466,-0.2499517,0,-0.0008448962,0.002227725,0,-2.085635E-05,-0.4999809,0,-0.0008626502,0.004249813,0,-0.5000091,5.484565E-05,0,-0.0003844501,0.0043259,0,-1.162051E-05,-0.2499784,0,-0.002001663,0.001948328,0,0.2499861,-0.500028,0,-0.001014769,0.001966954,0,-0.2500125,-1.148944E-05,0,0.0001251698,-0.001459155,0,-0.4999843,0.2499818,0,-0.001372398,-0.001256168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.231717,1.162581,1.361916,1.015303,1.129612,0.9787225,0.8975435,1.061327,0.8110056,0.8168936,-0.4683664,-0.8835343,0,-0.6381825,-0.7698851,0,-0.5698783,-0.8217291,0,-0.535266,-0.8446835,0,-0.3442934,-0.9388621,0,-0.7175469,-0.6965101,0,-0.4014582,-0.9158773,0,-0.1992265,-0.9799535,0,-0.618652,-0.7856652,0,-0.8057052,-0.5923168,0
537,-0.2500345,-0.5000316,0,-0.002402813,0.001513959,0,-0.4999864,-0.2499964,0,-0.0007450584,-6.109478E-05,0,-0.5000221,-0.4999908,0,-0.001688302,0.0002592803,0,-0.2500466,-0.2499517,0,-0.0008448962,0.002227725,0,-2.085635E-05,-0.4999809,0,-0.0008626502,0.004249813,0,-0.5000091,5.484565E-05,0,-0.0003844501,0.0043259,0,-1.162051E-05,-0.2499784,0,-0.002001663,0.001948328,0,0.2499861,-0.500028,0,-0.001014769,0.001966954,0,-0.2500125,-1.148944E-05,0,0.0001251698,-0.001459155,0,-0.4999843,0.2499818,0,-0.001372398,-0.001256168,0,-4.768372E-06,1.841784E-05,0,-3.769994E-05,-2.686679E-05,0,-1.788139E-06,-3.85046E-05,0,-5.960464E-07,-8.061528E-05,0,-7.431354E-05,-7.760525E-05,0,-3.552437E-05,-0.0001320783,0,-5.775109E-05,-6.787479E-05,0,-3.790855E-05,-3.856421E-05,0,-1.513958E-05,3.451098E-06,0,-2.264977E-05,6.940961E-05,0,1.231717,1.162581,1.361916,1.015303,1.129612,0.9787225,0.8975435,1.061327,0.8110056,0.8168936,-0.4683664,-0.8835343,0,-0.6381825,-0.7698851,0,-0.5698783,-0.8217291,0,-0.535266,-0.8446835,0,-0.3442934,-0.9388621,0,-0.7175469,-0.6965101,0,-0.4014582,-0.9158773,0,-0.1992265,-0.9799535,0,-0.618652,-0.7856652,0,-0.8057052,-0.5923168,0
538,-0.2500345,-0.5000316,0,-0.002402813,0.001513959,0,-0.4999864,-0.2499964,0,-0.0007450584,-6.109478E-05,0,-0.5000221,-0.4999908,0,-0.001688302,0.0002592803,0,-0.2500466,-0.2499517,0,-0.0008448962,0.002227725,0,-2.085635E-05,-0.4999809,0,-0.0008626502,0.004249813,0,-0.5000091,5.484565E-05,0,-0.0003844501,0.0043259,0,-1.162051E-05,-0.2499784,0,-0.002001663,0.001948328,0,0.2499861,-0.500028,0,-0.001014769,0.001966954,0,-0.2500125,-1.148944E-05,0,0.0001251698,-0.001459155,0,-0.4999843,0.2499818,0,-0.001372398,-0.001256168,0,-4.768372E-06,1.841784E-05,0,-3.769994E-05,-2.686679E-05,0,-1.788139E-06,-3.85046E-05,0,-5.960464E-07,-8.061528E-05,0,-7.431354E-05,-7.760525E-05,0,-3.552437E-05,-0.0001320783,0,-5.775109E-05,-6.787479E-05,0,-3.790855E-05,-3.856421E-05,0,-1.513958E-05,3.451098E-06,0,-2.264977E-05,6.940961E-05,0,1.231717,1.162581,1.361916,1.015303,1.129612,0.9787225,0.8975435,1.061327,0.8110056,0.8168936,-0.4683664,-0.8835343,0,-0.6381825,-0.7698851,0,-0.5698783,-0.8217291,0,-0.535266,-0.8446835,0,-0.3442934,-0.9388621,0,-0.7175469,-0.6965101,0,-0.4014582,-0.9158773,0,-0.1992265,-0.9799535,0,-0.618652,-0.7856652,0,-0.8057052,-0.5923168,0
539,-0.2500345,-0.5000316,0,-0.002402813,0.001513959,0,-0.4999864,-0.2499964,0,-0.0007450584,-6.109478E-05,0,-0.5000221,-0.4999908,0,-0.001688302,0.0002592803,0,-0.2500466,-0.2499517,0,-0.0008448962,0.002227725,0,-2.085635E-05,-0.4999809,0,-0.0008626502,0.004249813,0,-0.5000091,5.484565E-05,0,-0.0003844501,0.0043259,0,-1.162051E-05,-0.2499784,0,-0.002001663,0.001948328,0,0.2499861,-0.500028,0,-0.001014769,0.001966954,0,-0.2500125,-1.148944E-05,0,0.0001251698,-0.001459155,0,-0.4999843,0.2499818,0,-0.001372398,-0.001256168,0,-4.768372E-06,1.841784E-05,0,-3.769994E-05,-2.686679E-05,0,-1.788139E-06,-3.85046E-05,0,-5.960464E-07,-8.061528E-05,0,-7.431354E-05,-7.760525E-05,0,-3.552437E-05,-0.0001320783,0,-5.775109E-05,-6.787479E-05,0,-3.790855E-05,-3.856421E-05,0,-1.513958E-05,3.451098E-06,0,-2.264977E-05,6.940961E-05,0,1.231717,1.162581,1.361916,1.015303,1.129612,0.9787225,0.8975435,1.061327,0.8110056,0.8168936,-0.4683664,-0.8835343,0,-0.6381825,-0.7698851,0,-0.5698783,-0.8217291,0,-0.535266,-0.8446835,0,-0.3442934,-0.9388621,0,-0.7175469,-0.6965101,0,-0.4014582,-0.9158773,0,-0.1992265,-0.9799535,0,-0.618652,-0.7856652,0,-0.8057052,-0.5923168,0
540,-0.2500345,-0.5000316,0,-0.002402813,0.001513959,0,-0.4999864,-0.2499964,0,-0.0007450584,-6.109478E-05,0,-0.5000221,-0.4999908,0,-0.001688302,0.0002592803,0,-0.2500466,-0.2499517,0,-0.0008448962,0.002227725,0,-2.085635E-05,-0.4999809,0,-0.0008626502,0.004249813,0,-0.5000091,5.484565E-05,0,-0.0003844501,0.0043259,0,-1.162051E-05,-0.2499784,0,-0.002001663,0.001948328,0,0.2499861,-0.500028,0,-0.001014769,0.001966954,0,-0.2500125,-1.148944E-05,0,0.0001251698,-0.001459155,0,-0.4999843,0.2499818,0,-0.001372398,-0.001256168,0,-4.768372E-06,1.841784E-05,0,-3.769994E-05,-2.686679E-05,0,-1.788139E-06,-3.85046E-05,0,-5.960464E-07,-8.061528E-05,0,-7.431354E-05,-7.760525E-05,0,-3.552437E-05,-0.0001320783,0,-5.775109E-05,-6.787479E-05,0,-3.790855E-05,-3.856421E-05,0,-1.513958E-05,3.451098E-06,0,-2.264977E-05,6.940961E-05,0,1.231717,1.162581,1.361916,1.015303,1.129612,0.9787225,0.8975435,1.061327,0.8110056,0.8168936,-0.4683664,-0.8835343,0,-0.6381825,-0.7698851,0,-0.5698783,-0.8217291,0,-0.535266,-0.8446835,0,-0.3442934,-0.9388621,0,-0.7175469,-0.6965101,0,-0.4014582,-0.9158773,0,-0.1992265,-0.9799535,0,-0.618652,-0.7856652,0,-0.8057052,-0.5923168,0
541,-0.2500392,-0.5000132,0,-0.0002384187,0.0009208921,0,-0.5000241,-0.2500233,0,-0.001884998,-0.00134334,0,-0.5000238,-0.5000293,0,-8.9407E-05,-0.001925231,0,-0.2500472,-0.2500323,0,-2.980233E-05,-0.004030765,0,-9.516989E-05,-0.5000585,0,-0.003715678,-0.003880264,0,-0.5000446,-7.723266E-05,0,-0.001776219,-0.006603918,0,-6.93716E-05,-0.2500463,0,-0.002887555,-0.003393741,0,0.2499482,-0.5000665,0,-0.001895428,-0.001928211,0,-0.2500276,-8.038342E-06,0,-0.0007569793,0.000172555,0,-0.500007,0.2500512,0,-0.001132489,0.003470482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22258,1.150145,1.350813,1.004938,1.123044,0.9647939,0.8898504,1.057573,0.798938,0.801078,-0.4594374,-0.8882101,0,-0.6310976,-0.7757034,0,-0.5626729,-0.8266796,0,-0.5258861,-0.850555,0,-0.3336161,-0.942709,0,-0.7109691,-0.7032233,0,-0.3895728,-0.9209957,0,-0.1871054,-0.9823399,0,-0.6092717,-0.7929616,0,-0.8004021,-0.5994636,0
542,-0.2500392,-0.5000132,0,-0.0002384187,0.0009208921,0,-0.5000241,-0.2500233,0,-0.001884998,-0.00134334,0,-0.5000238,-0.5000293,0,-8.9407E-05,-0.001925231,0,-0.2500472,-0.2500323,0,-2.980233E-05,-0.004030765,0,-9.516989E-05,-0.5000585,0,-0.003715678,-0.003880264,0,-0.5000446,-7.723266E-05,0,-0.001776219,-0.006603918,0,-6.93716E-05,-0.2500463,0,-0.002887555,-0.003393741,0,0.2499482,-0.5000665,0,-0.001895428,-0.001928211,0,-0.2500276,-8.038342E-06,0,-0.0007569793,0.000172555,0,-0.500007,0.2500512,0,-0.001132489,0.003470482,0,-8.285046E-06,-7.56979E-06,0,-4.386902E-05,8.419156E-05,0,-3.46303E-05,3.629923E-05,0,7.122755E-06,4.638731E-05,0,1.598705E-05,4.410744E-05,0,4.088879E-05,9.141549E-05,0,-1.407403E-05,5.911291E-05,0,-1.975894E-05,7.18832E-05,0,1.570582E-05,5.36966E-05,0,3.34084E-05,-8.162856E-05,0,1.22258,1.150145,1.350813,1.004938,1.123044,0.9647939,0.8898504,1.057573,0.798938,0.801078,-0.4594374,-0.8882101,0,-0.6310976,-0.7757034,0,-0.5626729,-0.8266796,0,-0.5258861,-0.850555,0,-0.3336161,-0.942709,0,-0.7109691,-0.7032233,0,-0.3895728,-0.9209957,0,-0.1871054,-0.9823399,0,-0.6092717,-0.7929616,0,-0.8004021,-0.5994636,0
543,-0.2500392,-0.5000132,0,-0.0002384187,0.0009208921,0,-0.5000241,-0.2500233,0,-0.001884998,-0.00134334,0,-0.5000238,-0.5000293,0,-8.9407E-05,-0.001925231,0,-0.2500472,-0.2500323,0,-2.980233E-05,-0.004030765,0,-9.516989E-05,-0.5000585,0,-0.003715678,-0.003880264,0,-0.5000446,-7.723266E-05,0,-0.001776219,-0.006603918,0,-6.93716E-05,-0.2500463,0,-0.002887555,-0.003393741,0,0.2499482,-0.5000665,0,-0.001895428,-0.001928211,0,-0.2500276,-8.038342E-06,0,-0.0007569793,0.000172555,0,-0.500007,0.2500512,0,-0.001132489,0.003470482,0,-8.285046E-06,-7.56979E-06,0,-4.386902E-05,8.419156E-05,0,-3.46303E-05,3.629923E-05,0,7.122755E-06,4.638731E-05,0,1.598705E-05,4.410744E-05,0,4.088879E-05,9.141549E-05,0,-1.407403E-05,5.911291E-05,0,-1.975894E-05,7.18832E-05,0,1.570582E-05,5.36966E-05,0,3.34084E-05,-8.162856E-05,0,1.22258,1.150145,1.350813,1.004938,1.123044,0.9647939,0.8898504,1.057573,0.798938,0.801078,-0.4594374,-0.8882101,0,-0.6310976,-0.7757034,0,-0.5626729,-0.8266796,0,-0.5258861,-0.850555,0,-0.3336161,-0.942709,0,-0.7109691,-0.7032233,0,-0.3895728,-0.9209957,0,-0.1871054,-0.9823399,0,-0.6092717,-0.7929616,0,-0.8004021,-0.5994636,0
544,-0.2500392,-0.5000132,0,-0.0002384187,0.0009208921,0,-0.5000241,-0.2500233,0,-0.001884998,-0.00134334,0,-0.5000238,-0.5000293,0,-8.9407E-05,-0.001925231,0,-0.2500472,-0.2500323,0,-2.980233E-05,-0.004030765,0,-9.516989E-05,-0.5000585,0,-0.003715678,-0.003880264,0,-0.5000446,-7.723266E-05,0,-0.001776219,-0.006603918,0,-6.93716E-05,-0.2500463,0,-0.002887555,-0.003393741,0,0.2499482,-0.5000665,0,-0.001895428,-0.001928211,0,-0.2500276,-8.038342E-06,0,-0.0007569793,0.000172555,0,-0.500007,0.2500512,0,-0.001132489,0.003470482,0,-8.285046E-06,-7.56979E-06,0,-4.386902E-05,8.419156E-05,0,-3.46303E-05,3.629923E-05,0,7.122755E-06,4.638731E-05,0,1.598705E-05,4.410744E-05,0,4.088879E-05,9.141549E-05,0,-1.407403E-05,5.911291E-05,0,-1.975894E-05,7.18832E-05,0,1.570582E-05,5.36966E-05,0,3.34084E-05,-8.162856E-05,0,1.22258,1.150145,1.350813,1.004938,1.123044,0.9647939,0.8898504,1.057573,0.798938,0.801078,-0.4594374,-0.8882101,0,-0.6310976,-0.7757034,0,-0.5626729,-0.8266796,0,-0.5258861,-0.850555,0,-0.3336161,-0.942709,0,-0.7109691,-0.7032233,0,-0.3895728,-0.9209957,0,-0.1871054,-0.9823399,0,-0.6092717,-0.7929616,0,-0.8004021,-0.5994636,0
545,-0.2500392,-0.5000132,0,-0.0002384187,0.0009208921,0,-0.5000241,-0.2500233,0,-0.001884998,-0.00134334,0,-0.5000238,-0.5000293,0,-8.9407E-05,-0.001925231,0,-0.2500472,-0.2500323,0,-2.980233E-05,-0.004030765,0,-9.516989E-05,-0.5000585,0,-0.003715678,-0.003880264,0,-0.5000446,-7.723266E-05,0,-0.001776219,-0.006603918,0,-6.93716E-05,-0.2500463,0,-0.002887555,-0.003393741,0,0.2499482,-0.5000665,0,-0.001895428,-0.001928211,0,-0.2500276,-8.038342E-06,0,-0.0007569793,0.000172555,0,-0.500007,0.2500512,0,-0.001132489,0.003470482,0,-8.285046E-06,-7.56979E-06,0,-4.386902E-05,8.419156E-05,0,-3.46303E-05,3.629923E-05,0,7.122755E-06,4.638731E-05,0,1.598705E-05,4.410744E-05,0,4.088879E-05,9.141549E-05,0,-1.407403E-05,5.911291E-05,0,-1.975894E-05,7.18832E-05,0,1.570582E-05,5.36966E-05,0,3.34084E-05,-8.162856E-05,0,1.22258,1.150145,1.350813,1.004938,1.123044,0.9647939,0.8898504,1.057573,0.798938,0.801078,-0.4594374,-0.8882101,0,-0.6310976,-0.7757034,0,-0.5626729,-0.8266796,0,-0.5258861,-0.850555,0,-0.3336161,-0.942709,0,-0.7109691,-0.7032233,0,-0.3895728,-0.9209957,0,-0.1871054,-0.9823399,0,-0.6092717,-0.7929616,0,-0.8004021,-0.5994636,0
546,-0.2500475,-0.5000207,0,-0.0004142525,-0.0003784896,0,-0.500068,-0.2499391,0,-0.002193452,0.00420958,0,-0.5000585,-0.499993,0,-0.001731516,0.001814962,0,-0.2500401,-0.2499859,0,0.0003561379,0.002319367,0,-7.918284E-05,-0.5000144,0,0.000799353,0.002205373,0,-0.5000038,1.418283E-05,0,0.00204444,0.004570776,0,-8.344563E-05,-0.2499871,0,-0.0007037018,0.002955646,0,0.2499284,-0.4999946,0,-0.0009879473,0.003594161,0,-0.2500119,4.565826E-05,0,0.0007852915,0.002684831,0,-0.4999736,0.2499695,0,0.001670421,-0.004081429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.213841,1.138039,1.340051,0.9948711,1.116684,0.9510915,0.882423,1.054023,0.7872599,0.7857611,-0.4505648,-0.8927438,0,-0.6240492,-0.781385,0,-0.5555321,-0.831495,0,-0.5165588,-0.8562517,0,-0.3230242,-0.9463907,0,-0.7044026,-0.7098007,0,-0.3777659,-0.9259012,0,-0.1751714,-0.9845379,0,-0.5998484,-0.8001137,0,-0.7949551,-0.6066682,0
547,-0.2500475,-0.5000207,0,-0.0004142525,-0.0003784896,0,-0.500068,-0.2499391,0,-0.002193452,0.00420958,0,-0.5000585,-0.499993,0,-0.001731516,0.001814962,0,-0.2500401,-0.2499859,0,0.0003561379,0.002319367,0,-7.918284E-05,-0.5000144,0,0.000799353,0.002205373,0,-0.5000038,1.418283E-05,0,0.00204444,0.004570776,0,-8.344563E-05,-0.2499871,0,-0.0007037018,0.002955646,0,0.2499284,-0.4999946,0,-0.0009879473,0.003594161,0,-0.2500119,4.565826E-05,0,0.0007852915,0.002684831,0,-0.4999736,0.2499695,0,0.001670421,-0.004081429,0,-5.483627E-05,-4.076958E-05,0,-1.949072E-05,-2.512336E-05,0,-4.202127E-05,-4.673004E-05,0,7.361174E-06,-1.724064E-05,0,-9.056908E-06,-1.078844E-05,0,-2.509356E-05,1.928733E-05,0,3.981724E-06,-4.775822E-05,0,-7.656217E-05,-2.974272E-05,0,-5.77271E-05,-7.311089E-05,0,-2.804399E-05,-2.272427E-05,0,1.213841,1.138039,1.340051,0.9948711,1.116684,0.9510915,0.882423,1.054023,0.7872599,0.7857611,-0.4505648,-0.8927438,0,-0.6240492,-0.781385,0,-0.5555321,-0.831495,0,-0.5165588,-0.8562517,0,-0.3230242,-0.9463907,0,-0.7044026,-0.7098007,0,-0.3777659,-0.9259012,0,-0.1751714,-0.9845379,0,-0.5998484,-0.8001137,0,-0.7949551,-0.6066682,0
