frame,x0,y0,z0,vx0,vy0,vz0,sdf0,nx0,ny0,nz0,md0,u0,v0,x1,y1,z1,vx1,vy1,vz1,sdf1,nx1,ny1,nz1,md1,u1,v1,x2,y2,z2,vx2,vy2,vz2,sdf2,nx2,ny2,nz2,md2,u2,v2,x3,y3,z3,vx3,vy3,vz3,sdf3,nx3,ny3,nz3,md3,u3,v3,x4,y4,z4,vx4,vy4,vz4,sdf4,nx4,ny4,nz4,md4,u4,v4,x5,y5,z5,vx5,vy5,vz5,sdf5,nx5,ny5,nz5,md5,u5,v5,x6,y6,z6,vx6,vy6,vz6,sdf6,nx6,ny6,nz6,md6,u6,v6,x7,y7,z7,vx7,vy7,vz7,sdf7,nx7,ny7,nz7,md7,u7,v7,x8,y8,z8,vx8,vy8,vz8,sdf8,nx8,ny8,nz8,md8,u8,v8,x9,y9,z9,vx9,vy9,vz9,sdf9,nx9,ny9,nz9,md9,u9,v9,x10,y10,z10,vx10,vy10,vz10,sdf10,nx10,ny10,nz10,md10,u10,v10,x11,y11,z11,vx11,vy11,vz11,sdf11,nx11,ny11,nz11,md11,u11,v11,x12,y12,z12,vx12,vy12,vz12,sdf12,nx12,ny12,nz12,md12,u12,v12,x13,y13,z13,vx13,vy13,vz13,sdf13,nx13,ny13,nz13,md13,u13,v13,x14,y14,z14,vx14,vy14,vz14,sdf14,nx14,ny14,nz14,md14,u14,v14,x15,y15,z15,vx15,vy15,vz15,sdf15,nx15,ny15,nz15,md15,u15,v15,x16,y16,z16,vx16,vy16,vz16,sdf16,nx16,ny16,nz16,md16,u16,v16,x17,y17,z17,vx17,vy17,vz17,sdf17,nx17,ny17,nz17,md17,u17,v17,x18,y18,z18,vx18,vy18,vz18,sdf18,nx18,ny18,nz18,md18,u18,v18,x19,y19,z19,vx19,vy19,vz19,sdf19,nx19,ny19,nz19,md19,u19,v19,x20,y20,z20,vx20,vy20,vz20,sdf20,nx20,ny20,nz20,md20,u20,v20,x21,y21,z21,vx21,vy21,vz21,sdf21,nx21,ny21,nz21,md21,u21,v21,x22,y22,z22,vx22,vy22,vz22,sdf22,nx22,ny22,nz22,md22,u22,v22,x23,y23,z23,vx23,vy23,vz23,sdf23,nx23,ny23,nz23,md23,u23,v23,x24,y24,z24,vx24,vy24,vz24,sdf24,nx24,ny24,nz24,md24,u24,v24
1066,-0.1756279,-0.2176766,0.4983878,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.2854253,-0.4411103,0.2468484,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.2904269,-0.4401626,0.4971222,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.1817262,-0.2133711,0.2486198,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.07500736,0.01122448,0.4998793,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.2920608,-0.4356956,-0.003080489,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.06753955,0.009079766,0.2500113,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.1676524,-0.2188376,-0.0009507255,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.2677798,-0.4465812,-0.2521783,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.1492091,-0.2265042,-0.2500039,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.232826,-0.4620592,-0.4992001,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.1355098,-0.2313347,-0.4996151,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.06242128,0.007947318,2.600509E-05,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.06086047,0.007545769,-0.2499671,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.06040319,0.007093696,-0.4999308,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
1067,-0.200536,-0.2077578,0.4979434,-1.245407,0.4959407,-0.02221913,3.402823E+38,0,0,0,1,0,0,-0.3275827,-0.4212179,0.2459353,-2.10787,0.9946216,-0.04565792,3.402823E+38,0,0,0,1,0,0,-0.3383888,-0.416905,0.4959024,-2.398095,1.16288,-0.06099197,3.402823E+38,0,0,0,1,0,0,-0.2042429,-0.2038417,0.2481367,-1.125837,0.4764693,-0.02415554,3.402823E+38,0,0,0,1,0,0,-0.08815557,0.01558123,0.4998669,-0.6574104,0.2178376,-0.0006183984,3.402823E+38,0,0,0,1,0,0,-0.3241531,-0.4206808,-0.004043204,-1.604616,0.7507417,-0.04813578,3.402823E+38,0,0,0,1,0,0,-0.08012521,0.01319156,0.249957,-0.6292834,0.2055899,-0.002712013,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.1899884,-0.2095436,-0.00138577,-1.116803,0.4647003,-0.02175223,3.402823E+38,0,0,0,1,0,0,-0.3009301,-0.4315258,-0.2531746,-1.657512,0.7527712,-0.04981907,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.1685306,-0.2194874,-0.2501062,-0.9660777,0.3508413,-0.005115571,3.402823E+38,0,0,0,1,0,0,-0.2635289,-0.4505082,-0.4996824,-1.535141,0.5775499,-0.02411605,3.402823E+38,0,0,0,1,0,0,-0.1526487,-0.2260211,-0.4995529,-0.8569415,0.2656789,0.003111364,3.402823E+38,0,0,0,1,0,0,-0.07046573,0.009981402,0.0001163609,-0.4022225,0.1017042,0.004517792,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.06672309,0.009068098,-0.2498272,-0.2931311,0.07611647,0.006996843,3.402823E+38,0,0,0,1,0,0,-0.06601539,0.008497148,-0.4999076,-0.2806104,0.07017262,0.001162291,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
1068,-0.2117145,-0.2028327,0.4976254,-0.5589241,0.2462567,-0.01590103,3.402823E+38,0,0,0,1,0,0,-0.3457258,-0.4113933,0.2453763,-0.9071547,0.4912289,-0.02795086,3.402823E+38,0,0,0,1,0,0,-0.3586077,-0.4055515,0.495137,-1.010944,0.5676764,-0.0382662,3.402823E+38,0,0,0,1,0,0,-0.212799,-0.1997162,0.2478708,-0.4278043,0.2062739,-0.01329482,3.402823E+38,0,0,0,1,0,0,-0.09564661,0.0186094,0.4997643,-0.3745524,0.1514089,-0.005128982,3.402823E+38,0,0,0,1,0,0,-0.3358296,-0.4147198,-0.004430265,-0.5838277,0.2980502,-0.01935308,3.402823E+38,0,0,0,1,0,0,-0.08406653,0.01461171,0.2500508,-0.1970657,0.07100751,0.004687907,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.1982019,-0.2060193,-0.001618814,-0.4106739,0.1762167,-0.01165222,3.402823E+38,0,0,0,1,0,0,-0.3139547,-0.4252604,-0.253585,-0.6512302,0.3132672,-0.0205204,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.1774184,-0.2158195,-0.2503705,-0.4443893,0.1833924,-0.01321287,3.402823E+38,0,0,0,1,0,0,-0.2770842,-0.4447307,-0.5000985,-0.6777661,0.288877,-0.02080501,3.402823E+38,0,0,0,1,0,0,-0.1610327,-0.2230905,-0.4997669,-0.4192026,0.1465306,-0.01070053,3.402823E+38,0,0,0,1,0,0,-0.07483473,0.01143882,9.149522E-05,-0.2184504,0.07287099,-0.001243284,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.0677434,0.009396655,-0.2498683,-0.05101526,0.01642784,-0.002054871,3.402823E+38,0,0,0,1,0,0,-0.06940642,0.009590968,-0.4999993,-0.1695514,0.05469101,-0.004588069,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
1069,-0.2117145,-0.2028327,0.4976254,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.3457258,-0.4113933,0.2453763,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.3586077,-0.4055515,0.495137,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.212799,-0.1997162,0.2478708,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.09564661,0.0186094,0.4997643,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.3358296,-0.4147198,-0.004430265,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.08406653,0.01461171,0.2500508,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.1982019,-0.2060193,-0.001618814,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.3139547,-0.4252604,-0.253585,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.1774184,-0.2158195,-0.2503705,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.2770842,-0.4447307,-0.5000985,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.1610327,-0.2230905,-0.4997669,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.07483473,0.01143882,9.149522E-05,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.0677434,0.009396655,-0.2498683,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.06940642,0.009590968,-0.4999993,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
1070,-0.2321877,-0.1926221,0.4972568,-1.023659,0.5105296,-0.01842976,3.402823E+38,0,0,0,1,0,0,-0.3751928,-0.3938297,0.2440714,-1.473353,0.8781824,-0.06524476,3.402823E+38,0,0,0,1,0,0,-0.39157,-0.3854844,0.4934461,-1.648117,1.003357,-0.08454922,3.402823E+38,0,0,0,1,0,0,-0.2247775,-0.1940446,0.2476763,-0.5989256,0.2835819,-0.009721521,3.402823E+38,0,0,0,1,0,0,-0.107809,0.02426643,0.499461,-0.6081207,0.2828515,-0.01516641,3.402823E+38,0,0,0,1,0,0,-0.352827,-0.4061821,-0.004599213,-0.8498672,0.4268857,-0.008447402,3.402823E+38,0,0,0,1,0,0,-0.09005401,0.01657815,0.2501987,-0.2993745,0.09832172,0.007395449,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.2098017,-0.2010099,-0.001773143,-0.5799899,0.2504692,-0.007716459,3.402823E+38,0,0,0,1,0,0,-0.3331454,-0.4160716,-0.2538182,-0.9595368,0.4594402,-0.01165718,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.1925082,-0.2093482,-0.2506839,-0.7544893,0.3235647,-0.01567305,3.402823E+38,0,0,0,1,0,0,-0.3000712,-0.4344901,-0.5009123,-1.149351,0.5120309,-0.04068913,3.402823E+38,0,0,0,1,0,0,-0.1742408,-0.2181878,-0.4998721,-0.6604063,0.2451354,-0.005260112,3.402823E+38,0,0,0,1,0,0,-0.08085192,0.01322609,4.990841E-06,-0.3008594,0.08936332,-0.00432522,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.07514131,0.01157477,-0.2499083,-0.3698958,0.1089059,-0.002001972,3.402823E+38,0,0,0,1,0,0,-0.07439417,0.01109181,-0.5000123,-0.2493874,0.07504223,-0.000651181,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
1071,-0.2321877,-0.1926221,0.4972568,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.3751928,-0.3938297,0.2440714,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.39157,-0.3854844,0.4934461,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.2247775,-0.1940446,0.2476763,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.107809,0.02426643,0.499461,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.352827,-0.4061821,-0.004599213,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.09005401,0.01657815,0.2501987,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.2098017,-0.2010099,-0.001773143,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.3331454,-0.4160716,-0.2538182,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.1925082,-0.2093482,-0.2506839,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.3000712,-0.4344901,-0.5009123,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.1742408,-0.2181878,-0.4998721,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.08085192,0.01322609,4.990841E-06,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.07514131,0.01157477,-0.2499083,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.07439417,0.01109181,-0.5000123,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
1072,-0.248174,-0.1836349,0.4972284,-0.7993158,0.4493589,-0.001423061,3.402823E+38,0,0,0,1,0,0,-0.3950085,-0.380588,0.2426539,-0.9907861,0.6620842,-0.07087591,3.402823E+38,0,0,0,1,0,0,-0.4150557,-0.3699124,0.4917964,-1.174285,0.7785979,-0.08248094,3.402823E+38,0,0,0,1,0,0,-0.2311664,-0.1917643,0.247953,-0.3194453,0.114014,0.01383201,3.402823E+38,0,0,0,1,0,0,-0.1129076,0.02664908,0.4995735,-0.2549269,0.1191322,0.005623701,3.402823E+38,0,0,0,1,0,0,-0.3620849,-0.4017477,-0.004268719,-0.4628943,0.2217204,0.0165247,3.402823E+38,0,0,0,1,0,0,-0.09917654,0.02049364,0.2499812,-0.4561266,0.1957748,-0.01087562,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.2147137,-0.1996477,-0.0014337,-0.245601,0.06810728,0.01697219,3.402823E+38,0,0,0,1,0,0,-0.3436531,-0.4113222,-0.2536096,-0.5253838,0.237471,0.01042933,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.2012609,-0.2058184,-0.2508436,-0.4376346,0.1764917,-0.007981065,3.402823E+38,0,0,0,1,0,0,-0.3163359,-0.4266274,-0.5016191,-0.8132386,0.3931345,-0.03533961,3.402823E+38,0,0,0,1,0,0,-0.1839137,-0.2141936,-0.5001226,-0.4836434,0.1997084,-0.01252443,3.402823E+38,0,0,0,1,0,0,-0.08816396,0.01590562,3.531518E-05,-0.3656024,0.1339768,0.001516218,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.08188035,0.01381506,-0.2498614,-0.3369523,0.1120147,0.002346189,3.402823E+38,0,0,0,1,0,0,-0.07755648,0.01205673,-0.4999283,-0.1581159,0.04824574,0.004200639,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
1073,-0.2540284,-0.1799247,0.4971532,-0.2927185,0.1855136,-0.003759564,3.402823E+38,0,0,0,1,0,0,-0.4009689,-0.3761711,0.2419724,-0.2980189,0.2208472,-0.03407525,3.402823E+38,0,0,0,1,0,0,-0.4234054,-0.3641565,0.490808,-0.4174845,0.2877952,-0.0494227,3.402823E+38,0,0,0,1,0,0,-0.2327532,-0.1913983,0.2481426,-0.07933679,0.01829863,0.009479377,3.402823E+38,0,0,0,1,0,0,-0.1137086,0.02696455,0.499596,-0.04005322,0.01577354,0.001128018,3.402823E+38,0,0,0,1,0,0,-0.364015,-0.4008489,-0.004091589,-0.0965089,0.04494192,0.008856509,3.402823E+38,0,0,0,1,0,0,-0.1027699,0.02218287,0.2499169,-0.1796667,0.08446167,-0.003214182,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.214399,-0.2005209,-0.00100111,0.01573489,-0.0436567,0.02162947,3.402823E+38,0,0,0,1,0,0,-0.3457727,-0.4105611,-0.2534091,-0.1059816,0.03805758,0.01002401,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.2031675,-0.2052023,-0.2507956,-0.09533022,0.03080742,0.002397598,3.402823E+38,0,0,0,1,0,0,-0.3217705,-0.4239452,-0.5018947,-0.2717288,0.134112,-0.01377762,3.402823E+38,0,0,0,1,0,0,-0.1877601,-0.212594,-0.5002105,-0.1923204,0.07998201,-0.004392864,3.402823E+38,0,0,0,1,0,0,-0.09222414,0.01759855,1.394455E-05,-0.2030087,0.08464617,-0.001068532,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.08393651,0.01454162,-0.2497939,-0.1028076,0.03632774,0.003376605,3.402823E+38,0,0,0,1,0,0,-0.07937256,0.01269099,-0.4999153,-0.09080362,0.03171331,0.0006496909,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
1074,-0.2540284,-0.1799247,0.4971532,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.4009689,-0.3761711,0.2419724,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.4234054,-0.3641565,0.490808,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.2327532,-0.1913983,0.2481426,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.1137086,0.02696455,0.499596,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.364015,-0.4008489,-0.004091589,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.1027699,0.02218287,0.2499169,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.214399,-0.2005209,-0.00100111,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.3457727,-0.4105611,-0.2534091,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.2031675,-0.2052023,-0.2507956,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.3217705,-0.4239452,-0.5018947,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.1877601,-0.212594,-0.5002105,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.09222414,0.01759855,1.394455E-05,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.08393651,0.01454162,-0.2497939,0,0,0,3.402823E+38,0,0,0,1,0,0,-0.07937256,0.01269099,-0.4999153,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
1075,-0.2609391,-0.1751766,0.4968251,-0.3455387,0.2374032,-0.0164032,3.402823E+38,0,0,0,1,0,0,-0.4052363,-0.3723292,0.2411562,-0.2133683,0.1920939,-0.04080833,3.402823E+38,0,0,0,1,0,0,-0.4329633,-0.3567074,0.4891308,-0.4778953,0.3724577,-0.08385929,3.402823E+38,0,0,0,1,0,0,-0.2321301,-0.1920677,0.2487293,0.03115387,-0.03346728,0.02933742,3.402823E+38,0,0,0,1,0,0,-0.1143814,0.02742942,0.4996706,-0.03363752,0.02324359,0.003729762,3.402823E+38,0,0,0,1,0,0,-0.3624879,-0.4020034,-0.003372447,0.07635507,-0.05772861,0.03595715,3.402823E+38,0,0,0,1,0,0,-0.1036646,0.02244936,0.2499503,-0.0447374,0.01332416,0.001669676,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.2108185,-0.2031331,-0.0002008979,0.1790264,-0.1306132,0.04001064,3.402823E+38,0,0,0,1,0,0,-0.3440215,-0.4124402,-0.2524141,0.08756075,-0.09395633,0.04975202,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.2022001,-0.2065628,-0.2503869,0.04836993,-0.06802458,0.02043546,3.402823E+38,0,0,0,1,0,0,-0.3272055,-0.4215801,-0.5016738,-0.2717496,0.1182527,0.01104475,3.402823E+38,0,0,0,1,0,0,-0.1925524,-0.2107891,-0.5002101,-0.2396137,0.0902437,1.78814E-05,3.402823E+38,0,0,0,1,0,0,-0.0972484,0.01955897,-2.975083E-05,-0.2512132,0.09802137,-0.00218477,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.08872715,0.01623493,-0.2498621,-0.2395325,0.08466573,-0.003413857,3.402823E+38,0,0,0,1,0,0,-0.0831883,0.01405401,-0.4998891,-0.1907875,0.06815077,0.001312793,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
