frame,x0,y0,z0,vx0,vy0,vz0,sdf0,nx0,ny0,nz0,md0,u0,v0,x1,y1,z1,vx1,vy1,vz1,sdf1,nx1,ny1,nz1,md1,u1,v1,x2,y2,z2,vx2,vy2,vz2,sdf2,nx2,ny2,nz2,md2,u2,v2,x3,y3,z3,vx3,vy3,vz3,sdf3,nx3,ny3,nz3,md3,u3,v3,x4,y4,z4,vx4,vy4,vz4,sdf4,nx4,ny4,nz4,md4,u4,v4,x5,y5,z5,vx5,vy5,vz5,sdf5,nx5,ny5,nz5,md5,u5,v5
22,0,0.000112444,-0.2254811,0,0.005467785,0.0007614496,0.6477958,-0.8783961,0.3712441,-0.3009952,1,0.5,0,0,-0.4999131,0.2254017,0,0.007699433,-0.01258478,0.5164049,-0.9919466,-0.07272016,0.1037005,1,1,1,0,-0.4999597,-0.2256449,0,0.001226366,-0.0189215,0.5683851,-0.9436854,-0.06922573,-0.3235209,1,1,0,0,-4.588012E-06,0.2254564,0,-0.002201169,-0.004406275,0.5995905,-0.9169044,0.3874128,0.09590515,1,0.5,1,0,0.5,-0.225496,0,0,0,0.9118603,-0.714107,0.6558722,-0.2447098,0,0,0,0,0.5,0.225496,0,0,0,0.8729937,-0.7343219,0.6744387,0.07683647,0,0,1
23,0,4.738057E-05,-0.2256394,0,1.587833E-05,-0.007904324,0.6191111,-0.8715944,0.3807016,-0.3088517,1,0.5,0,0,-0.499931,0.2254586,0,0.001598895,-0.01184717,0.4838769,-0.9913952,-0.07514253,0.1071868,1,1,1,0,-0.500029,-0.225523,0,-0.00676811,-0.01093895,0.5374454,-0.9402046,-0.07135703,-0.3330517,1,1,0,0,5.794272E-05,0.2254349,0,-6.672238E-06,-0.004517289,0.5696113,-0.9119303,0.3983297,0.0985731,1,0.5,1,0,0.5,-0.225496,0,0,0,0.8886216,-0.7024311,0.6668484,-0.248805,0,0,0,0,0.5,0.225496,0,0,0,0.8490856,-0.7230164,0.6863909,0.07819815,0,0,1
24,0,4.523221E-05,-0.2254422,0,0.0005922919,0.006911906,0.5895524,-0.8640468,0.3910277,-0.3170496,1,0.5,0,0,-0.4999948,0.2255969,0,-0.000804663,0.01009405,0.4502134,-0.9907503,-0.07787172,0.1111296,1,1,1,0,-0.5000067,-0.2253058,0,0.001084805,0.01813696,0.5054814,-0.9362921,-0.07360329,-0.3434234,1,1,0,0,7.612436E-05,0.2255843,0,0.003042099,0.007045272,0.5387341,-0.9063188,0.4101879,0.1016471,1,0.5,1,0,0.5,-0.225496,0,0,0,0.8649627,-0.6897069,0.6784068,-0.2531175,0,0,0,0,0.5,0.225496,0,0,0,0.8247207,-0.7106587,0.6990153,0.0796364,0,0,1
25,0,0.0001729606,-0.2254757,0,0.007139837,0.003952534,0.5621434,-0.8562779,0.4012386,-0.3252628,1,0.5,0,0,-0.5000609,0.2255118,0,-0.005474689,0.002828242,0.4185802,-0.990104,-0.08062542,0.114864,1,1,1,0,-0.4999008,-0.2255691,0,0.005678835,-0.002760441,0.4757311,-0.9321112,-0.07573894,-0.3541642,1,1,0,0,-9.359384E-06,0.2255431,0,-0.007153237,0.002980978,0.5098412,-0.9006267,0.4218392,0.1045145,1,0.5,1,0,0.5,-0.225496,0,0,0,0.8431364,-0.6771389,0.6894311,-0.2572308,0,0,0,0,0.5,0.225496,0,0,0,0.8022201,-0.6984149,0.7110933,0.08101241,0,0,1
26,0,5.179096E-05,-0.2255575,0,-0.0004700365,-0.007284435,0.5349089,-0.8479558,0.4116805,-0.3339014,1,0.5,0,0,-0.5000083,0.2255835,0,0.001370907,-0.0008888546,0.3869788,-0.9893776,-0.08343862,0.1190372,1,1,1,0,-0.4998844,-0.2254984,0,0.005656483,-0.002577157,0.4460097,-0.9276406,-0.07810113,-0.3652165,1,1,0,0,9.123763E-05,0.2254799,0,0.003845506,-0.003393741,0.4812166,-0.894356,0.4342479,0.1074991,1,0.5,1,0,0.5,-0.225496,0,0,0,0.8217223,-0.6639496,0.700601,-0.2613983,0,0,0,0,0.5,0.225496,0,0,0,0.7801217,-0.6855262,0.7233687,0.08241092,0,0,1
27,0,-6.115538E-05,-0.2255962,0,-0.00649534,-0.007746372,0.5012672,-0.8366005,0.4253998,-0.3451588,1,0.5,0,0,-0.4999155,0.2254342,0,0.00229329,-0.00351444,0.3474994,-0.9883909,-0.08721597,0.1244062,1,1,1,0,-0.4999874,-0.2255578,0,-0.0001937152,-0.003469737,0.4091533,-0.9213635,-0.08138055,-0.3800875,1,1,0,0,-2.501648E-05,0.2254419,0,-0.004901092,-0.006475302,0.4456469,-0.885807,0.4504588,0.1115024,1,0.5,1,0,0.5,-0.225496,0,0,0,0.7955767,-0.6465543,0.7147396,-0.2666735,0,0,0,0,0.5,0.225496,0,0,0,0.7531085,-0.6684662,0.7389624,0.08418744,0,0,1
28,0,2.51814E-05,-0.2254059,0,-0.0009064071,0.003422798,0.4739454,-0.8263705,0.437422,-0.3546461,1,0.5,0,0,-0.5000052,0.2255911,0,-0.005759301,0.01264662,0.3151032,-0.9874083,-0.09079248,0.1295432,1,1,1,0,-0.5000122,-0.2253246,0,-0.002899767,0.01908541,0.3789163,-0.9157183,-0.08420843,-0.3928981,1,1,0,0,9.994103E-05,0.2255635,0,0.002535373,-7.450583E-06,0.4167725,-0.8779056,0.4647826,0.1151469,1,0.5,1,0,0.5,-0.225496,0,0,0,0.7746021,-0.6314439,0.7265013,-0.2710619,0,0,0,0,0.5,0.225496,0,0,0,0.7314107,-0.6535916,0.751983,0.08567084,0,0,1
29,0,2.863701E-05,-0.2254556,0,0,0,0.4606016,-0.8209607,0.4435019,-0.3596242,1,0.5,0,0,-0.4999983,0.2255498,0,0,0,0.2990819,-0.9869027,-0.09260412,0.1320889,1,1,1,0,-0.5000539,-0.2254224,0,0,0,0.3641273,-0.9126157,-0.08569795,-0.3997355,1,1,0,0,9.460749E-05,0.2254699,0,0,0,0.4025497,-0.8737648,0.472101,0.1168577,1,0.5,1,0,0.5,-0.225496,0,0,0,0.7644204,-0.6236977,0.7323514,-0.2732446,0,0,0,0,0.5,0.225496,0,0,0,0.7208688,-0.6459466,0.7584763,0.08641059,0,0,1
30,0,4.008363E-05,-0.2254689,0,-0.004190518,-0.0003300608,0.4284557,-0.8068382,0.4588696,-0.3720898,1,0.5,0,0,-0.5000429,0.2256449,0,-0.001895428,0.00510514,0.260141,-0.9854929,-0.09740683,0.1389806,1,1,1,0,-0.5000679,-0.2254061,0,-0.007186833,-0.001480431,0.3282285,-0.9044769,-0.0894293,-0.417042,1,1,0,0,1.02815E-05,0.2255782,0,-0.001966202,0.003643335,0.368218,-0.8628173,0.490672,0.1216033,1,0.5,1,0,0.5,-0.225496,0,0,0,0.7401671,-0.6040424,0.7466735,-0.2785883,0,0,0,0,0.5,0.225496,0,0,0,0.6957326,-0.6264892,0.7744206,0.08822708,0,0,1
31,0,-2.844215E-06,-0.2254764,0,-0.001479796,0.005719068,0.4024748,-0.7941298,0.4720322,-0.38281,1,0.5,0,0,-0.5000334,0.2255517,0,8.344654E-05,0.009612743,0.2281863,-0.9842016,-0.1016682,0.1449515,1,1,1,0,-0.5000026,-0.2254487,0,0.002729894,0.01160801,0.2990271,-0.8969433,-0.09261591,-0.4323366,1,1,0,0,6.587818E-05,0.2254371,0,0.01003237,0.001123548,0.3404061,-0.8527807,0.5069762,0.1254598,1,0.5,1,0,0.5,-0.225496,0,0,0,0.7208508,-0.5870349,0.7584874,-0.2829961,0,0,0,0,0.5,0.225496,0,0,0,0.6756865,-0.6095861,0.787625,0.0897314,0,0,1
32,0,6.130069E-05,-0.2254519,0,0,0,0.3898173,-0.7874081,0.4788189,-0.3882279,1,0.5,0,0,-0.4999521,0.2255183,0,0,0,0.2123992,-0.9835067,-0.1038072,0.1481168,1,1,1,0,-0.4999721,-0.2255536,0,0,0,0.284722,-0.8928632,-0.09426533,-0.4403516,1,1,0,0,4.49964E-05,0.2255487,0,0,0,0.3267795,-0.847444,0.5153067,0.1276625,1,0.5,1,0,0.5,-0.225496,0,0,0,0.7115086,-0.578328,0.7643363,-0.2851783,0,0,0,0,0.5,0.225496,0,0,0,0.6659824,-0.6009091,0.7941801,0.09047821,0,0,1
33,0,9.141652E-05,-0.2255594,0,0.005206156,-0.001487882,0.3537276,-0.7662042,0.4990952,-0.4047654,1,0.5,0,0,-0.4999359,0.2254137,0,0.00357926,-0.01071468,0.1666815,-0.9811727,-0.1109014,0.158117,1,1,1,0,-0.5000076,-0.2256217,0,-0.004917385,-0.01211241,0.2435168,-0.879778,-0.09953727,-0.4648471,1,1,0,0,2.281085E-06,0.2254701,0,-0.002231932,-0.00395924,0.2877104,-0.8304191,0.5408108,0.1338945,1,0.5,1,0,0.5,-0.225496,0,0,0,0.6852127,-0.5519091,0.7812943,-0.2915055,0,0,0,0,0.5,0.225496,0,0,0,0.6386356,-0.5744856,0.813254,0.09265123,0,0,1
