frame,x0,y0,z0,vx0,vy0,vz0,sdf0,nx0,ny0,nz0,md0,u0,v0,x1,y1,z1,vx1,vy1,vz1,sdf1,nx1,ny1,nz1,md1,u1,v1,x2,y2,z2,vx2,vy2,vz2,sdf2,nx2,ny2,nz2,md2,u2,v2,x3,y3,z3,vx3,vy3,vz3,sdf3,nx3,ny3,nz3,md3,u3,v3,x4,y4,z4,vx4,vy4,vz4,sdf4,nx4,ny4,nz4,md4,u4,v4,x5,y5,z5,vx5,vy5,vz5,sdf5,nx5,ny5,nz5,md5,u5,v5
20,0,7.694338E-05,-0.2255349,0,-0.004205085,-0.002155454,0.2562332,-0.8254803,0.5634201,-0.03376585,0.2,0.5,0,0,-0.5000612,0.2254151,0,-0.002092124,-0.0026159,0.2590508,-0.8224161,-0.09757074,0.5604566,0.2,1,1,0,-0.4999876,-0.2256053,0,-0.004002453,-0.004129859,0.1291462,-0.9922268,-0.1176,-0.04069845,0.2,1,0,0,1.934177E-05,0.2254563,0,-0.0005551496,0.002021343,0.367295,-0.7197731,0.4912046,0.4905555,0.2,0.5,1,0,0.5,-0.225496,0,0,0,0.6170591,-0.5588385,0.8289624,-0.02282421,0,0,0,0,0.5,0.225496,0,0,0,0.6950808,-0.5223544,0.774843,0.3560395,0,0,1
21,0,3.61392E-05,-0.2254521,0,-0.00204021,0.00414029,0.2452769,-0.8197879,0.5716481,-0.03415113,0.2,0.5,0,0,-0.5000311,0.2256761,0,0.001505018,0.01305119,0.2483073,-0.816468,-0.09893135,0.568852,0.2,1,1,0,-0.5000264,-0.2252982,0,-0.001941622,0.0153564,0.115957,-0.991902,-0.1201811,-0.04107129,0.2,1,0,0,7.33476E-05,0.2255121,0,0.002700293,0.002791734,0.3578358,-0.7122214,0.496684,0.4960298,0.2,0.5,1,0,0.5,-0.225496,0,0,0,0.6096888,-0.5505769,0.8344682,-0.0229758,0,0,0,0,0.5,0.225496,0,0,0,0.6881944,-0.5141996,0.7793338,0.358103,0,0,1
22,0,0.0001681235,-0.2254205,0,0.006599218,0.001575053,0.2358801,-0.814505,0.5791271,-0.03454442,0.2,0.5,0,0,-0.5000211,0.2257213,0,0.000497699,0.002259017,0.2388991,-0.8111772,-0.1001776,0.5761563,0.2,1,1,0,-0.4998988,-0.225339,0,0.00638217,-0.00204295,0.1044478,-0.9916126,-0.1222583,-0.04192092,0.2,1,0,0,2.326695E-06,0.2255479,0,-0.003551047,0.00178814,0.3496017,-0.7054812,0.5014142,0.5008793,0.2,0.5,1,0,0.5,-0.225496,0,0,0,0.6033494,-0.543235,0.8392627,-0.02310781,0,0,0,0,0.5,0.225496,0,0,0,0.6822761,-0.5069696,0.783235,0.3598956,0,0,1
23,0,5.620693E-05,-0.2255557,0,-0.005595832,-0.00675917,0.2252893,-0.8085081,0.5874293,-0.03523522,0.2,0.5,0,0,-0.4998719,0.2252941,0,0.007462504,-0.02136008,0.2281482,-0.8053337,-0.1014517,0.5840763,0.2,1,1,0,-0.4999703,-0.2256812,0,-0.00357628,-0.01710952,0.09160697,-0.9912025,-0.1250328,-0.04340922,0.2,1,0,0,3.443733E-05,0.2254692,0,0.001605532,-0.003936143,0.3404743,-0.697704,0.5068976,0.5062251,0.2,0.5,1,0,0.5,-0.225496,0,0,0,0.5963547,-0.5348655,0.8446171,-0.02325524,0,0,0,0,0.5,0.225496,0,0,0,0.675751,-0.498747,0.7875817,0.3618929,0,0,1
24,0,5.833507E-05,-0.2255526,0,0.0001064071,0.0001572073,0.2142062,-0.8017794,0.5965481,-0.03577761,0.2,0.5,0,0,-0.4999658,0.2255423,0,-0.004699828,0.0124082,0.217265,-0.7983602,-0.1031221,0.5932847,0.2,1,1,0,-0.4999829,-0.2255386,0,-0.0006303194,0.007127973,0.07795978,-0.9907884,-0.128007,-0.04418757,0.2,1,0,0,9.682461E-05,0.2253579,0,0.003119365,-0.005563351,0.3309029,-0.689173,0.5128118,0.5119225,0.2,0.5,1,0,0.5,-0.225496,0,0,0,0.5890536,-0.5258105,0.8502795,-0.02341114,0,0,0,0,0.5,0.225496,0,0,0,0.6689459,-0.4898737,0.7921667,0.3639997,0,0,1
25,0,0.0001076057,-0.2253705,0,0.00246353,0.009102378,0.1909382,-0.7863346,0.6167087,-0.03671897,0.2,0.5,0,0,-0.4999635,0.2257172,0,0.0001177192,0.00874624,0.194183,-0.7826591,-0.1065475,0.6132637,0.2,1,1,0,-0.499919,-0.2252877,0,0.00319481,0.01254678,0.04889685,-0.9898192,-0.1346683,-0.04607005,0.2,1,0,0,6.452917E-05,0.2255936,0,-0.001614772,0.01178384,0.3110765,-0.6698611,0.5253074,0.5247268,0.2,0.5,1,0,0.5,-0.225496,0,0,0,0.5739229,-0.5059103,0.8622593,-0.02374099,0,0,0,0,0.5,0.225496,0,0,0,0.6548624,-0.4704531,0.8018271,0.3684387,0,0,1
26,0,6.690536E-05,-0.2254888,0,-0.002035015,-0.005914273,0.1795871,-0.7781565,0.6269497,-0.03750634,0.2,0.5,0,0,-0.4998966,0.2254091,0,0.003345312,-0.01540557,0.1827075,-0.7745998,-0.1082405,0.6231205,0.2,1,1,0,-0.4999777,-0.2256088,0,-0.00293702,-0.01605601,0.03458816,-0.9892197,-0.1383827,-0.04790384,0.2,1,0,0,2.848158E-05,0.2254957,0,-0.00180238,-0.004895033,0.3013756,-0.6598967,0.5316215,0.5309566,0.2,0.5,1,0,0.5,-0.225496,0,0,0,0.5666686,-0.4957726,0.8681234,-0.02390245,0,0,0,0,0.5,0.225496,0,0,0,0.6481197,-0.460601,0.8065361,0.3706025,0,0,1
27,0,0.0001074858,-0.2256018,0,0.002029021,-0.005650523,0.1705575,-0.7711954,0.6354526,-0.03817992,0.2,0.5,0,0,-0.5000046,0.2253456,0,-0.005403163,-0.003173203,0.1736616,-0.7676419,-0.1098543,0.6313936,0.2,1,1,0,-0.4999933,-0.2256118,0,-0.000779331,-0.0001482666,0.02302516,-0.9887304,-0.1414718,-0.04896856,0.2,1,0,0,4.282261E-05,0.2253932,0,0.0007170516,-0.005126001,0.29366,-0.6515774,0.5368077,0.5359892,0.2,0.5,1,0,0.5,-0.225496,0,0,0,0.5609196,-0.4874364,0.8728276,-0.02403197,0,0,0,0,0.5,0.225496,0,0,0,0.6427804,-0.4525199,0.8103044,0.372334,0,0,1
28,0,7.785187E-05,-0.2254719,0,-0.001481695,0.006498399,0.1553388,-0.7587989,0.6501642,-0.03886824,0.2,0.5,0,0,-0.5000029,0.2254772,0,8.642677E-05,0.006581101,0.1586237,-0.7550144,-0.1123599,0.6460097,0.2,1,1,0,-0.5000111,-0.2254932,0,-0.0008910898,0.005927684,0.003393888,-0.9878355,-0.1470243,-0.05064272,0.2,1,0,0,9.038212E-05,0.2255752,0,0.002377976,0.009100888,0.2809898,-0.6367181,0.5455774,0.5449177,0.2,0.5,1,0,0.5,-0.225496,0,0,0,0.5513818,-0.4729684,0.8807456,-0.02424998,0,0,0,0,0.5,0.225496,0,0,0,0.6339315,-0.4385365,0.8166278,0.3752396,0,0,1
29,0,2.692049E-05,-0.2255689,0,-0.00254657,-0.004849585,0.151247,-0.7553269,0.654171,-0.03926139,0.2,0.5,0,0,-0.4999265,0.2254283,0,0.003820659,-0.002445281,0.1545413,-0.7515253,-0.112944,0.649964,0.2,1,1,0,-0.5000547,-0.2255458,0,-0.00217557,-0.002628566,-0.001897007,-0.9875556,-0.1486734,-0.05128619,0.2,1,0,0,-6.264425E-06,0.2254924,0,-0.004832329,-0.004138799,0.2774859,-0.6326859,0.5479118,0.547267,0.2,0.5,1,0,0.5,-0.225496,0,0,0,0.5488546,-0.468992,0.8828679,-0.02430841,0,0,0,0,0.5,0.225496,0,0,0,0.6315886,-0.4347025,0.8183186,0.3760165,0,0,1
30,0,6.825534E-05,-0.2255306,0,0.002066743,0.001914055,0.1303685,-0.7358766,0.6759034,-0.04050103,0.2,0.5,0,0,-0.5000219,0.2254491,0,-0.004771354,0.001037121,0.1337702,-0.7319268,-0.1167962,0.6712986,0.2,1,1,0,-0.4999982,-0.2255269,0,0.002820791,0.0009462241,-0.02956837,-0.9860592,-0.1572986,-0.05426268,0.2,1,0,0,5.890693E-05,0.2255559,0,0.003258569,0.003172458,0.2601333,-0.6102527,0.5605056,0.5598438,0.2,0.5,1,0,0.5,-0.225496,0,0,0,0.5360042,-0.4477524,0.8938188,-0.02460993,0,0,0,0,0.5,0.225496,0,0,0,0.619688,-0.4142881,0.8270161,0.380013,0,0,1
31,0,4.994004E-05,-0.2255479,0,-0.0009157651,-0.0008642677,0.1206278,-0.7259805,0.6864822,-0.04116454,0.2,0.5,0,0,-0.5000168,0.2256341,0,0.0002563001,0.00925139,0.1242199,-0.7218028,-0.1185749,0.6818657,0.2,1,1,0,-0.4999539,-0.2253561,0,0.002217294,0.008539114,-0.0427039,-0.9852777,-0.1617199,-0.05544788,0.2,1,0,0,1.931147E-05,0.2254995,0,-0.001979774,-0.002820046,0.2520305,-0.5991295,0.5664921,0.5658008,0.2,0.5,1,0,0.5,-0.225496,0,0,0,0.5301135,-0.4373923,0.8989301,-0.02475066,0,0,0,0,0.5,0.225496,0,0,0,0.6142398,-0.4043687,0.8310599,0.3818711,0,0,1
32,0,-3.225269E-05,-0.225435,0,-0.004109638,0.005642327,0.1127957,-0.7176926,0.695122,-0.04150652,0.2,0.5,0,0,-0.5000312,0.2256983,0,-0.0007182363,0.003209711,0.1165409,-0.7133328,-0.120075,0.6904624,0.2,1,1,0,-0.5000289,-0.2253114,0,-0.003750624,0.00223294,-0.05329654,-0.9845432,-0.1657227,-0.05666273,0.2,1,0,0,1.40146E-05,0.2255583,0,-0.0002648435,0.002940745,0.2456613,-0.5898105,0.5713238,0.5707126,0.2,0.5,1,0,0.5,-0.225496,0,0,0,0.5254507,-0.4288835,0.9030176,-0.02486321,0,0,0,0,0.5,0.225496,0,0,0,0.6099305,-0.39624,0.8342865,0.3833537,0,0,1
