frame,x0,y0,z0,vx0,vy0,vz0,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,x3,y3,z3,vx3,vy3,vz3,x4,y4,z4,vx4,vy4,vz4,x5,y5,z5,vx5,vy5,vz5,x6,y6,z6,vx6,vy6,vz6,x7,y7,z7,vx7,vy7,vz7,x8,y8,z8,vx8,vy8,vz8,x9,y9,z9,vx9,vy9,vz9,dx0,dy0,dz0,dx1,dy1,dz1,dx2,dy2,dz2,dx3,dy3,dz3,dx4,dy4,dz4,dx5,dy5,dz5,dx6,dy6,dz6,dx7,dy7,dz7,dx8,dy8,dz8,dx9,dy9,dz9
13,-0,3702174,-0,5327459,-0,02148719,0,5989375,-0,1528115,-1,48445,-0,435327,-0,5195534,-0,01750335,0,4233273,-0,2199949,-2,31808,-0,4460774,-0,5669418,-0,02243932,0,480965,-0,2239347,-2,588613,-0,3787336,-0,580416,-0,02710185,0,6944898,-0,1577289,-1,658098,-0,3883027,-0,5738516,-0,05982983,1,344893,-0,1345099,-1,692221,-0,314689,-0,5456241,0,01213356,0,5446615,-0,15575,-1,393949,-0,3204989,-0,5936575,0,006507859,0,6105977,-0,1535893,-1,500831,-0,3853984,-0,5250949,-0,06169949,1,224034,-0,120771,-1,674305,-0,3236707,-0,575026,-0,03537917,1,200518,0,1272321,0,1827097,-0,2631516,-0,5555441,0,05155935,0,2778308,-0,1578302,-0,9918507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,-0,3574339,-0,5357236,-0,04512097,0,6391721,-0,1488835,-1,181689,-0,4223448,-0,5242476,-0,03593091,0,6491082,-0,2347113,-0,9213782,-0,4323967,-0,5716974,-0,04169014,0,6840336,-0,2377779,-0,9625411,-0,3653679,-0,5833002,-0,05220374,0,668289,-0,1442105,-1,255095,-0,3714637,-0,5784617,-0,07371014,0,8419517,-0,2305062,-0,6940153,-0,3041904,-0,5490935,-0,008149928,0,5249308,-0,1734734,-1,014175,-0,3123826,-0,5970709,-0,01098922,0,4058124,-0,170669,-0,874854,-0,3683468,-0,5297331,-0,0750283,0,8525792,-0,2319098,-0,6664409,-0,3038703,-0,580801,-0,05963747,0,9900231,-0,2887518,-1,212916,-0,2512833,-0,5594726,0,02926715,0,5934181,-0,1964242,-1,114611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0,3436485,-0,5348485,-0,0570414,0,6892744,0,04375579,-0,5960217,-0,3990169,-0,528575,-0,0205228,1,166395,-0,2163709,0,7704056,-0,4057345,-0,5768965,-0,02106861,1,333112,-0,2599598,1,031077,-0,3519125,-0,5824385,-0,06370922,0,6727683,0,04308524,-0,5752741,-0,373198,-0,5789278,-0,08193989,-0,08671585,-0,02330245,-0,4114879,-0,2878351,-0,548128,-0,02406347,0,8177641,0,0482768,-0,7956772,-0,2929391,-0,5960124,-0,03161851,0,9721789,0,05292597,-1,031465,-0,3675057,-0,5305647,-0,07930548,0,04205705,-0,04158022,-0,2138589,-0,3050586,-0,5858431,-0,07312556,-0,05941542,-0,2521069,-0,6744047,-0,2334951,-0,5586195,0,01125858,0,8894075,0,0426531,-0,9004287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,-0,3352734,-0,535318,-0,05589741,0,4187511,-0,02347828,0,05719906,-0,3821107,-0,5319479,-0,008661434,0,8453134,-0,1686454,0,5930685,-0,3872364,-0,5804618,-0,009132362,0,924908,-0,1782627,0,5968127,-0,3427768,-0,5831712,-0,06171112,0,4567834,-0,03663601,0,09990506,-0,3744225,-0,5794067,-0,07697299,-0,06122591,-0,02394618,0,2483451,-0,2743785,-0,5466897,-0,03262752,0,6728309,0,07191303,-0,4282027,-0,2790112,-0,594711,-0,03951721,0,6963941,0,06506743,-0,3949355,-0,3670723,-0,5313317,-0,07371234,0,02167077,-0,03835262,0,2796569,-0,3059938,-0,5881574,-0,08001047,-0,04676135,-0,1157105,-0,344246,-0,2176182,-0,5558378,-0,0009240346,0,793847,0,1390845,-0,609131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,-0,3145404,-0,5375554,-0,0401143,1,03665,-0,111869,0,7891561,-0,3486136,-0,5359212,0,01703155,1,674851,-0,1986653,1,28465,-0,3507528,-0,5846548,0,01811098,1,82418,-0,2096505,1,362168,-0,3175135,-0,58619,-0,04217441,1,263166,-0,1509399,0,9768361,-0,3616395,-0,5837694,-0,05010149,0,6391483,-0,2181352,1,343575,-0,2487815,-0,5405426,-0,04819667,1,279851,0,3073574,-0,778458,-0,2508075,-0,5882542,-0,05797309,1,410184,0,3228397,-0,922794,-0,3537813,-0,5356232,-0,04957585,0,6645458,-0,2145738,1,206825,-0,302614,-0,5914466,-0,08505492,0,1689911,-0,1644612,-0,2522224,-0,1903941,-0,5480404,-0,0190998,1,361207,0,3898712,-0,9087887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,-0,3061048,-0,5455241,-0,02421594,0,421782,-0,3984363,0,7949184,-0,338906,-0,5416882,0,03369448,0,4853802,-0,2883495,0,833147,-0,338146,-0,5902615,0,0381923,0,6303402,-0,2803357,1,004066,-0,311337,-0,5940148,-0,02526437,0,3088282,-0,3912391,0,8455021,-0,326269,-0,5947412,-0,02959024,1,768529,-0,5485924,1,025563,-0,240491,-0,5516141,-0,01864097,0,4145229,-0,5535754,1,477786,-0,2434282,-0,6003035,-0,01891484,0,3689685,-0,6024631,1,952913,-0,3258203,-0,5459642,-0,03164185,1,398053,-0,5170496,0,8967003,-0,2982769,-0,5960503,-0,09270485,0,2168567,-0,2301843,-0,382497,-0,1752784,-0,5549219,-0,01140635,0,755785,-0,3440769,0,3846728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,-0,3115976,-0,5467144,-0,01090105,-0,2746375,-0,05951526,0,6657448,-0,3525687,-0,5398797,0,04128262,-0,6831351,0,09042326,0,3794072,-0,3519954,-0,5883062,0,04857349,-0,6924722,0,09776358,0,5190596,-0,3197885,-0,5950081,-0,0121081,-0,4225748,-0,04966857,0,657814,-0,3201194,-0,5950795,-0,01233398,0,3074796,-0,01691283,0,8628134,-0,2600588,-0,5557964,0,02944849,-0,9783905,-0,209114,2,404474,-0,2641615,-0,6042681,0,02688496,-1,036669,-0,1982302,2,289991,-0,3151694,-0,5465366,-0,01372301,0,5325454,-0,02861918,0,8959426,-0,3094514,-0,5965576,-0,08055936,-0,5587282,-0,02536775,0,6072751,-0,2339235,-0,5607421,0,089678,-2,93226,-0,2910109,5,054219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,-0,3205631,-0,5498134,0,0595701,-0,4482778,-0,1549513,3,523558,-0,3822638,-0,5364068,0,0384886,-1,484752,0,1736463,-0,1397012,-0,3941941,-0,5836266,0,04065006,-2,109935,0,2339811,-0,3961715,-0,329927,-0,597596,0,06105106,-0,5069273,-0,1293928,3,657959,-0,3470611,-0,5958805,-0,008308107,-1,347086,-0,04005136,0,2012936,-0,2984231,-0,5512282,0,1220641,-1,918217,0,2284081,4,63078,-0,3064494,-0,5991719,0,1253209,-2,114397,0,254807,4,921797,-0,3350314,-0,5486001,-0,007030716,-0,9931017,-0,1031787,0,3346147,-0,3045989,-0,6035964,-0,06218809,0,2426253,-0,3519388,0,9185638,-0,2603622,-0,5534735,0,1759638,-1,321932,0,3634335,4,314291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,-0,3569912,-0,5411562,0,1158476,-1,821407,0,432861,2,813875,-0,3460034,-0,5460491,0,0501776,1,813022,-0,4821123,0,5844504,-0,3507211,-0,5945379,0,05232025,2,17365,-0,5455616,0,5835096,-0,3686784,-0,5884202,0,1185874,-1,937572,0,4587891,2,876818,-0,3618071,-0,594583,-0,01587316,-0,7372993,0,06487372,-0,3782528,-0,3149471,-0,5475343,0,1665804,-0,8261967,0,184697,2,225819,-0,3254061,-0,5948687,0,1713152,-0,9478349,0,2151609,2,299716,-0,3551168,-0,5462879,-0,0159369,-1,004269,0,1156122,-0,4453095,-0,2965823,-0,6021502,-0,03711434,0,4008324,0,0723094,1,253688,-0,2650997,-0,5532445,0,2088851,-0,2368749,0,01145006,1,646069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,-0,3079545,-0,5496652,0,09926749,2,451839,-0,4254462,-0,8290045,-0,3466159,-0,5459995,0,04518075,-0,03062786,0,002476574,-0,2498428,-0,3532049,-0,5942838,0,04548166,-0,1241908,0,01270473,-0,3419294,-0,3102457,-0,5983913,0,0991974,2,921636,-0,4985543,-0,9695001,-0,3976721,-0,5867217,-0,006856753,-1,793251,0,3930689,0,4508206,-0,3130863,-0,54855,0,1652597,0,09303693,-0,05078616,-0,06603377,-0,3196867,-0,5968704,0,1670301,0,2859698,-0,1000852,-0,2142542,-0,3871447,-0,5390328,-0,007395992,-1,601396,0,362757,0,4270456,-0,3441164,-0,5970362,-0,0493851,-2,376706,0,2556981,-0,6135382,-0,2588157,-0,5538567,0,2018133,0,3142,-0,03060998,-0,3535928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,-0,319603,-0,5520597,0,1004359,-0,582427,-0,1197249,0,05841965,-0,3423763,-0,547824,0,03796306,0,2119825,-0,09122495,-0,3608845,-0,3468609,-0,5963476,0,03552233,0,3172041,-0,1031936,-0,4979668,-0,3301678,-0,5996605,0,1023172,-0,9961028,-0,06346109,0,1559921,-0,4048047,-0,5872169,-0,0009888153,-0,3566296,-0,02475978,0,293397,-0,3111832,-0,5503245,0,1660492,0,09515736,-0,08872453,0,03947245,-0,3195759,-0,5981712,0,1699712,0,005540254,-0,06504061,0,1470551,-0,3950582,-0,5394071,-0,00226029,-0,3956781,-0,01871885,0,2567852,-0,3508058,-0,5976794,-0,04276245,-0,3344701,-0,0321597,0,3311324,-0,2540215,-0,5569566,0,1978017,0,2397091,-0,154999,-0,2005801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,-0,3377551,-0,5527398,0,1043582,-0,9076033,-0,03400744,0,1961176,-0,3577017,-0,5507386,0,04087553,-0,7662717,-0,1457275,0,1456233,-0,3671916,-0,5985857,0,04143631,-1,01654,-0,1119018,0,2956995,-0,3452623,-0,6008941,0,1066143,-0,7547292,-0,06167891,0,2148529,-0,4189237,-0,5871467,-0,00279284,-0,7059518,0,003507735,-0,09020125,-0,3077407,-0,5537505,0,163355,0,1721264,-0,1713008,-0,1347118,-0,315996,-0,6015087,0,1685121,0,1789988,-0,1668722,-0,07295537,-0,4081549,-0,5396081,-0,001415805,-0,6548318,-0,01004637,0,04222426,-0,3642134,-0,5968646,-0,04380918,-0,6703826,0,04073979,-0,05233625,-0,2451697,-0,5618482,0,1815791,0,4425885,-0,2445788,-0,8111301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,-0,3402437,-0,5500466,0,09419715,-0,1244337,0,1346589,-0,5080542,-0,3623036,-0,5472396,0,03141673,-0,2300964,0,1749486,-0,4729399,-0,3708304,-0,5952373,0,03134942,-0,1819388,0,1674176,-0,5043447,-0,3510152,-0,5975105,0,0972537,-0,2876447,0,1691819,-0,46803,-0,43161,-0,5825931,0,001142932,-0,6343129,0,2276809,0,1967887,-0,3014007,-0,5544894,0,1476752,0,3169985,-0,03694595,-0,7839869,-0,3090699,-0,6024649,0,1511699,0,3463031,-0,0478089,-0,8671108,-0,4205841,-0,5351242,0,001231123,-0,6214606,0,224191,0,1323465,-0,3647799,-0,5964554,-0,009237311,-0,02832414,0,02046228,1,728594,-0,2398392,-0,5618547,0,1693143,0,266529,-0,0003248454,-0,6132382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,-0,3343417,-0,5522246,0,08352496,0,2950997,-0,1088977,-0,53361,-0,3599588,-0,5464191,0,0223616,0,1172409,0,04102291,-0,4527568,-0,3656042,-0,5947175,0,0191733,0,2613128,0,02599062,-0,6088066,-0,3422684,-0,6003209,0,08377196,0,4373433,-0,140521,-0,6740875,-0,4298101,-0,5838264,-0,00379919,0,08999262,-0,06166401,-0,2471062,-0,3019382,-0,5561158,0,1410892,-0,02687426,-0,08131865,-0,3293009,-0,3085434,-0,6043956,0,1432548,0,0263244,-0,09653572,-0,3957526,-0,420613,-0,535852,-0,003460626,-0,001443923,-0,03638567,-0,2345875,-0,3616482,-0,5951098,-0,006357722,0,1565859,0,06727877,0,1439795,-0,2393175,-0,5630507,0,1595442,0,02608449,-0,05979838,-0,4885042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,-0,3184557,-0,5514591,0,06944624,0,7943007,0,03827514,-0,7039363,-0,3647899,-0,5461549,0,02189671,-0,2415539,0,01321138,-0,0232448,-0,3712603,-0,5945019,0,02170753,-0,2828078,0,0107795,0,1267117,-0,3195002,-0,6001558,0,06685041,1,138409,0,008252266,-0,8460779,-0,4289913,-0,5848269,-0,01491802,0,04093798,-0,0500262,-0,5559419,-0,3066325,-0,5542862,0,1345683,-0,2347157,0,09148125,-0,326045,-0,3124694,-0,6027393,0,1349631,-0,1962975,0,08281472,-0,4145847,-0,4205265,-0,5367259,-0,01347228,0,004321339,-0,04369916,-0,5005827,-0,365454,-0,5934569,-0,04082071,-0,1902909,0,08264485,-1,72315,-0,241382,-0,5614278,0,1336078,-0,1032256,0,08114281,-1,29682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,-0,3302422,-0,5514404,0,07237602,-0,5893263,0,000932813,0,1464893,-0,3730111,-0,5454143,0,02175205,-0,4110621,0,03703238,-0,007232654,-0,3800677,-0,5936627,0,02076661,-0,4403682,0,0419587,-0,04704596,-0,3363954,-0,5998173,0,07359148,-0,8447591,0,01692475,0,3370536,-0,423545,-0,5845739,-0,03207514,0,2723173,0,01264811,-0,8578563,-0,2977711,-0,5531963,0,1300348,0,4430713,0,05449655,-0,2266736,-0,3020138,-0,6016418,0,1327783,0,5227806,0,05487206,-0,1092405,-0,4156763,-0,5365337,-0,02879737,0,242512,0,009611253,-0,7662551,-0,3558641,-0,5932136,-0,04316856,0,4794972,0,01216531,-0,1173921,-0,2362533,-0,5590149,0,107758,0,2564342,0,1206458,-1,292493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,-0,3403069,-0,549009,0,08375336,-0,5032347,0,1215697,0,5688673,-0,3700339,-0,5455517,0,0243423,0,1488597,-0,006872418,0,1295126,-0,3801264,-0,5932734,0,02562758,-0,00293702,0,01946688,0,2430487,-0,3474106,-0,5971917,0,08609664,-0,5507635,0,1312823,0,6252586,-0,4043371,-0,5878893,-0,03885036,0,9603951,-0,1657695,-0,3387609,-0,2853453,-0,5543333,0,1202442,0,6212863,-0,05685391,-0,4895346,-0,2884848,-0,6030089,0,1205799,0,6764459,-0,06835166,-0,6099193,-0,3990656,-0,5393752,-0,0354165,0,8305374,-0,1420737,-0,3309567,-0,3355504,-0,5938622,-0,03421792,1,015684,-0,0324309,0,447532,-0,2286493,-0,5574598,0,08723,0,3801981,0,07775429,-1,026401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
