frame,x0,y0,z0,vx0,vy0,vz0,sdf0,nx0,ny0,nz0,md0,u0,v0,x1,y1,z1,vx1,vy1,vz1,sdf1,nx1,ny1,nz1,md1,u1,v1,x2,y2,z2,vx2,vy2,vz2,sdf2,nx2,ny2,nz2,md2,u2,v2,x3,y3,z3,vx3,vy3,vz3,sdf3,nx3,ny3,nz3,md3,u3,v3,x4,y4,z4,vx4,vy4,vz4,sdf4,nx4,ny4,nz4,md4,u4,v4,x5,y5,z5,vx5,vy5,vz5,sdf5,nx5,ny5,nz5,md5,u5,v5
20,-0.094072,1.508945,0.2173228,5.119194,-70.73891,-0.0412129,0.1995578,-0.4188013,0.6846393,0.5965522,1,0.5,0,0.2673803,1.049873,-0.1065867,-35.32536,-65.68196,0.2820627,-0.3824839,0.5826998,0.169112,0.7948976,1,1,1,0.01656514,1.022058,0.2661876,-24.13316,-51.78568,0.2600596,0.0006409287,-0.3642103,-0.0158643,0.9311817,1,1,0,0.04972874,1.50274,-0.2096131,-2.193465,-77.61005,0.02514423,-0.004189014,-0.3008707,0.9534678,-0.01938869,1,0.5,1,-5.960464E-08,2,0.225496,25.00002,-100.0001,0,0.5777338,-0.1845574,0.900037,0.3948062,0,0,0,-5.960464E-08,2,-0.225496,25.00002,-100.0001,0,0.4905116,-0.2008091,0.9792922,-0.02574022,0,0,1
21,0.05437409,1.502944,0.2215725,-1.812823,-77.80244,0.01870991,0.2830555,-0.5876872,0.6039727,0.5383686,1,0.5,0,0.4733417,1.144875,-0.1621658,-41.05309,-80.8904,-0.4207821,-0.3722221,-0.322623,0.8990234,0.2960938,1,1,1,0.3144967,1.074644,0.2540085,-36.10658,-69.34089,-0.1973496,-0.00185895,-0.4016314,0.08962215,0.9114056,1,1,0,0.1436007,1.521173,-0.2200492,-5.668937,-83.09902,-0.03972428,0.1158471,-0.6023655,0.7975563,-0.03255553,1,0.5,1,-5.960464E-08,2,0.225496,25.00002,-100.0001,0,0.677593,-0.4369641,0.8237144,0.3613269,0,0,0,-5.960464E-08,2,-0.225496,25.00002,-100.0001,0,0.5983299,-0.4684984,0.8831593,-0.02321342,0,0,1
22,0.243988,1.563611,0.2228597,-9.212312,-90.48763,0.006663802,0.4052958,-0.6590831,0.589433,0.4670956,1,0.5,0,0.285696,1.04266,-0.203178,-38.41859,-66.78183,0.2136731,0.05511057,-0.9997235,0.02280588,-0.005724987,1,1,1,0.3779302,1.080147,0.2366244,-40.16348,-73.03204,0.00893325,0.1381756,-0.7250715,0.07857821,0.684176,1,1,0,0.1790989,1.533081,-0.2222962,-7.524496,-85.69626,0.01185015,0.3314095,-0.795702,0.6050944,-0.02681731,1,0.5,1,-5.960464E-08,2,0.225496,25.00002,-100.0001,0,0.8522741,-0.6216589,0.7173104,0.3146522,0,0,0,-5.960464E-08,2,-0.225496,25.00002,-100.0001,0,0.7838413,-0.6547953,0.7555453,-0.01985915,0,0,1
23,-0.01979378,1.500446,0.2229674,-0.3121537,-74.01074,0.05254599,0.5720885,-0.8073366,0.4388124,0.3945266,1,0.5,0,-0.06998044,1.004778,-0.2313934,-22.17453,-46.63755,-0.1321227,0.416608,-0.9990344,-0.02751674,-0.03424956,1,1,1,0.03395792,1.001183,0.2075565,-28.24122,-51.79358,0.04375728,0.4088052,-0.8932437,-0.0317082,0.4484531,1,1,0,-0.07704467,1.505859,-0.224372,3.454657,-71.35293,-0.03962816,0.5385431,-0.88854,0.4581985,-0.0234675,1,0.5,1,-5.960464E-08,2,0.225496,25.00002,-100.0001,0,0.8554437,-0.6239599,0.715633,0.3139164,0,0,0,-5.960464E-08,2,-0.225496,25.00002,-100.0001,0,0.7871795,-0.657051,0.7535859,-0.01980764,0,0,1
24,-0.1924534,1.538654,0.2230618,11.76881,-67.38815,0.0146322,0.4740187,-0.7339122,0.5222219,0.4343467,1,0.5,0,-0.3085674,1.048926,-0.2230477,-7.529357,-36.86447,-0.05868527,0.3314932,-0.9993566,0.02276163,-0.0277185,1,1,1,-0.4311897,1.098111,0.2080946,0.5037086,-32.85272,-0.2522738,0.5394691,-0.9173726,0.06552462,0.392599,1,1,0,-0.1264179,1.516152,-0.2223904,7.254952,-69.53088,0.00600517,0.3110476,-0.7999638,0.5994129,-0.02760678,1,0.5,1,-5.960464E-08,2,0.225496,25.00002,-100.0001,0,0.6810333,-0.4423168,0.8213149,0.3602743,0,0,0,-5.960464E-08,2,-0.225496,25.00002,-100.0001,0,0.6020176,-0.4740313,0.880204,-0.02313574,0,0,1
25,-0.1170735,1.51393,0.2235336,6.733457,-69.88165,0.0104554,0.2188728,-0.446897,0.6731786,0.5891635,1,0.5,0,-0.2905239,1.057987,-0.2420859,-7.022188,-38.6466,0.08222091,-0.002712309,-0.9948217,0.0562793,-0.0846308,1,1,1,-0.374451,1.083517,0.2003565,-1.076943,-36.0332,0.1996153,0.2056721,-0.8199837,0.07583848,0.5673406,1,1,0,-0.06194187,1.503915,-0.2240083,3.366793,-72.10158,-0.006883594,0.044056,-0.4891602,0.8710769,-0.04412829,1,0.5,1,-5.960464E-08,2,0.225496,25.00002,-100.0001,0,0.5787216,-0.1892876,0.8992128,0.3944446,0,0,0,-5.960464E-08,2,-0.225496,25.00002,-100.0001,0,0.4915864,-0.2059212,0.9782307,-0.02571232,0,0,1
26,0.02163265,1.500555,0.215418,-0.05184071,-76.07948,-0.1906127,0.1423728,0.2125867,0.7325265,0.6466931,1,0.5,0,-0.2256383,1.025714,-0.1778874,-13.52889,-39.84346,0.6915453,-0.3870209,-0.9799253,-0.03793247,0.1957231,1,1,1,0.06459962,1.000597,0.1690908,-27.78928,-53.30149,-0.3551574,-0.08851191,0.4362869,-0.07145551,0.8969659,1,1,0,-0.1014278,1.510394,-0.2181337,4.879869,-70.3063,0.21545,-0.0190745,0.02806962,0.9988946,-0.03770584,1,0.5,1,-5.960464E-08,2,0.225496,25.00002,-100.0001,0,0.5654368,0.1078686,0.9104249,0.3993629,0,0,0,-5.960464E-08,2,-0.225496,25.00002,-100.0001,0,0.4771176,0.1176186,0.992716,-0.02609306,0,0,1
27,-0.01335829,1.500243,0.2241519,0.09908608,-74.33437,0.01508371,0.2616582,0.5556165,0.617394,0.5568796,1,0.5,0,-0.4257811,1.153348,-0.1798413,3.685318,-36.22357,-0.4533933,-0.3745525,0.08582935,0.9832653,0.1606945,1,1,1,-0.3498469,1.131757,0.2642614,-2.226737,-38.45349,-0.2173618,-0.01687464,0.179459,0.2106215,0.9609542,1,1,0,-0.07111094,1.505188,-0.2231626,3.682268,-71.68278,-0.05212428,0.09990412,0.6091594,0.7921074,-0.03861051,1,0.5,1,-5.960464E-08,2,0.225496,25.00002,-100.0001,0,0.6456534,0.3810473,0.8466787,0.3714003,0,0,0,-5.960464E-08,2,-0.225496,25.00002,-100.0001,0,0.5640135,0.4102843,0.9116428,-0.02396209,0,0,1
28,-0.2480375,1.565815,0.2199296,15.62845,-65.86311,0.03994258,0.3504511,0.5993682,0.6300368,0.4937727,1,0.5,0,-0.2754467,1.036787,-0.1872348,-8.490355,-38.3367,0.4245313,-0.01745918,0.9995511,0.01406575,0.0264541,1,1,1,-0.4841421,1.124204,0.2028985,5.978588,-32.30881,0.2544471,-0.003941178,0.5516054,0.1899055,0.8121991,1,1,0,-0.1458078,1.521936,-0.2170599,8.213614,-68.75105,0.008460883,0.2853603,0.7792131,0.6263825,-0.02172236,1,0.5,1,-5.960464E-08,2,0.225496,25.00002,-100.0001,0,0.8023685,0.5818405,0.7447971,0.3267094,0,0,0,-5.960464E-08,2,-0.225496,25.00002,-100.0001,0,0.7311649,0.6154909,0.7878719,-0.02070883,0,0,1
29,-0.01423461,1.500213,0.224309,2.165167,-74.38168,-0.01486093,0.6117804,0.8218693,0.4229367,0.3816482,1,0.5,0,-0.02275196,1.00147,-0.2289004,-23.05468,-48.99276,-0.0145495,0.4061313,0.9989952,-0.03148524,-0.03189431,1,1,1,-0.001870403,0.9994489,0.2216676,-23.17265,-49.93987,-0.0380397,0.5180386,0.9096928,-0.03000974,0.4141961,1,1,0,-0.03169957,1.500932,-0.2263168,2.522077,-73.54311,0.002561511,0.5128057,0.884941,0.4649778,-0.02598405,1,0.5,1,-5.960464E-08,2,0.225496,25.00002,-100.0001,0,0.908219,0.658969,0.6888135,0.3021519,0,0,0,-5.960464E-08,2,-0.225496,25.00002,-100.0001,0,0.8426406,0.691155,0.7224571,-0.01898944,0,0,1
